t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,1.3750e+01,1.7500e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.4128e+00,1.3667e+01,1.7503e+01,8.2572e-02,1.5058e-03
2.0000e+01,5.3303e+00,1.3586e+01,1.7503e+01,1.6359e-01,2.9923e-03
3.0000e+01,5.2495e+00,1.3507e+01,1.7503e+01,2.4293e-01,4.4564e-03
4.0000e+01,5.1703e+00,1.3429e+01,1.7503e+01,3.2063e-01,5.8986e-03
5.0000e+01,5.0928e+00,1.3353e+01,1.7503e+01,3.9673e-01,7.3194e-03
6.0000e+01,5.0169e+00,1.3278e+01,1.7503e+01,4.7129e-01,8.7192e-03
7.0000e+01,4.9424e+00,1.3205e+01,1.7503e+01,5.4434e-01,1.0098e-02
8.0000e+01,4.8695e+00,1.3134e+01,1.7503e+01,6.1593e-01,1.1457e-02
9.0000e+01,4.7980e+00,1.3063e+01,1.7503e+01,6.8610e-01,1.2797e-02
1.0000e+02,4.7279e+00,1.2995e+01,1.7503e+01,7.5488e-01,1.4116e-02
1.1000e+02,4.6591e+00,1.2927e+01,1.7503e+01,8.2231e-01,1.5417e-02
1.2000e+02,4.5917e+00,1.2861e+01,1.7503e+01,8.8844e-01,1.6699e-02
1.3000e+02,4.5256e+00,1.2796e+01,1.7503e+01,9.5329e-01,1.7963e-02
1.4000e+02,4.4608e+00,1.2732e+01,1.7503e+01,1.0169e+00,1.9209e-02
1.5000e+02,4.3971e+00,1.2670e+01,1.7503e+01,1.0793e+00,2.0437e-02
1.6000e+02,4.3347e+00,1.2609e+01,1.7503e+01,1.1405e+00,2.1648e-02
1.7000e+02,4.2734e+00,1.2549e+01,1.7503e+01,1.2006e+00,2.2842e-02
1.8000e+02,4.2133e+00,1.2490e+01,1.7503e+01,1.2595e+00,2.4019e-02
1.9000e+02,4.1543e+00,1.2432e+01,1.7503e+01,1.3174e+00,2.5179e-02
2.0000e+02,4.0964e+00,1.2375e+01,1.7503e+01,1.3742e+00,2.6324e-02
2.1000e+02,4.0395e+00,1.2319e+01,1.7503e+01,1.4299e+00,2.7453e-02
2.2000e+02,3.9836e+00,1.2264e+01,1.7503e+01,1.4847e+00,2.8566e-02
2.3000e+02,3.9288e+00,1.2211e+01,1.7503e+01,1.5384e+00,2.9665e-02
2.4000e+02,3.8749e+00,1.2158e+01,1.7503e+01,1.5912e+00,3.0748e-02
2.5000e+02,3.8220e+00,1.2106e+01,1.7503e+01,1.6431e+00,3.1816e-02
2.6000e+02,3.7700e+00,1.2055e+01,1.7503e+01,1.6940e+00,3.2870e-02
2.7000e+02,3.7189e+00,1.2005e+01,1.7503e+01,1.7440e+00,3.3910e-02
2.8000e+02,3.6687e+00,1.1956e+01,1.7503e+01,1.7932e+00,3.4936e-02
2.9000e+02,3.6194e+00,1.1907e+01,1.7503e+01,1.8415e+00,3.5948e-02
3.0000e+02,3.5709e+00,1.1860e+01,1.7503e+01,1.8890e+00,3.6947e-02
3.1000e+02,3.5233e+00,1.1813e+01,1.7503e+01,1.9357e+00,3.7933e-02
3.2000e+02,3.4764e+00,1.1767e+01,1.7503e+01,1.9815e+00,3.8905e-02
3.3000e+02,3.4304e+00,1.1722e+01,1.7503e+01,2.0266e+00,3.9865e-02
3.4000e+02,3.3851e+00,1.1678e+01,1.7503e+01,2.0709e+00,4.0812e-02
3.5000e+02,3.3406e+00,1.1634e+01,1.7503e+01,2.1145e+00,4.1747e-02
3.6000e+02,3.2968e+00,1.1591e+01,1.7503e+01,2.1574e+00,4.2669e-02
3.7000e+02,3.2538e+00,1.1549e+01,1.7503e+01,2.1995e+00,4.3580e-02
3.8000e+02,3.2114e+00,1.1508e+01,1.7503e+01,2.2409e+00,4.4478e-02
3.9000e+02,3.1698e+00,1.1467e+01,1.7503e+01,2.2817e+00,4.5365e-02
4.0000e+02,3.1288e+00,1.1427e+01,1.7503e+01,2.3218e+00,4.6241e-02
4.1000e+02,3.0885e+00,1.1387e+01,1.7503e+01,2.3612e+00,4.7106e-02
4.2000e+02,3.0488e+00,1.1349e+01,1.7503e+01,2.4001e+00,4.7959e-02
4.3000e+02,3.0098e+00,1.1310e+01,1.7503e+01,2.4382e+00,4.8802e-02
4.4000e+02,2.9714e+00,1.1273e+01,1.7503e+01,2.4758e+00,4.9634e-02
4.5000e+02,2.9336e+00,1.1236e+01,1.7503e+01,2.5128e+00,5.0455e-02
4.6000e+02,2.8964e+00,1.1199e+01,1.7503e+01,2.5492e+00,5.1266e-02
4.7000e+02,2.8598e+00,1.1163e+01,1.7503e+01,2.5850e+00,5.2067e-02
4.8000e+02,2.8238e+00,1.1128e+01,1.7503e+01,2.6202e+00,5.2858e-02
4.9000e+02,2.7883e+00,1.1093e+01,1.7503e+01,2.6550e+00,5.3638e-02
5.0000e+02,2.7533e+00,1.1059e+01,1.7503e+01,2.6891e+00,5.4410e-02
5.1000e+02,2.7189e+00,1.1026e+01,1.7503e+01,2.7228e+00,5.5171e-02
5.2000e+02,2.6851e+00,1.0993e+01,1.7503e+01,2.7559e+00,5.5923e-02
5.3000e+02,2.6517e+00,1.0960e+01,1.7503e+01,2.7885e+00,5.6666e-02
5.4000e+02,2.6189e+00,1.0928e+01,1.7503e+01,2.8206e+00,5.7400e-02
5.5000e+02,2.5865e+00,1.0896e+01,1.7503e+01,2.8522e+00,5.8124e-02
5.6000e+02,2.5546e+00,1.0865e+01,1.7503e+01,2.8834e+00,5.8840e-02
5.7000e+02,2.5233e+00,1.0834e+01,1.7503e+01,2.9141e+00,5.9547e-02
5.8000e+02,2.4923e+00,1.0804e+01,1.7503e+01,2.9443e+00,6.0245e-02
5.9000e+02,2.4619e+00,1.0774e+01,1.7503e+01,2.9740e+00,6.0935e-02
6.0000e+02,2.4319e+00,1.0745e+01,1.7503e+01,3.0034e+00,6.1616e-02
6.1000e+02,2.4023e+00,1.0716e+01,1.7503e+01,3.0323e+00,6.2290e-02
6.2000e+02,2.3732e+00,1.0687e+01,1.7503e+01,3.0607e+00,6.2955e-02
6.3000e+02,2.3445e+00,1.0659e+01,1.7503e+01,3.0888e+00,6.3612e-02
6.4000e+02,2.3162e+00,1.0632e+01,1.7503e+01,3.1164e+00,6.4261e-02
6.5000e+02,2.2883e+00,1.0604e+01,1.7503e+01,3.1437e+00,6.4902e-02
6.6000e+02,2.2608e+00,1.0578e+01,1.7503e+01,3.1705e+00,6.5536e-02
6.7000e+02,2.2337e+00,1.0551e+01,1.7503e+01,3.1970e+00,6.6162e-02
6.8000e+02,2.2070e+00,1.0525e+01,1.7503e+01,3.2231e+00,6.6781e-02
6.9000e+02,2.1807e+00,1.0499e+01,1.7503e+01,3.2488e+00,6.7392e-02
7.0000e+02,2.1548e+00,1.0474e+01,1.7503e+01,3.2741e+00,6.7996e-02
7.1000e+02,2.1292e+00,1.0449e+01,1.7503e+01,3.2991e+00,6.8593e-02
7.2000e+02,2.1040e+00,1.0424e+01,1.7503e+01,3.3237e+00,6.9183e-02
7.3000e+02,2.0791e+00,1.0400e+01,1.7503e+01,3.3480e+00,6.9766e-02
7.4000e+02,2.0546e+00,1.0376e+01,1.7503e+01,3.3719e+00,7.0342e-02
7.5000e+02,2.0304e+00,1.0353e+01,1.7503e+01,3.3955e+00,7.0911e-02
7.6000e+02,2.0066e+00,1.0329e+01,1.7503e+01,3.4188e+00,7.1474e-02
7.7000e+02,1.9831e+00,1.0306e+01,1.7503e+01,3.4418e+00,7.2030e-02
7.8000e+02,1.9599e+00,1.0284e+01,1.7503e+01,3.4644e+00,7.2580e-02
7.9000e+02,1.9370e+00,1.0261e+01,1.7503e+01,3.4867e+00,7.3123e-02
8.0000e+02,1.9145e+00,1.0239e+01,1.7503e+01,3.5087e+00,7.3660e-02
8.1000e+02,1.8922e+00,1.0218e+01,1.7503e+01,3.5304e+00,7.4191e-02
8.2000e+02,1.8703e+00,1.0196e+01,1.7503e+01,3.5519e+00,7.4715e-02
8.3000e+02,1.8486e+00,1.0175e+01,1.7503e+01,3.5730e+00,7.5234e-02
8.4000e+02,1.8273e+00,1.0154e+01,1.7503e+01,3.5938e+00,7.5746e-02
