t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.0000e+00,2.2000e+01,2.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.9141e+00,2.1917e+01,2.0002e+01,8.2963e-02,9.4454e-04
2.0000e+01,3.8321e+00,2.1836e+01,2.0002e+01,1.6405e-01,1.8712e-03
3.0000e+01,3.7521e+00,2.1757e+01,2.0002e+01,2.4317e-01,2.7787e-03
4.0000e+01,3.6740e+00,2.1679e+01,2.0002e+01,3.2037e-01,3.6673e-03
5.0000e+01,3.5978e+00,2.1604e+01,2.0002e+01,3.9571e-01,4.5377e-03
6.0000e+01,3.5234e+00,2.1530e+01,2.0002e+01,4.6925e-01,5.3901e-03
7.0000e+01,3.4507e+00,2.1459e+01,2.0002e+01,5.4104e-01,6.2250e-03
8.0000e+01,3.3798e+00,2.1389e+01,2.0002e+01,6.1112e-01,7.0429e-03
9.0000e+01,3.3106e+00,2.1320e+01,2.0002e+01,6.7956e-01,7.8441e-03
1.0000e+02,3.2430e+00,2.1253e+01,2.0002e+01,7.4639e-01,8.6290e-03
1.1000e+02,3.1769e+00,2.1188e+01,2.0002e+01,8.1167e-01,9.3980e-03
1.2000e+02,3.1124e+00,2.1124e+01,2.0002e+01,8.7543e-01,1.0151e-02
1.3000e+02,3.0494e+00,2.1062e+01,2.0002e+01,9.3772e-01,1.0890e-02
1.4000e+02,2.9878e+00,2.1001e+01,2.0002e+01,9.9857e-01,1.1613e-02
1.5000e+02,2.9276e+00,2.0941e+01,2.0002e+01,1.0580e+00,1.2322e-02
1.6000e+02,2.8688e+00,2.0883e+01,2.0002e+01,1.1162e+00,1.3017e-02
1.7000e+02,2.8114e+00,2.0826e+01,2.0002e+01,1.1730e+00,1.3698e-02
1.8000e+02,2.7552e+00,2.0771e+01,2.0002e+01,1.2285e+00,1.4365e-02
1.9000e+02,2.7002e+00,2.0717e+01,2.0002e+01,1.2827e+00,1.5019e-02
2.0000e+02,2.6465e+00,2.0663e+01,2.0002e+01,1.3358e+00,1.5660e-02
2.1000e+02,2.5940e+00,2.0612e+01,2.0002e+01,1.3877e+00,1.6289e-02
2.2000e+02,2.5427e+00,2.0561e+01,2.0002e+01,1.4384e+00,1.6905e-02
2.3000e+02,2.4925e+00,2.0511e+01,2.0002e+01,1.4880e+00,1.7509e-02
2.4000e+02,2.4434e+00,2.0463e+01,2.0002e+01,1.5365e+00,1.8101e-02
2.5000e+02,2.3953e+00,2.0415e+01,2.0002e+01,1.5840e+00,1.8681e-02
2.6000e+02,2.3483e+00,2.0369e+01,2.0002e+01,1.6304e+00,1.9250e-02
2.7000e+02,2.3024e+00,2.0323e+01,2.0002e+01,1.6758e+00,1.9808e-02
2.8000e+02,2.2574e+00,2.0279e+01,2.0002e+01,1.7203e+00,2.0355e-02
2.9000e+02,2.2134e+00,2.0235e+01,2.0002e+01,1.7637e+00,2.0892e-02
3.0000e+02,2.1703e+00,2.0193e+01,2.0002e+01,1.8063e+00,2.1418e-02
3.1000e+02,2.1282e+00,2.0151e+01,2.0002e+01,1.8479e+00,2.1934e-02
3.2000e+02,2.0869e+00,2.0110e+01,2.0002e+01,1.8886e+00,2.2440e-02
3.3000e+02,2.0466e+00,2.0070e+01,2.0002e+01,1.9285e+00,2.2936e-02
3.4000e+02,2.0070e+00,2.0031e+01,2.0002e+01,1.9675e+00,2.3423e-02
3.5000e+02,1.9684e+00,1.9993e+01,2.0002e+01,2.0058e+00,2.3900e-02
3.6000e+02,1.9305e+00,1.9956e+01,2.0002e+01,2.0432e+00,2.4368e-02
3.7000e+02,1.8934e+00,1.9919e+01,2.0002e+01,2.0798e+00,2.4827e-02
3.8000e+02,1.8571e+00,1.9883e+01,2.0002e+01,2.1156e+00,2.5278e-02
3.9000e+02,1.8215e+00,1.9848e+01,2.0002e+01,2.1507e+00,2.5719e-02
4.0000e+02,1.7867e+00,1.9814e+01,2.0002e+01,2.1851e+00,2.6153e-02
4.1000e+02,1.7527e+00,1.9780e+01,2.0002e+01,2.2188e+00,2.6578e-02
4.2000e+02,1.7193e+00,1.9747e+01,2.0002e+01,2.2517e+00,2.6995e-02
4.3000e+02,1.6866e+00,1.9715e+01,2.0002e+01,2.2840e+00,2.7404e-02
4.4000e+02,1.6545e+00,1.9683e+01,2.0002e+01,2.3157e+00,2.7806e-02
4.5000e+02,1.6232e+00,1.9652e+01,2.0002e+01,2.3466e+00,2.8199e-02
4.6000e+02,1.5924e+00,1.9622e+01,2.0002e+01,2.3770e+00,2.8586e-02
4.7000e+02,1.5623e+00,1.9592e+01,2.0002e+01,2.4067e+00,2.8965e-02
4.8000e+02,1.5328e+00,1.9563e+01,2.0002e+01,2.4358e+00,2.9337e-02
4.9000e+02,1.5039e+00,1.9534e+01,2.0002e+01,2.4644e+00,2.9702e-02
5.0000e+02,1.4756e+00,1.9506e+01,2.0002e+01,2.4923e+00,3.0060e-02
5.1000e+02,1.4479e+00,1.9479e+01,2.0002e+01,2.5197e+00,3.0411e-02
