t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.5000e+00,1.2500e+01,0.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,1.6924e+00,1.1735e+01,1.5319e-01,6.4117e-01,1.3193e-02
2.0000e+01,1.1627e+00,1.1209e+01,1.5319e-01,1.1597e+00,2.4424e-02
3.0000e+01,8.0170e-01,1.0851e+01,1.5319e-01,1.5127e+00,3.2391e-02
4.0000e+01,5.5425e-01,1.0605e+01,1.5319e-01,1.7545e+00,3.8009e-02
5.0000e+01,3.8390e-01,1.0436e+01,1.5319e-01,1.9210e+00,4.1955e-02
6.0000e+01,2.6625e-01,1.0319e+01,1.5319e-01,2.0358e+00,4.4718e-02
7.0000e+01,1.8484e-01,1.0238e+01,1.5319e-01,2.1153e+00,4.6650e-02
8.0000e+01,1.2840e-01,1.0182e+01,1.5319e-01,2.1704e+00,4.7998e-02
9.0000e+01,8.9233e-02,1.0143e+01,1.5319e-01,2.2086e+00,4.8937e-02
1.0000e+02,6.2035e-02,1.0116e+01,1.5319e-01,2.2352e+00,4.9592e-02
1.1000e+02,4.3136e-02,1.0097e+01,1.5319e-01,2.2536e+00,5.0048e-02
1.2000e+02,3.0000e-02,1.0084e+01,1.5319e-01,2.2664e+00,5.0366e-02
1.3000e+02,2.0866e-02,1.0075e+01,1.5319e-01,2.2754e+00,5.0587e-02
1.4000e+02,1.4514e-02,1.0069e+01,1.5319e-01,2.2816e+00,5.0741e-02
1.5000e+02,1.0096e-02,1.0064e+01,1.5319e-01,2.2859e+00,5.0848e-02
1.6000e+02,7.0235e-03,1.0061e+01,1.5319e-01,2.2889e+00,5.0922e-02
1.7000e+02,4.8860e-03,1.0059e+01,1.5319e-01,2.2909e+00,5.0974e-02
1.8000e+02,3.3991e-03,1.0058e+01,1.5319e-01,2.2924e+00,5.1010e-02
1.9000e+02,2.3647e-03,1.0057e+01,1.5319e-01,2.2934e+00,5.1035e-02
2.0000e+02,1.6451e-03,1.0056e+01,1.5319e-01,2.2941e+00,5.1053e-02
2.1000e+02,1.1445e-03,1.0056e+01,1.5319e-01,2.2946e+00,5.1065e-02
2.2000e+02,7.9624e-04,1.0055e+01,1.5319e-01,2.2949e+00,5.1073e-02
2.3000e+02,5.5395e-04,1.0055e+01,1.5319e-01,2.2952e+00,5.1079e-02
2.4000e+02,3.8538e-04,1.0055e+01,1.5319e-01,2.2953e+00,5.1083e-02
2.5000e+02,2.6811e-04,1.0055e+01,1.5319e-01,2.2955e+00,5.1086e-02
2.6000e+02,1.8653e-04,1.0055e+01,1.5319e-01,2.2955e+00,5.1088e-02
