t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.0000e+00,4.0000e+00,5.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,3.9281e+00,3.9395e+00,5.0080e+00,6.0145e-02,3.7877e-03
2.0000e+01,3.8656e+00,3.8806e+00,5.0080e+00,1.1893e-01,7.5460e-03
3.0000e+01,3.8048e+00,3.8235e+00,5.0080e+00,1.7595e-01,1.1247e-02
4.0000e+01,3.7459e+00,3.7680e+00,5.0080e+00,2.3129e-01,1.4891e-02
5.0000e+01,3.6885e+00,3.7142e+00,5.0080e+00,2.8501e-01,1.8481e-02
6.0000e+01,3.6328e+00,3.6619e+00,5.0080e+00,3.3718e-01,2.2017e-02
7.0000e+01,3.5786e+00,3.6111e+00,5.0080e+00,3.8788e-01,2.5502e-02
8.0000e+01,3.5259e+00,3.5618e+00,5.0080e+00,4.3715e-01,2.8937e-02
9.0000e+01,3.4746e+00,3.5138e+00,5.0080e+00,4.8507e-01,3.2323e-02
1.0000e+02,3.4247e+00,3.4671e+00,5.0080e+00,5.3167e-01,3.5660e-02
1.1000e+02,3.3761e+00,3.4216e+00,5.0080e+00,5.7702e-01,3.8952e-02
1.2000e+02,3.3287e+00,3.3774e+00,5.0080e+00,6.2116e-01,4.2198e-02
1.3000e+02,3.2825e+00,3.3344e+00,5.0080e+00,6.6414e-01,4.5400e-02
1.4000e+02,3.2375e+00,3.2924e+00,5.0080e+00,7.0601e-01,4.8558e-02
1.5000e+02,3.1936e+00,3.2515e+00,5.0080e+00,7.4680e-01,5.1675e-02
1.6000e+02,3.1507e+00,3.2117e+00,5.0080e+00,7.8656e-01,5.4750e-02
1.7000e+02,3.1089e+00,3.1729e+00,5.0080e+00,8.2532e-01,5.7786e-02
1.8000e+02,3.0681e+00,3.1350e+00,5.0080e+00,8.6312e-01,6.0782e-02
1.9000e+02,3.0283e+00,3.0981e+00,5.0080e+00,9.0000e-01,6.3740e-02
2.0000e+02,2.9894e+00,3.0620e+00,5.0080e+00,9.3598e-01,6.6661e-02
2.1000e+02,2.9514e+00,3.0268e+00,5.0080e+00,9.7110e-01,6.9545e-02
2.2000e+02,2.9142e+00,2.9925e+00,5.0080e+00,1.0054e+00,7.2393e-02
