t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.5000e+00,2.2500e+00,5.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,1.4826e+00,2.2370e+00,5.0030e+00,1.2972e-02,1.4455e-03
2.0000e+01,1.4683e+00,2.2240e+00,5.0030e+00,2.5847e-02,2.8886e-03
3.0000e+01,1.4542e+00,2.2113e+00,5.0030e+00,3.8527e-02,4.3179e-03
4.0000e+01,1.4403e+00,2.1988e+00,5.0030e+00,5.1015e-02,5.7337e-03
5.0000e+01,1.4266e+00,2.1865e+00,5.0030e+00,6.3315e-02,7.1361e-03
6.0000e+01,1.4131e+00,2.1744e+00,5.0030e+00,7.5432e-02,8.5253e-03
7.0000e+01,1.3997e+00,2.1624e+00,5.0030e+00,8.7369e-02,9.9015e-03
8.0000e+01,1.3866e+00,2.1506e+00,5.0030e+00,9.9130e-02,1.1265e-02
9.0000e+01,1.3737e+00,2.1390e+00,5.0030e+00,1.1072e-01,1.2616e-02
1.0000e+02,1.3609e+00,2.1276e+00,5.0030e+00,1.2214e-01,1.3954e-02
1.1000e+02,1.3483e+00,2.1163e+00,5.0030e+00,1.3340e-01,1.5280e-02
1.2000e+02,1.3359e+00,2.1052e+00,5.0030e+00,1.4449e-01,1.6594e-02
1.3000e+02,1.3237e+00,2.0942e+00,5.0030e+00,1.5542e-01,1.7896e-02
1.4000e+02,1.3116e+00,2.0834e+00,5.0030e+00,1.6620e-01,1.9186e-02
1.5000e+02,1.2997e+00,2.0728e+00,5.0030e+00,1.7683e-01,2.0465e-02
1.6000e+02,1.2880e+00,2.0623e+00,5.0030e+00,1.8731e-01,2.1732e-02
1.7000e+02,1.2764e+00,2.0519e+00,5.0030e+00,1.9765e-01,2.2988e-02
1.8000e+02,1.2649e+00,2.0417e+00,5.0030e+00,2.0784e-01,2.4232e-02
1.9000e+02,1.2537e+00,2.0316e+00,5.0030e+00,2.1788e-01,2.5466e-02
2.0000e+02,1.2425e+00,2.0217e+00,5.0030e+00,2.2780e-01,2.6689e-02
2.1000e+02,1.2315e+00,2.0119e+00,5.0030e+00,2.3757e-01,2.7900e-02
2.2000e+02,1.2207e+00,2.0022e+00,5.0030e+00,2.4722e-01,2.9102e-02
2.3000e+02,1.2100e+00,1.9927e+00,5.0030e+00,2.5673e-01,3.0293e-02
2.4000e+02,1.1994e+00,1.9833e+00,5.0030e+00,2.6612e-01,3.1473e-02
2.5000e+02,1.1890e+00,1.9740e+00,5.0030e+00,2.7538e-01,3.2644e-02
2.6000e+02,1.1787e+00,1.9649e+00,5.0030e+00,2.8452e-01,3.3804e-02
2.7000e+02,1.1685e+00,1.9558e+00,5.0030e+00,2.9355e-01,3.4954e-02
2.8000e+02,1.1585e+00,1.9469e+00,5.0030e+00,3.0245e-01,3.6095e-02
2.9000e+02,1.1485e+00,1.9381e+00,5.0030e+00,3.1123e-01,3.7225e-02
3.0000e+02,1.1388e+00,1.9294e+00,5.0030e+00,3.1991e-01,3.8346e-02
3.1000e+02,1.1291e+00,1.9208e+00,5.0030e+00,3.2847e-01,3.9458e-02
3.2000e+02,1.1195e+00,1.9124e+00,5.0030e+00,3.3692e-01,4.0561e-02
3.3000e+02,1.1101e+00,1.9040e+00,5.0030e+00,3.4526e-01,4.1654e-02
3.4000e+02,1.1008e+00,1.8958e+00,5.0030e+00,3.5350e-01,4.2738e-02
3.5000e+02,1.0916e+00,1.8876e+00,5.0030e+00,3.6163e-01,4.3813e-02
3.6000e+02,1.0825e+00,1.8796e+00,5.0030e+00,3.6967e-01,4.4879e-02
3.7000e+02,1.0735e+00,1.8716e+00,5.0030e+00,3.7760e-01,4.5936e-02
3.8000e+02,1.0646e+00,1.8638e+00,5.0030e+00,3.8543e-01,4.6985e-02
3.9000e+02,1.0558e+00,1.8560e+00,5.0030e+00,3.9317e-01,4.8025e-02
4.0000e+02,1.0471e+00,1.8484e+00,5.0030e+00,4.0081e-01,4.9056e-02
4.1000e+02,1.0386e+00,1.8408e+00,5.0030e+00,4.0836e-01,5.0079e-02
4.2000e+02,1.0301e+00,1.8333e+00,5.0030e+00,4.1582e-01,5.1094e-02
4.3000e+02,1.0217e+00,1.8259e+00,5.0030e+00,4.2318e-01,5.2100e-02
4.4000e+02,1.0134e+00,1.8186e+00,5.0030e+00,4.3046e-01,5.3099e-02
4.5000e+02,1.0053e+00,1.8114e+00,5.0030e+00,4.3765e-01,5.4089e-02
4.6000e+02,9.9718e-01,1.8043e+00,5.0030e+00,4.4476e-01,5.5072e-02
4.7000e+02,9.8918e-01,1.7973e+00,5.0030e+00,4.5178e-01,5.6047e-02
4.8000e+02,9.8128e-01,1.7903e+00,5.0030e+00,4.5872e-01,5.7014e-02
4.9000e+02,9.7346e-01,1.7835e+00,5.0030e+00,4.6557e-01,5.7973e-02
5.0000e+02,9.6573e-01,1.7767e+00,5.0030e+00,4.7235e-01,5.8925e-02
5.1000e+02,9.5809e-01,1.7700e+00,5.0030e+00,4.7905e-01,5.9869e-02
5.2000e+02,9.5053e-01,1.7633e+00,5.0030e+00,4.8567e-01,6.0805e-02
5.3000e+02,9.4306e-01,1.7568e+00,5.0030e+00,4.9221e-01,6.1735e-02
5.4000e+02,9.3567e-01,1.7503e+00,5.0030e+00,4.9868e-01,6.2657e-02
5.5000e+02,9.2836e-01,1.7439e+00,5.0030e+00,5.0508e-01,6.3572e-02
5.6000e+02,9.2113e-01,1.7376e+00,5.0030e+00,5.1140e-01,6.4480e-02
5.7000e+02,9.1398e-01,1.7313e+00,5.0030e+00,5.1765e-01,6.5381e-02
5.8000e+02,9.0690e-01,1.7251e+00,5.0030e+00,5.2383e-01,6.6275e-02
5.9000e+02,8.9991e-01,1.7190e+00,5.0030e+00,5.2994e-01,6.7162e-02
6.0000e+02,8.9298e-01,1.7129e+00,5.0030e+00,5.3598e-01,6.8043e-02
6.1000e+02,8.8613e-01,1.7069e+00,5.0030e+00,5.4196e-01,6.8916e-02
6.2000e+02,8.7936e-01,1.7010e+00,5.0030e+00,5.4787e-01,6.9783e-02
6.3000e+02,8.7265e-01,1.6952e+00,5.0030e+00,5.5371e-01,7.0644e-02
6.4000e+02,8.6602e-01,1.6894e+00,5.0030e+00,5.5949e-01,7.1497e-02
6.5000e+02,8.5946e-01,1.6836e+00,5.0030e+00,5.6521e-01,7.2345e-02
6.6000e+02,8.5296e-01,1.6780e+00,5.0030e+00,5.7086e-01,7.3186e-02
6.7000e+02,8.4653e-01,1.6724e+00,5.0030e+00,5.7646e-01,7.4021e-02
6.8000e+02,8.4017e-01,1.6668e+00,5.0030e+00,5.8199e-01,7.4849e-02
6.9000e+02,8.3387e-01,1.6613e+00,5.0030e+00,5.8746e-01,7.5671e-02
7.0000e+02,8.2764e-01,1.6559e+00,5.0030e+00,5.9288e-01,7.6488e-02
7.1000e+02,8.2148e-01,1.6505e+00,5.0030e+00,5.9823e-01,7.7298e-02
7.2000e+02,8.1537e-01,1.6452e+00,5.0030e+00,6.0354e-01,7.8102e-02
7.3000e+02,8.0933e-01,1.6400e+00,5.0030e+00,6.0878e-01,7.8900e-02
7.4000e+02,8.0335e-01,1.6348e+00,5.0030e+00,6.1397e-01,7.9692e-02
7.5000e+02,7.9742e-01,1.6296e+00,5.0030e+00,6.1910e-01,8.0479e-02
7.6000e+02,7.9156e-01,1.6245e+00,5.0030e+00,6.2419e-01,8.1260e-02
7.7000e+02,7.8576e-01,1.6195e+00,5.0030e+00,6.2921e-01,8.2035e-02
7.8000e+02,7.8001e-01,1.6145e+00,5.0030e+00,6.3419e-01,8.2804e-02
7.9000e+02,7.7432e-01,1.6096e+00,5.0030e+00,6.3912e-01,8.3568e-02
8.0000e+02,7.6869e-01,1.6047e+00,5.0030e+00,6.4399e-01,8.4326e-02
8.1000e+02,7.6311e-01,1.5999e+00,5.0030e+00,6.4882e-01,8.5079e-02
8.2000e+02,7.5759e-01,1.5951e+00,5.0030e+00,6.5359e-01,8.5827e-02
8.3000e+02,7.5212e-01,1.5903e+00,5.0030e+00,6.5832e-01,8.6569e-02
8.4000e+02,7.4670e-01,1.5857e+00,5.0030e+00,6.6300e-01,8.7305e-02
8.5000e+02,7.4134e-01,1.5810e+00,5.0030e+00,6.6763e-01,8.8037e-02
8.6000e+02,7.3603e-01,1.5764e+00,5.0030e+00,6.7222e-01,8.8763e-02
8.7000e+02,7.3077e-01,1.5719e+00,5.0030e+00,6.7676e-01,8.9484e-02
8.8000e+02,7.2556e-01,1.5674e+00,5.0030e+00,6.8125e-01,9.0200e-02
8.9000e+02,7.2039e-01,1.5629e+00,5.0030e+00,6.8570e-01,9.0911e-02
9.0000e+02,7.1528e-01,1.5585e+00,5.0030e+00,6.9011e-01,9.1616e-02
9.1000e+02,7.1022e-01,1.5541e+00,5.0030e+00,6.9447e-01,9.2317e-02
9.2000e+02,7.0520e-01,1.5498e+00,5.0030e+00,6.9879e-01,9.3013e-02
9.3000e+02,7.0023e-01,1.5455e+00,5.0030e+00,7.0307e-01,9.3704e-02
9.4000e+02,6.9531e-01,1.5413e+00,5.0030e+00,7.0731e-01,9.4390e-02
9.5000e+02,6.9044e-01,1.5371e+00,5.0030e+00,7.1150e-01,9.5072e-02
9.6000e+02,6.8560e-01,1.5329e+00,5.0030e+00,7.1565e-01,9.5748e-02
9.7000e+02,6.8082e-01,1.5288e+00,5.0030e+00,7.1977e-01,9.6420e-02
9.8000e+02,6.7608e-01,1.5247e+00,5.0030e+00,7.2384e-01,9.7087e-02
9.9000e+02,6.7138e-01,1.5206e+00,5.0030e+00,7.2788e-01,9.7750e-02
1.0000e+03,6.6672e-01,1.5166e+00,5.0030e+00,7.3188e-01,9.8408e-02
1.0100e+03,6.6211e-01,1.5127e+00,5.0030e+00,7.3584e-01,9.9062e-02
1.0200e+03,6.5754e-01,1.5087e+00,5.0030e+00,7.3976e-01,9.9711e-02
1.0300e+03,6.5301e-01,1.5049e+00,5.0030e+00,7.4364e-01,1.0036e-01
1.0400e+03,6.4852e-01,1.5010e+00,5.0030e+00,7.4749e-01,1.0100e-01
1.0500e+03,6.4407e-01,1.4972e+00,5.0030e+00,7.5130e-01,1.0163e-01
1.0600e+03,6.3966e-01,1.4934e+00,5.0030e+00,7.5508e-01,1.0226e-01
1.0700e+03,6.3530e-01,1.4896e+00,5.0030e+00,7.5882e-01,1.0289e-01
1.0800e+03,6.3097e-01,1.4859e+00,5.0030e+00,7.6253e-01,1.0351e-01
1.0900e+03,6.2667e-01,1.4823e+00,5.0030e+00,7.6620e-01,1.0413e-01
1.1000e+03,6.2242e-01,1.4786e+00,5.0030e+00,7.6984e-01,1.0475e-01
1.1100e+03,6.1821e-01,1.4750e+00,5.0030e+00,7.7345e-01,1.0536e-01
1.1200e+03,6.1403e-01,1.4714e+00,5.0030e+00,7.7702e-01,1.0596e-01
1.1300e+03,6.0989e-01,1.4679e+00,5.0030e+00,7.8056e-01,1.0656e-01
1.1400e+03,6.0578e-01,1.4644e+00,5.0030e+00,7.8407e-01,1.0716e-01
1.1500e+03,6.0171e-01,1.4609e+00,5.0030e+00,7.8754e-01,1.0776e-01
1.1600e+03,5.9768e-01,1.4574e+00,5.0030e+00,7.9099e-01,1.0835e-01
1.1700e+03,5.9368e-01,1.4540e+00,5.0030e+00,7.9440e-01,1.0893e-01
1.1800e+03,5.8971e-01,1.4506e+00,5.0030e+00,7.9778e-01,1.0951e-01
1.1900e+03,5.8578e-01,1.4473e+00,5.0030e+00,8.0113e-01,1.1009e-01
1.2000e+03,5.8188e-01,1.4439e+00,5.0030e+00,8.0446e-01,1.1067e-01
1.2100e+03,5.7802e-01,1.4406e+00,5.0030e+00,8.0775e-01,1.1124e-01
1.2200e+03,5.7419e-01,1.4374e+00,5.0030e+00,8.1101e-01,1.1181e-01
1.2300e+03,5.7039e-01,1.4341e+00,5.0030e+00,8.1425e-01,1.1237e-01
1.2400e+03,5.6663e-01,1.4309e+00,5.0030e+00,8.1745e-01,1.1293e-01
1.2500e+03,5.6289e-01,1.4277e+00,5.0030e+00,8.2063e-01,1.1348e-01
1.2600e+03,5.5919e-01,1.4246e+00,5.0030e+00,8.2378e-01,1.1404e-01
1.2700e+03,5.5552e-01,1.4214e+00,5.0030e+00,8.2690e-01,1.1459e-01
1.2800e+03,5.5188e-01,1.4183e+00,5.0030e+00,8.3000e-01,1.1513e-01
1.2900e+03,5.4827e-01,1.4153e+00,5.0030e+00,8.3307e-01,1.1567e-01
1.3000e+03,5.4469e-01,1.4122e+00,5.0030e+00,8.3611e-01,1.1621e-01
1.3100e+03,5.4114e-01,1.4092e+00,5.0030e+00,8.3913e-01,1.1674e-01
1.3200e+03,5.3762e-01,1.4062e+00,5.0030e+00,8.4212e-01,1.1727e-01
1.3300e+03,5.3413e-01,1.4032e+00,5.0030e+00,8.4508e-01,1.1780e-01
1.3400e+03,5.3066e-01,1.4003e+00,5.0030e+00,8.4802e-01,1.1833e-01
1.3500e+03,5.2723e-01,1.3974e+00,5.0030e+00,8.5093e-01,1.1885e-01
1.3600e+03,5.2382e-01,1.3945e+00,5.0030e+00,8.5382e-01,1.1936e-01
1.3700e+03,5.2044e-01,1.3916e+00,5.0030e+00,8.5669e-01,1.1988e-01
1.3800e+03,5.1709e-01,1.3887e+00,5.0030e+00,8.5953e-01,1.2039e-01
1.3900e+03,5.1377e-01,1.3859e+00,5.0030e+00,8.6234e-01,1.2090e-01
1.4000e+03,5.1047e-01,1.3831e+00,5.0030e+00,8.6513e-01,1.2140e-01
1.4100e+03,5.0720e-01,1.3804e+00,5.0030e+00,8.6790e-01,1.2190e-01
1.4200e+03,5.0396e-01,1.3776e+00,5.0030e+00,8.7065e-01,1.2240e-01
1.4300e+03,5.0074e-01,1.3749e+00,5.0030e+00,8.7337e-01,1.2289e-01
1.4400e+03,4.9755e-01,1.3722e+00,5.0030e+00,8.7607e-01,1.2339e-01
1.4500e+03,4.9438e-01,1.3695e+00,5.0030e+00,8.7875e-01,1.2387e-01
1.4600e+03,4.9124e-01,1.3668e+00,5.0030e+00,8.8141e-01,1.2436e-01
1.4700e+03,4.8813e-01,1.3642e+00,5.0030e+00,8.8404e-01,1.2484e-01
1.4800e+03,4.8503e-01,1.3616e+00,5.0030e+00,8.8665e-01,1.2532e-01
1.4900e+03,4.8197e-01,1.3590e+00,5.0030e+00,8.8924e-01,1.2580e-01
1.5000e+03,4.7893e-01,1.3564e+00,5.0030e+00,8.9181e-01,1.2627e-01
