t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.5000e+00,2.2500e+01,7.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,4.2599e+00,2.2268e+01,7.5060e+00,2.3148e-01,2.5853e-03
2.0000e+01,4.0389e+00,2.2049e+01,7.5060e+00,4.5005e-01,5.0513e-03
3.0000e+01,3.8311e+00,2.1843e+01,7.5060e+00,6.5555e-01,7.3922e-03
4.0000e+01,3.6355e+00,2.1649e+01,7.5060e+00,8.4892e-01,9.6152e-03
5.0000e+01,3.4512e+00,2.1467e+01,7.5060e+00,1.0310e+00,1.1727e-02
6.0000e+01,3.2776e+00,2.1295e+01,7.5060e+00,1.2027e+00,1.3734e-02
7.0000e+01,3.1138e+00,2.1133e+01,7.5060e+00,1.3646e+00,1.5642e-02
8.0000e+01,2.9592e+00,2.0980e+01,7.5060e+00,1.5174e+00,1.7456e-02
9.0000e+01,2.8131e+00,2.0836e+01,7.5060e+00,1.6617e+00,1.9181e-02
1.0000e+02,2.6751e+00,2.0699e+01,7.5060e+00,1.7981e+00,2.0823e-02
1.1000e+02,2.5446e+00,2.0570e+01,7.5060e+00,1.9270e+00,2.2386e-02
1.2000e+02,2.4211e+00,2.0448e+01,7.5060e+00,2.0490e+00,2.3873e-02
1.3000e+02,2.3042e+00,2.0332e+01,7.5060e+00,2.1645e+00,2.5289e-02
1.4000e+02,2.1935e+00,2.0223e+01,7.5060e+00,2.2739e+00,2.6637e-02
1.5000e+02,2.0885e+00,2.0119e+01,7.5060e+00,2.3776e+00,2.7922e-02
1.6000e+02,1.9891e+00,2.0021e+01,7.5060e+00,2.4758e+00,2.9146e-02
1.7000e+02,1.8947e+00,1.9927e+01,7.5060e+00,2.5690e+00,3.0312e-02
1.8000e+02,1.8052e+00,1.9839e+01,7.5060e+00,2.6574e+00,3.1424e-02
1.9000e+02,1.7202e+00,1.9755e+01,7.5060e+00,2.7413e+00,3.2483e-02
2.0000e+02,1.6396e+00,1.9675e+01,7.5060e+00,2.8210e+00,3.3493e-02
2.1000e+02,1.5629e+00,1.9599e+01,7.5060e+00,2.8966e+00,3.4456e-02
2.2000e+02,1.4901e+00,1.9527e+01,7.5060e+00,2.9685e+00,3.5375e-02
2.3000e+02,1.4209e+00,1.9459e+01,7.5060e+00,3.0368e+00,3.6251e-02
2.4000e+02,1.3552e+00,1.9394e+01,7.5060e+00,3.1018e+00,3.7087e-02
2.5000e+02,1.2926e+00,1.9332e+01,7.5060e+00,3.1635e+00,3.7884e-02
2.6000e+02,1.2331e+00,1.9273e+01,7.5060e+00,3.2223e+00,3.8645e-02
2.7000e+02,1.1765e+00,1.9217e+01,7.5060e+00,3.2782e+00,3.9371e-02
2.8000e+02,1.1226e+00,1.9164e+01,7.5060e+00,3.3314e+00,4.0064e-02
2.9000e+02,1.0713e+00,1.9113e+01,7.5060e+00,3.3820e+00,4.0726e-02
3.0000e+02,1.0224e+00,1.9065e+01,7.5060e+00,3.4302e+00,4.1357e-02
3.1000e+02,9.7592e-01,1.9019e+01,7.5060e+00,3.4761e+00,4.1960e-02
3.2000e+02,9.3162e-01,1.8975e+01,7.5060e+00,3.5199e+00,4.2536e-02
3.3000e+02,8.8940e-01,1.8934e+01,7.5060e+00,3.5615e+00,4.3085e-02
3.4000e+02,8.4918e-01,1.8894e+01,7.5060e+00,3.6012e+00,4.3610e-02
3.5000e+02,8.1084e-01,1.8856e+01,7.5060e+00,3.6391e+00,4.4111e-02
3.6000e+02,7.7430e-01,1.8820e+01,7.5060e+00,3.6751e+00,4.4590e-02
3.7000e+02,7.3946e-01,1.8785e+01,7.5060e+00,3.7095e+00,4.5047e-02
3.8000e+02,7.0624e-01,1.8753e+01,7.5060e+00,3.7423e+00,4.5483e-02
3.9000e+02,6.7456e-01,1.8721e+01,7.5060e+00,3.7736e+00,4.5900e-02
4.0000e+02,6.4435e-01,1.8691e+01,7.5060e+00,3.8034e+00,4.6299e-02
4.1000e+02,6.1552e-01,1.8663e+01,7.5060e+00,3.8318e+00,4.6680e-02
4.2000e+02,5.8803e-01,1.8636e+01,7.5060e+00,3.8589e+00,4.7043e-02
4.3000e+02,5.6179e-01,1.8610e+01,7.5060e+00,3.8848e+00,4.7391e-02
4.4000e+02,5.3676e-01,1.8585e+01,7.5060e+00,3.9095e+00,4.7723e-02
4.5000e+02,5.1286e-01,1.8562e+01,7.5060e+00,3.9331e+00,4.8040e-02
4.6000e+02,4.9006e-01,1.8539e+01,7.5060e+00,3.9556e+00,4.8344e-02
4.7000e+02,4.6829e-01,1.8518e+01,7.5060e+00,3.9771e+00,4.8633e-02
4.8000e+02,4.4751e-01,1.8497e+01,7.5060e+00,3.9976e+00,4.8910e-02
4.9000e+02,4.2767e-01,1.8477e+01,7.5060e+00,4.0172e+00,4.9175e-02
5.0000e+02,4.0873e-01,1.8459e+01,7.5060e+00,4.0359e+00,4.9428e-02
5.1000e+02,3.9064e-01,1.8441e+01,7.5060e+00,4.0537e+00,4.9670e-02
5.2000e+02,3.7337e-01,1.8424e+01,7.5060e+00,4.0707e+00,4.9901e-02
5.3000e+02,3.5687e-01,1.8407e+01,7.5060e+00,4.0870e+00,5.0122e-02
5.4000e+02,3.4112e-01,1.8392e+01,7.5060e+00,4.1026e+00,5.0333e-02
5.5000e+02,3.2607e-01,1.8377e+01,7.5060e+00,4.1174e+00,5.0535e-02
5.6000e+02,3.1170e-01,1.8363e+01,7.5060e+00,4.1316e+00,5.0728e-02
5.7000e+02,2.9796e-01,1.8349e+01,7.5060e+00,4.1451e+00,5.0912e-02
5.8000e+02,2.8484e-01,1.8336e+01,7.5060e+00,4.1581e+00,5.1089e-02
5.9000e+02,2.7231e-01,1.8324e+01,7.5060e+00,4.1704e+00,5.1257e-02
6.0000e+02,2.6034e-01,1.8312e+01,7.5060e+00,4.1823e+00,5.1419e-02
6.1000e+02,2.4889e-01,1.8301e+01,7.5060e+00,4.1935e+00,5.1573e-02
6.2000e+02,2.3796e-01,1.8290e+01,7.5060e+00,4.2043e+00,5.1720e-02
6.3000e+02,2.2751e-01,1.8280e+01,7.5060e+00,4.2146e+00,5.1861e-02
6.4000e+02,2.1753e-01,1.8270e+01,7.5060e+00,4.2245e+00,5.1996e-02
6.5000e+02,2.0799e-01,1.8260e+01,7.5060e+00,4.2339e+00,5.2125e-02
6.6000e+02,1.9887e-01,1.8251e+01,7.5060e+00,4.2429e+00,5.2248e-02
6.7000e+02,1.9015e-01,1.8243e+01,7.5060e+00,4.2515e+00,5.2366e-02
6.8000e+02,1.8182e-01,1.8235e+01,7.5060e+00,4.2597e+00,5.2478e-02
6.9000e+02,1.7386e-01,1.8227e+01,7.5060e+00,4.2676e+00,5.2586e-02
7.0000e+02,1.6625e-01,1.8219e+01,7.5060e+00,4.2751e+00,5.2689e-02
