t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.5000e+00,4.5000e+00,1.5000e+01,0.0000e+00,0.0000e+00
1.0000e+01,4.4691e+00,4.4736e+00,1.5003e+01,2.6392e-02,1.4706e-03
2.0000e+01,4.4415e+00,4.4474e+00,1.5003e+01,5.2539e-02,2.9360e-03
3.0000e+01,4.4142e+00,4.4215e+00,1.5003e+01,7.8374e-02,4.3925e-03
4.0000e+01,4.3873e+00,4.3960e+00,1.5003e+01,1.0390e-01,5.8402e-03
5.0000e+01,4.3606e+00,4.3707e+00,1.5003e+01,1.2913e-01,7.2792e-03
6.0000e+01,4.3342e+00,4.3458e+00,1.5003e+01,1.5407e-01,8.7095e-03
7.0000e+01,4.3082e+00,4.3211e+00,1.5003e+01,1.7872e-01,1.0131e-02
8.0000e+01,4.2824e+00,4.2968e+00,1.5003e+01,2.0308e-01,1.1545e-02
9.0000e+01,4.2569e+00,4.2727e+00,1.5003e+01,2.2716e-01,1.2950e-02
1.0000e+02,4.2317e+00,4.2488e+00,1.5003e+01,2.5096e-01,1.4346e-02
1.1000e+02,4.2068e+00,4.2253e+00,1.5003e+01,2.7450e-01,1.5735e-02
1.2000e+02,4.1821e+00,4.2020e+00,1.5003e+01,2.9776e-01,1.7116e-02
1.3000e+02,4.1577e+00,4.1790e+00,1.5003e+01,3.2077e-01,1.8488e-02
1.4000e+02,4.1336e+00,4.1562e+00,1.5003e+01,3.4352e-01,1.9853e-02
1.5000e+02,4.1098e+00,4.1337e+00,1.5003e+01,3.6602e-01,2.1210e-02
1.6000e+02,4.0862e+00,4.1114e+00,1.5003e+01,3.8826e-01,2.2559e-02
1.7000e+02,4.0628e+00,4.0894e+00,1.5003e+01,4.1027e-01,2.3900e-02
1.8000e+02,4.0397e+00,4.0677e+00,1.5003e+01,4.3203e-01,2.5234e-02
1.9000e+02,4.0169e+00,4.0461e+00,1.5003e+01,4.5355e-01,2.6560e-02
2.0000e+02,3.9943e+00,4.0248e+00,1.5003e+01,4.7484e-01,2.7879e-02
2.1000e+02,3.9719e+00,4.0037e+00,1.5003e+01,4.9590e-01,2.9191e-02
2.2000e+02,3.9498e+00,3.9829e+00,1.5003e+01,5.1674e-01,3.0495e-02
2.3000e+02,3.9279e+00,3.9623e+00,1.5003e+01,5.3735e-01,3.1793e-02
2.4000e+02,3.9062e+00,3.9419e+00,1.5003e+01,5.5775e-01,3.3083e-02
2.5000e+02,3.8847e+00,3.9217e+00,1.5003e+01,5.7793e-01,3.4366e-02
2.6000e+02,3.8635e+00,3.9017e+00,1.5003e+01,5.9789e-01,3.5642e-02
