t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.5000e+00,6.2500e+00,1.5000e+01,0.0000e+00,0.0000e+00
1.0000e+01,2.4772e+00,6.2297e+00,1.5002e+01,2.0277e-02,8.1239e-04
2.0000e+01,2.4563e+00,6.2096e+00,1.5002e+01,4.0371e-02,1.6201e-03
3.0000e+01,2.4357e+00,6.1897e+00,1.5002e+01,6.0234e-02,2.4210e-03
4.0000e+01,2.4153e+00,6.1701e+00,1.5002e+01,7.9868e-02,3.2153e-03
5.0000e+01,2.3951e+00,6.1506e+00,1.5002e+01,9.9276e-02,4.0029e-03
6.0000e+01,2.3751e+00,6.1314e+00,1.5002e+01,1.1846e-01,4.7841e-03
7.0000e+01,2.3553e+00,6.1125e+00,1.5002e+01,1.3743e-01,5.5587e-03
8.0000e+01,2.3358e+00,6.0937e+00,1.5002e+01,1.5619e-01,6.3270e-03
9.0000e+01,2.3165e+00,6.0751e+00,1.5002e+01,1.7473e-01,7.0889e-03
1.0000e+02,2.2974e+00,6.0568e+00,1.5002e+01,1.9307e-01,7.8446e-03
1.1000e+02,2.2785e+00,6.0386e+00,1.5002e+01,2.1120e-01,8.5941e-03
1.2000e+02,2.2599e+00,6.0207e+00,1.5002e+01,2.2913e-01,9.3374e-03
1.3000e+02,2.2414e+00,6.0030e+00,1.5002e+01,2.4686e-01,1.0075e-02
1.4000e+02,2.2231e+00,5.9854e+00,1.5002e+01,2.6439e-01,1.0806e-02
1.5000e+02,2.2051e+00,5.9681e+00,1.5002e+01,2.8174e-01,1.1532e-02
1.6000e+02,2.1872e+00,5.9509e+00,1.5002e+01,2.9889e-01,1.2251e-02
1.7000e+02,2.1695e+00,5.9339e+00,1.5002e+01,3.1586e-01,1.2965e-02
1.8000e+02,2.1520e+00,5.9171e+00,1.5002e+01,3.3264e-01,1.3673e-02
1.9000e+02,2.1347e+00,5.9005e+00,1.5002e+01,3.4924e-01,1.4375e-02
2.0000e+02,2.1176e+00,5.8841e+00,1.5002e+01,3.6566e-01,1.5072e-02
2.1000e+02,2.1007e+00,5.8678e+00,1.5002e+01,3.8191e-01,1.5763e-02
2.2000e+02,2.0839e+00,5.8517e+00,1.5002e+01,3.9798e-01,1.6449e-02
2.3000e+02,2.0673e+00,5.8358e+00,1.5002e+01,4.1388e-01,1.7129e-02
2.4000e+02,2.0509e+00,5.8201e+00,1.5002e+01,4.2962e-01,1.7804e-02
2.5000e+02,2.0347e+00,5.8045e+00,1.5002e+01,4.4518e-01,1.8474e-02
2.6000e+02,2.0186e+00,5.7891e+00,1.5002e+01,4.6059e-01,1.9138e-02
2.7000e+02,2.0027e+00,5.7738e+00,1.5002e+01,4.7583e-01,1.9797e-02
2.8000e+02,1.9870e+00,5.7587e+00,1.5002e+01,4.9091e-01,2.0451e-02
2.9000e+02,1.9714e+00,5.7438e+00,1.5002e+01,5.0584e-01,2.1100e-02
3.0000e+02,1.9560e+00,5.7290e+00,1.5002e+01,5.2061e-01,2.1744e-02
3.1000e+02,1.9407e+00,5.7144e+00,1.5002e+01,5.3523e-01,2.2383e-02
3.2000e+02,1.9256e+00,5.6999e+00,1.5002e+01,5.4970e-01,2.3016e-02
3.3000e+02,1.9107e+00,5.6856e+00,1.5002e+01,5.6402e-01,2.3645e-02
3.4000e+02,1.8959e+00,5.6714e+00,1.5002e+01,5.7820e-01,2.4269e-02
3.5000e+02,1.8812e+00,5.6574e+00,1.5002e+01,5.9223e-01,2.4889e-02
3.6000e+02,1.8667e+00,5.6435e+00,1.5002e+01,6.0612e-01,2.5503e-02
3.7000e+02,1.8524e+00,5.6297e+00,1.5002e+01,6.1987e-01,2.6113e-02
3.8000e+02,1.8381e+00,5.6161e+00,1.5002e+01,6.3348e-01,2.6718e-02
3.9000e+02,1.8241e+00,5.6026e+00,1.5002e+01,6.4695e-01,2.7319e-02
4.0000e+02,1.8101e+00,5.5892e+00,1.5002e+01,6.6029e-01,2.7915e-02
4.1000e+02,1.7963e+00,5.5760e+00,1.5002e+01,6.7350e-01,2.8506e-02
4.2000e+02,1.7827e+00,5.5629e+00,1.5002e+01,6.8658e-01,2.9093e-02
4.3000e+02,1.7691e+00,5.5500e+00,1.5002e+01,6.9952e-01,2.9676e-02
4.4000e+02,1.7557e+00,5.5372e+00,1.5002e+01,7.1234e-01,3.0254e-02
4.5000e+02,1.7425e+00,5.5245e+00,1.5002e+01,7.2503e-01,3.0827e-02
4.6000e+02,1.7293e+00,5.5119e+00,1.5002e+01,7.3760e-01,3.1397e-02
4.7000e+02,1.7163e+00,5.4994e+00,1.5002e+01,7.5005e-01,3.1962e-02
4.8000e+02,1.7034e+00,5.4871e+00,1.5002e+01,7.6238e-01,3.2523e-02
4.9000e+02,1.6907e+00,5.4749e+00,1.5002e+01,7.7458e-01,3.3080e-02
5.0000e+02,1.6780e+00,5.4628e+00,1.5002e+01,7.8667e-01,3.3632e-02
5.1000e+02,1.6655e+00,5.4508e+00,1.5002e+01,7.9864e-01,3.4181e-02
5.2000e+02,1.6531e+00,5.4389e+00,1.5002e+01,8.1050e-01,3.4725e-02
5.3000e+02,1.6408e+00,5.4272e+00,1.5002e+01,8.2224e-01,3.5266e-02
5.4000e+02,1.6287e+00,5.4156e+00,1.5002e+01,8.3387e-01,3.5802e-02
5.5000e+02,1.6166e+00,5.4040e+00,1.5002e+01,8.4540e-01,3.6334e-02
5.6000e+02,1.6047e+00,5.3926e+00,1.5002e+01,8.5681e-01,3.6863e-02
5.7000e+02,1.5928e+00,5.3813e+00,1.5002e+01,8.6811e-01,3.7388e-02
5.8000e+02,1.5811e+00,5.3701e+00,1.5002e+01,8.7931e-01,3.7908e-02
5.9000e+02,1.5695e+00,5.3590e+00,1.5002e+01,8.9040e-01,3.8425e-02
