t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.5000e+00,1.9250e+01,0.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,2.3253e+00,1.8116e+01,1.8215e-01,9.7948e-01,1.3078e-02
2.0000e+01,1.5616e+00,1.7355e+01,1.8215e-01,1.7326e+00,2.3643e-02
3.0000e+01,1.0519e+00,1.6847e+01,1.8215e-01,2.2350e+00,3.0964e-02
4.0000e+01,7.0998e-01,1.6507e+01,1.8215e-01,2.5719e+00,3.6002e-02
5.0000e+01,4.7991e-01,1.6278e+01,1.8215e-01,2.7985e+00,3.9452e-02
6.0000e+01,3.2471e-01,1.6123e+01,1.8215e-01,2.9513e+00,4.1808e-02
7.0000e+01,2.1986e-01,1.6018e+01,1.8215e-01,3.0546e+00,4.3414e-02
8.0000e+01,1.4893e-01,1.5948e+01,1.8215e-01,3.1244e+00,4.4505e-02
9.0000e+01,1.0092e-01,1.5900e+01,1.8215e-01,3.1717e+00,4.5247e-02
1.0000e+02,6.8396e-02,1.5868e+01,1.8215e-01,3.2037e+00,4.5751e-02
1.1000e+02,4.6363e-02,1.5846e+01,1.8215e-01,3.2254e+00,4.6093e-02
1.2000e+02,3.1430e-02,1.5831e+01,1.8215e-01,3.2401e+00,4.6325e-02
1.3000e+02,2.1309e-02,1.5821e+01,1.8215e-01,3.2501e+00,4.6482e-02
1.4000e+02,1.4447e-02,1.5814e+01,1.8215e-01,3.2568e+00,4.6589e-02
1.5000e+02,9.7956e-03,1.5809e+01,1.8215e-01,3.2614e+00,4.6661e-02
1.6000e+02,6.6417e-03,1.5806e+01,1.8215e-01,3.2645e+00,4.6711e-02
1.7000e+02,4.5034e-03,1.5804e+01,1.8215e-01,3.2666e+00,4.6744e-02
1.8000e+02,3.0535e-03,1.5802e+01,1.8215e-01,3.2680e+00,4.6766e-02
1.9000e+02,2.0705e-03,1.5801e+01,1.8215e-01,3.2690e+00,4.6782e-02
2.0000e+02,1.4039e-03,1.5801e+01,1.8215e-01,3.2697e+00,4.6792e-02
2.1000e+02,9.5192e-04,1.5800e+01,1.8215e-01,3.2701e+00,4.6799e-02
2.2000e+02,6.4546e-04,1.5800e+01,1.8215e-01,3.2704e+00,4.6804e-02
2.3000e+02,4.3766e-04,1.5800e+01,1.8215e-01,3.2706e+00,4.6807e-02
2.4000e+02,2.9676e-04,1.5800e+01,1.8215e-01,3.2707e+00,4.6809e-02
2.5000e+02,2.0122e-04,1.5800e+01,1.8215e-01,3.2708e+00,4.6811e-02
2.6000e+02,1.3644e-04,1.5800e+01,1.8215e-01,3.2709e+00,4.6812e-02
