t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.5000e+00,2.2500e+00,1.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,1.4929e+00,2.2447e+00,1.2501e+01,5.3144e-03,5.9118e-04
2.0000e+01,1.4870e+00,2.2394e+00,1.2501e+01,1.0612e-02,1.1819e-03
3.0000e+01,1.4812e+00,2.2341e+00,1.2501e+01,1.5877e-02,1.7704e-03
4.0000e+01,1.4753e+00,2.2289e+00,1.2501e+01,2.1109e-02,2.3565e-03
5.0000e+01,1.4696e+00,2.2237e+00,1.2501e+01,2.6308e-02,2.9403e-03
6.0000e+01,1.4638e+00,2.2185e+00,1.2501e+01,3.1474e-02,3.5219e-03
7.0000e+01,1.4581e+00,2.2134e+00,1.2501e+01,3.6609e-02,4.1012e-03
8.0000e+01,1.4524e+00,2.2082e+00,1.2501e+01,4.1712e-02,4.6782e-03
9.0000e+01,1.4468e+00,2.2032e+00,1.2501e+01,4.6783e-02,5.2530e-03
1.0000e+02,1.4412e+00,2.1981e+00,1.2501e+01,5.1824e-02,5.8256e-03
1.1000e+02,1.4356e+00,2.1931e+00,1.2501e+01,5.6833e-02,6.3960e-03
1.2000e+02,1.4300e+00,2.1881e+00,1.2501e+01,6.1812e-02,6.9641e-03
1.3000e+02,1.4245e+00,2.1832e+00,1.2501e+01,6.6760e-02,7.5301e-03
1.4000e+02,1.4190e+00,2.1783e+00,1.2501e+01,7.1678e-02,8.0940e-03
1.5000e+02,1.4136e+00,2.1734e+00,1.2501e+01,7.6566e-02,8.6556e-03
1.6000e+02,1.4082e+00,2.1685e+00,1.2501e+01,8.1425e-02,9.2151e-03
1.7000e+02,1.4028e+00,2.1637e+00,1.2501e+01,8.6255e-02,9.7725e-03
1.8000e+02,1.3974e+00,2.1589e+00,1.2501e+01,9.1055e-02,1.0328e-02
1.9000e+02,1.3921e+00,2.1541e+00,1.2501e+01,9.5826e-02,1.0881e-02
2.0000e+02,1.3868e+00,2.1493e+00,1.2501e+01,1.0057e-01,1.1432e-02
2.1000e+02,1.3815e+00,2.1446e+00,1.2501e+01,1.0528e-01,1.1981e-02
2.2000e+02,1.3763e+00,2.1399e+00,1.2501e+01,1.0997e-01,1.2528e-02
2.3000e+02,1.3711e+00,2.1353e+00,1.2501e+01,1.1463e-01,1.3073e-02
2.4000e+02,1.3659e+00,2.1306e+00,1.2501e+01,1.1926e-01,1.3615e-02
2.5000e+02,1.3608e+00,2.1260e+00,1.2501e+01,1.2386e-01,1.4156e-02
