t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.0000e+00,1.0000e+01,7.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,1.9467e+00,9.9504e+00,7.5027e+00,4.9408e-02,1.2383e-03
2.0000e+01,1.8973e+00,9.9022e+00,7.5027e+00,9.7588e-02,2.4517e-03
3.0000e+01,1.8494e+00,9.8553e+00,7.5027e+00,1.4434e-01,3.6347e-03
4.0000e+01,1.8028e+00,9.8099e+00,7.5027e+00,1.8970e-01,4.7881e-03
5.0000e+01,1.7577e+00,9.7658e+00,7.5027e+00,2.3374e-01,5.9129e-03
6.0000e+01,1.7138e+00,9.7230e+00,7.5027e+00,2.7649e-01,7.0098e-03
7.0000e+01,1.6712e+00,9.6815e+00,7.5027e+00,3.1801e-01,8.0796e-03
8.0000e+01,1.6299e+00,9.6411e+00,7.5027e+00,3.5834e-01,9.1230e-03
9.0000e+01,1.5897e+00,9.6019e+00,7.5027e+00,3.9751e-01,1.0141e-02
1.0000e+02,1.5506e+00,9.5637e+00,7.5027e+00,4.3557e-01,1.1134e-02
1.1000e+02,1.5127e+00,9.5267e+00,7.5027e+00,4.7257e-01,1.2103e-02
1.2000e+02,1.4758e+00,9.4907e+00,7.5027e+00,5.0852e-01,1.3048e-02
1.3000e+02,1.4399e+00,9.4557e+00,7.5027e+00,5.4348e-01,1.3971e-02
1.4000e+02,1.4050e+00,9.4217e+00,7.5027e+00,5.7747e-01,1.4871e-02
1.5000e+02,1.3711e+00,9.3886e+00,7.5027e+00,6.1053e-01,1.5750e-02
1.6000e+02,1.3381e+00,9.3564e+00,7.5027e+00,6.4268e-01,1.6607e-02
1.7000e+02,1.3059e+00,9.3251e+00,7.5027e+00,6.7395e-01,1.7444e-02
1.8000e+02,1.2747e+00,9.2946e+00,7.5027e+00,7.0439e-01,1.8261e-02
1.9000e+02,1.2443e+00,9.2649e+00,7.5027e+00,7.3400e-01,1.9059e-02
2.0000e+02,1.2147e+00,9.2361e+00,7.5027e+00,7.6282e-01,1.9838e-02
2.1000e+02,1.1859e+00,9.2080e+00,7.5027e+00,7.9087e-01,2.0599e-02
2.2000e+02,1.1578e+00,9.1807e+00,7.5027e+00,8.1818e-01,2.1341e-02
2.3000e+02,1.1305e+00,9.1540e+00,7.5027e+00,8.4477e-01,2.2066e-02
2.4000e+02,1.1039e+00,9.1281e+00,7.5027e+00,8.7067e-01,2.2775e-02
2.5000e+02,1.0780e+00,9.1029e+00,7.5027e+00,8.9588e-01,2.3466e-02
2.6000e+02,1.0527e+00,9.0783e+00,7.5027e+00,9.2045e-01,2.4142e-02
2.7000e+02,1.0282e+00,9.0543e+00,7.5027e+00,9.4437e-01,2.4801e-02
2.8000e+02,1.0042e+00,9.0310e+00,7.5027e+00,9.6768e-01,2.5446e-02
2.9000e+02,9.8087e-01,9.0082e+00,7.5027e+00,9.9040e-01,2.6075e-02
3.0000e+02,9.5812e-01,8.9861e+00,7.5027e+00,1.0125e+00,2.6690e-02
3.1000e+02,9.3595e-01,8.9645e+00,7.5027e+00,1.0341e+00,2.7291e-02
3.2000e+02,9.1434e-01,8.9434e+00,7.5027e+00,1.0551e+00,2.7878e-02
3.3000e+02,8.9327e-01,8.9229e+00,7.5027e+00,1.0756e+00,2.8452e-02
3.4000e+02,8.7274e-01,8.9029e+00,7.5027e+00,1.0956e+00,2.9012e-02
3.5000e+02,8.5271e-01,8.8834e+00,7.5027e+00,1.1151e+00,2.9559e-02
3.6000e+02,8.3318e-01,8.8644e+00,7.5027e+00,1.1341e+00,3.0094e-02
3.7000e+02,8.1414e-01,8.8458e+00,7.5027e+00,1.1526e+00,3.0617e-02
3.8000e+02,7.9557e-01,8.8278e+00,7.5027e+00,1.1706e+00,3.1128e-02
3.9000e+02,7.7746e-01,8.8101e+00,7.5027e+00,1.1883e+00,3.1628e-02
4.0000e+02,7.5979e-01,8.7929e+00,7.5027e+00,1.2054e+00,3.2116e-02
4.1000e+02,7.4255e-01,8.7761e+00,7.5027e+00,1.2222e+00,3.2593e-02
4.2000e+02,7.2573e-01,8.7598e+00,7.5027e+00,1.2385e+00,3.3059e-02
4.3000e+02,7.0932e-01,8.7438e+00,7.5027e+00,1.2545e+00,3.3515e-02
4.4000e+02,6.9331e-01,8.7282e+00,7.5027e+00,1.2701e+00,3.3960e-02
4.5000e+02,6.7768e-01,8.7130e+00,7.5027e+00,1.2853e+00,3.4395e-02
4.6000e+02,6.6244e-01,8.6981e+00,7.5027e+00,1.3001e+00,3.4821e-02
4.7000e+02,6.4755e-01,8.6837e+00,7.5027e+00,1.3145e+00,3.5237e-02
4.8000e+02,6.3303e-01,8.6695e+00,7.5027e+00,1.3287e+00,3.5644e-02
4.9000e+02,6.1885e-01,8.6557e+00,7.5027e+00,1.3424e+00,3.6042e-02
5.0000e+02,6.0501e-01,8.6423e+00,7.5027e+00,1.3559e+00,3.6431e-02
5.1000e+02,5.9149e-01,8.6291e+00,7.5027e+00,1.3690e+00,3.6811e-02
5.2000e+02,5.7830e-01,8.6163e+00,7.5027e+00,1.3819e+00,3.7183e-02
