t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.0000e+00,2.0000e+00,7.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,9.9281e-01,1.9948e+00,7.5013e+00,5.2054e-03,6.5153e-04
2.0000e+01,9.8697e-01,1.9896e+00,7.5013e+00,1.0394e-02,1.3027e-03
3.0000e+01,9.8118e-01,1.9844e+00,7.5013e+00,1.5540e-02,1.9501e-03
4.0000e+01,9.7543e-01,1.9793e+00,7.5013e+00,2.0642e-02,2.5936e-03
5.0000e+01,9.6973e-01,1.9743e+00,7.5013e+00,2.5701e-02,3.2335e-03
6.0000e+01,9.6408e-01,1.9692e+00,7.5013e+00,3.0718e-02,3.8696e-03
7.0000e+01,9.5847e-01,1.9642e+00,7.5013e+00,3.5693e-02,4.5020e-03
8.0000e+01,9.5291e-01,1.9593e+00,7.5013e+00,4.0627e-02,5.1308e-03
9.0000e+01,9.4739e-01,1.9544e+00,7.5013e+00,4.5521e-02,5.7559e-03
1.0000e+02,9.4192e-01,1.9495e+00,7.5013e+00,5.0374e-02,6.3775e-03
1.1000e+02,9.3649e-01,1.9447e+00,7.5013e+00,5.5187e-02,6.9954e-03
1.2000e+02,9.3110e-01,1.9399e+00,7.5013e+00,5.9960e-02,7.6099e-03
1.3000e+02,9.2575e-01,1.9352e+00,7.5013e+00,6.4695e-02,8.2208e-03
1.4000e+02,9.2045e-01,1.9305e+00,7.5013e+00,6.9391e-02,8.8282e-03
1.5000e+02,9.1519e-01,1.9258e+00,7.5013e+00,7.4050e-02,9.4321e-03
1.6000e+02,9.0997e-01,1.9212e+00,7.5013e+00,7.8670e-02,1.0033e-02
1.7000e+02,9.0479e-01,1.9166e+00,7.5013e+00,8.3253e-02,1.0630e-02
1.8000e+02,8.9965e-01,1.9121e+00,7.5013e+00,8.7800e-02,1.1224e-02
1.9000e+02,8.9454e-01,1.9076e+00,7.5013e+00,9.2310e-02,1.1814e-02
2.0000e+02,8.8948e-01,1.9031e+00,7.5013e+00,9.6784e-02,1.2401e-02
2.1000e+02,8.8446e-01,1.8986e+00,7.5013e+00,1.0122e-01,1.2985e-02
2.2000e+02,8.7948e-01,1.8942e+00,7.5013e+00,1.0563e-01,1.3565e-02
2.3000e+02,8.7453e-01,1.8898e+00,7.5013e+00,1.0999e-01,1.4142e-02
2.4000e+02,8.6962e-01,1.8855e+00,7.5013e+00,1.1433e-01,1.4716e-02
2.5000e+02,8.6475e-01,1.8812e+00,7.5013e+00,1.1863e-01,1.5287e-02
2.6000e+02,8.5992e-01,1.8769e+00,7.5013e+00,1.2289e-01,1.5855e-02
2.7000e+02,8.5512e-01,1.8727e+00,7.5013e+00,1.2713e-01,1.6419e-02
2.8000e+02,8.5036e-01,1.8685e+00,7.5013e+00,1.3133e-01,1.6980e-02
2.9000e+02,8.4564e-01,1.8643e+00,7.5013e+00,1.3549e-01,1.7539e-02
3.0000e+02,8.4095e-01,1.8602e+00,7.5013e+00,1.3963e-01,1.8094e-02
3.1000e+02,8.3629e-01,1.8561e+00,7.5013e+00,1.4373e-01,1.8646e-02
3.2000e+02,8.3167e-01,1.8520e+00,7.5013e+00,1.4780e-01,1.9195e-02
3.3000e+02,8.2708e-01,1.8479e+00,7.5013e+00,1.5184e-01,1.9741e-02
3.4000e+02,8.2253e-01,1.8439e+00,7.5013e+00,1.5585e-01,2.0284e-02
3.5000e+02,8.1801e-01,1.8399e+00,7.5013e+00,1.5983e-01,2.0824e-02
3.6000e+02,8.1353e-01,1.8360e+00,7.5013e+00,1.6378e-01,2.1361e-02
3.7000e+02,8.0907e-01,1.8321e+00,7.5013e+00,1.6770e-01,2.1895e-02
3.8000e+02,8.0465e-01,1.8282e+00,7.5013e+00,1.7159e-01,2.2426e-02
3.9000e+02,8.0027e-01,1.8243e+00,7.5013e+00,1.7545e-01,2.2955e-02
4.0000e+02,7.9591e-01,1.8205e+00,7.5013e+00,1.7928e-01,2.3480e-02
4.1000e+02,7.9159e-01,1.8167e+00,7.5013e+00,1.8308e-01,2.4003e-02
4.2000e+02,7.8729e-01,1.8129e+00,7.5013e+00,1.8685e-01,2.4522e-02
4.3000e+02,7.8303e-01,1.8091e+00,7.5013e+00,1.9060e-01,2.5039e-02
4.4000e+02,7.7880e-01,1.8054e+00,7.5013e+00,1.9432e-01,2.5554e-02
4.5000e+02,7.7460e-01,1.8017e+00,7.5013e+00,1.9801e-01,2.6065e-02
4.6000e+02,7.7043e-01,1.7981e+00,7.5013e+00,2.0167e-01,2.6574e-02
4.7000e+02,7.6629e-01,1.7944e+00,7.5013e+00,2.0530e-01,2.7080e-02
4.8000e+02,7.6217e-01,1.7908e+00,7.5013e+00,2.0891e-01,2.7583e-02
