t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.0000e+00,4.5000e+00,1.5000e+01,0.0000e+00,0.0000e+00
1.0000e+01,9.9313e-01,4.4941e+00,1.5001e+01,5.8791e-03,3.2683e-04
2.0000e+01,9.8695e-01,4.4883e+00,1.5001e+01,1.1730e-02,6.5250e-04
3.0000e+01,9.8082e-01,4.4824e+00,1.5001e+01,1.7536e-02,9.7614e-04
4.0000e+01,9.7474e-01,4.4767e+00,1.5001e+01,2.3300e-02,1.2978e-03
5.0000e+01,9.6870e-01,4.4710e+00,1.5001e+01,2.9020e-02,1.6174e-03
6.0000e+01,9.6270e-01,4.4653e+00,1.5001e+01,3.4698e-02,1.9351e-03
7.0000e+01,9.5675e-01,4.4596e+00,1.5001e+01,4.0333e-02,2.2508e-03
8.0000e+01,9.5084e-01,4.4540e+00,1.5001e+01,4.5927e-02,2.5646e-03
9.0000e+01,9.4498e-01,4.4485e+00,1.5001e+01,5.1479e-02,2.8765e-03
1.0000e+02,9.3916e-01,4.4430e+00,1.5001e+01,5.6991e-02,3.1864e-03
1.1000e+02,9.3338e-01,4.4375e+00,1.5001e+01,6.2461e-02,3.4944e-03
1.2000e+02,9.2764e-01,4.4321e+00,1.5001e+01,6.7892e-02,3.8005e-03
1.3000e+02,9.2195e-01,4.4267e+00,1.5001e+01,7.3282e-02,4.1048e-03
1.4000e+02,9.1629e-01,4.4213e+00,1.5001e+01,7.8634e-02,4.4072e-03
1.5000e+02,9.1068e-01,4.4160e+00,1.5001e+01,8.3946e-02,4.7077e-03
1.6000e+02,9.0511e-01,4.4107e+00,1.5001e+01,8.9219e-02,5.0064e-03
1.7000e+02,8.9958e-01,4.4055e+00,1.5001e+01,9.4454e-02,5.3033e-03
1.8000e+02,8.9409e-01,4.4003e+00,1.5001e+01,9.9650e-02,5.5984e-03
1.9000e+02,8.8863e-01,4.3951e+00,1.5001e+01,1.0481e-01,5.8917e-03
2.0000e+02,8.8322e-01,4.3900e+00,1.5001e+01,1.0993e-01,6.1832e-03
2.1000e+02,8.7785e-01,4.3849e+00,1.5001e+01,1.1502e-01,6.4729e-03
2.2000e+02,8.7251e-01,4.3798e+00,1.5001e+01,1.2006e-01,6.7608e-03
2.3000e+02,8.6721e-01,4.3748e+00,1.5001e+01,1.2507e-01,7.0471e-03
2.4000e+02,8.6195e-01,4.3699e+00,1.5001e+01,1.3005e-01,7.3316e-03
2.5000e+02,8.5673e-01,4.3649e+00,1.5001e+01,1.3499e-01,7.6143e-03
2.6000e+02,8.5154e-01,4.3600e+00,1.5001e+01,1.3989e-01,7.8954e-03
2.7000e+02,8.4640e-01,4.3551e+00,1.5001e+01,1.4476e-01,8.1747e-03
2.8000e+02,8.4128e-01,4.3503e+00,1.5001e+01,1.4960e-01,8.4524e-03
2.9000e+02,8.3621e-01,4.3455e+00,1.5001e+01,1.5440e-01,8.7284e-03
3.0000e+02,8.3117e-01,4.3407e+00,1.5001e+01,1.5916e-01,9.0028e-03
3.1000e+02,8.2616e-01,4.3360e+00,1.5001e+01,1.6390e-01,9.2755e-03
3.2000e+02,8.2119e-01,4.3313e+00,1.5001e+01,1.6860e-01,9.5465e-03
3.3000e+02,8.1626e-01,4.3266e+00,1.5001e+01,1.7326e-01,9.8159e-03
3.4000e+02,8.1136e-01,4.3220e+00,1.5001e+01,1.7789e-01,1.0084e-02
3.5000e+02,8.0649e-01,4.3174e+00,1.5001e+01,1.8249e-01,1.0350e-02
3.6000e+02,8.0166e-01,4.3128e+00,1.5001e+01,1.8706e-01,1.0615e-02
3.7000e+02,7.9686e-01,4.3083e+00,1.5001e+01,1.9160e-01,1.0878e-02
3.8000e+02,7.9210e-01,4.3038e+00,1.5001e+01,1.9610e-01,1.1139e-02
3.9000e+02,7.8736e-01,4.2993e+00,1.5001e+01,2.0057e-01,1.1399e-02
4.0000e+02,7.8266e-01,4.2948e+00,1.5001e+01,2.0501e-01,1.1657e-02
4.1000e+02,7.7800e-01,4.2904e+00,1.5001e+01,2.0942e-01,1.1914e-02
4.2000e+02,7.7336e-01,4.2861e+00,1.5001e+01,2.1380e-01,1.2169e-02
4.3000e+02,7.6876e-01,4.2817e+00,1.5001e+01,2.1815e-01,1.2423e-02
4.4000e+02,7.6419e-01,4.2774e+00,1.5001e+01,2.2247e-01,1.2675e-02
4.5000e+02,7.5965e-01,4.2731e+00,1.5001e+01,2.2676e-01,1.2926e-02
4.6000e+02,7.5514e-01,4.2688e+00,1.5001e+01,2.3101e-01,1.3176e-02
4.7000e+02,7.5067e-01,4.2646e+00,1.5001e+01,2.3524e-01,1.3423e-02
