t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.0000e+00,4.0000e+00,2.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.9813e+00,3.9842e+00,2.0002e+01,1.5752e-02,9.8646e-04
2.0000e+01,3.9646e+00,3.9686e+00,2.0002e+01,3.1409e-02,1.9708e-03
3.0000e+01,3.9481e+00,3.9530e+00,2.0002e+01,4.6939e-02,2.9510e-03
4.0000e+01,3.9317e+00,3.9376e+00,2.0002e+01,6.2345e-02,3.9273e-03
5.0000e+01,3.9155e+00,3.9223e+00,2.0002e+01,7.7628e-02,4.8994e-03
6.0000e+01,3.8993e+00,3.9071e+00,2.0002e+01,9.2789e-02,5.8677e-03
7.0000e+01,3.8833e+00,3.8921e+00,2.0002e+01,1.0783e-01,6.8319e-03
8.0000e+01,3.8675e+00,3.8772e+00,2.0002e+01,1.2275e-01,7.7922e-03
9.0000e+01,3.8517e+00,3.8624e+00,2.0002e+01,1.3756e-01,8.7487e-03
1.0000e+02,3.8361e+00,3.8477e+00,2.0002e+01,1.5225e-01,9.7013e-03
1.1000e+02,3.8205e+00,3.8331e+00,2.0002e+01,1.6682e-01,1.0650e-02
1.2000e+02,3.8051e+00,3.8186e+00,2.0002e+01,1.8128e-01,1.1595e-02
1.3000e+02,3.7898e+00,3.8043e+00,2.0002e+01,1.9563e-01,1.2536e-02
1.4000e+02,3.7747e+00,3.7900e+00,2.0002e+01,2.0987e-01,1.3474e-02
1.5000e+02,3.7596e+00,3.7759e+00,2.0002e+01,2.2400e-01,1.4407e-02
1.6000e+02,3.7446e+00,3.7619e+00,2.0002e+01,2.3802e-01,1.5337e-02
1.7000e+02,3.7298e+00,3.7479e+00,2.0002e+01,2.5193e-01,1.6264e-02
1.8000e+02,3.7151e+00,3.7341e+00,2.0002e+01,2.6574e-01,1.7186e-02
1.9000e+02,3.7005e+00,3.7204e+00,2.0002e+01,2.7944e-01,1.8105e-02
2.0000e+02,3.6859e+00,3.7068e+00,2.0002e+01,2.9304e-01,1.9021e-02
2.1000e+02,3.6715e+00,3.6933e+00,2.0002e+01,3.0654e-01,1.9933e-02
2.2000e+02,3.6572e+00,3.6799e+00,2.0002e+01,3.1993e-01,2.0841e-02
2.3000e+02,3.6430e+00,3.6666e+00,2.0002e+01,3.3323e-01,2.1746e-02
2.4000e+02,3.6289e+00,3.6534e+00,2.0002e+01,3.4642e-01,2.2647e-02
2.5000e+02,3.6149e+00,3.6403e+00,2.0002e+01,3.5952e-01,2.3545e-02
2.6000e+02,3.6010e+00,3.6273e+00,2.0002e+01,3.7252e-01,2.4440e-02
2.7000e+02,3.5872e+00,3.6144e+00,2.0002e+01,3.8543e-01,2.5331e-02
2.8000e+02,3.5735e+00,3.6015e+00,2.0002e+01,3.9824e-01,2.6219e-02
2.9000e+02,3.5599e+00,3.5888e+00,2.0002e+01,4.1096e-01,2.7103e-02
3.0000e+02,3.5464e+00,3.5762e+00,2.0002e+01,4.2359e-01,2.7984e-02
3.1000e+02,3.5330e+00,3.5637e+00,2.0002e+01,4.3612e-01,2.8862e-02
3.2000e+02,3.5197e+00,3.5512e+00,2.0002e+01,4.4856e-01,2.9736e-02
3.3000e+02,3.5065e+00,3.5388e+00,2.0002e+01,4.6091e-01,3.0607e-02
