t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.0000e+00,4.0000e+00,2.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,9.6553e-01,3.9710e+00,2.5040e+00,2.8690e-02,1.7996e-03
2.0000e+01,9.3571e-01,3.9428e+00,2.5040e+00,5.6743e-02,3.5719e-03
3.0000e+01,9.0698e-01,3.9157e+00,2.5040e+00,8.3753e-02,5.2904e-03
4.0000e+01,8.7930e-01,3.8896e+00,2.5040e+00,1.0977e-01,6.9568e-03
5.0000e+01,8.5261e-01,3.8644e+00,2.5040e+00,1.3484e-01,8.5732e-03
6.0000e+01,8.2688e-01,3.8402e+00,2.5040e+00,1.5900e-01,1.0141e-02
7.0000e+01,8.0206e-01,3.8168e+00,2.5040e+00,1.8230e-01,1.1663e-02
8.0000e+01,7.7811e-01,3.7942e+00,2.5040e+00,2.0477e-01,1.3139e-02
9.0000e+01,7.5499e-01,3.7725e+00,2.5040e+00,2.2646e-01,1.4572e-02
1.0000e+02,7.3267e-01,3.7515e+00,2.5040e+00,2.4739e-01,1.5963e-02
1.1000e+02,7.1111e-01,3.7312e+00,2.5040e+00,2.6760e-01,1.7313e-02
1.2000e+02,6.9029e-01,3.7116e+00,2.5040e+00,2.8711e-01,1.8624e-02
1.3000e+02,6.7016e-01,3.6927e+00,2.5040e+00,3.0596e-01,1.9897e-02
1.4000e+02,6.5071e-01,3.6744e+00,2.5040e+00,3.2418e-01,2.1133e-02
1.5000e+02,6.3190e-01,3.6567e+00,2.5040e+00,3.4179e-01,2.2334e-02
1.6000e+02,6.1371e-01,3.6396e+00,2.5040e+00,3.5881e-01,2.3501e-02
1.7000e+02,5.9611e-01,3.6231e+00,2.5040e+00,3.7527e-01,2.4634e-02
1.8000e+02,5.7909e-01,3.6071e+00,2.5040e+00,3.9120e-01,2.5735e-02
1.9000e+02,5.6261e-01,3.5917e+00,2.5040e+00,4.0660e-01,2.6805e-02
2.0000e+02,5.4667e-01,3.5767e+00,2.5040e+00,4.2151e-01,2.7845e-02
2.1000e+02,5.3122e-01,3.5622e+00,2.5040e+00,4.3594e-01,2.8856e-02
2.2000e+02,5.1627e-01,3.5482e+00,2.5040e+00,4.4991e-01,2.9838e-02
2.3000e+02,5.0179e-01,3.5346e+00,2.5040e+00,4.6344e-01,3.0793e-02
