t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,2.7500e+01,1.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.2292e+00,2.7236e+01,1.0005e+01,2.6289e-01,2.4014e-03
2.0000e+01,4.9779e+00,2.6987e+01,1.0005e+01,5.1195e-01,4.6980e-03
3.0000e+01,4.7405e+00,2.6752e+01,1.0005e+01,7.4716e-01,6.8864e-03
4.0000e+01,4.5161e+00,2.6529e+01,1.0005e+01,9.6948e-01,8.9727e-03
5.0000e+01,4.3038e+00,2.6319e+01,1.0005e+01,1.1797e+00,1.0962e-02
6.0000e+01,4.1029e+00,2.6119e+01,1.0005e+01,1.3788e+00,1.2860e-02
7.0000e+01,3.9126e+00,2.5931e+01,1.0005e+01,1.5672e+00,1.4670e-02
8.0000e+01,3.7322e+00,2.5752e+01,1.0005e+01,1.7459e+00,1.6398e-02
9.0000e+01,3.5612e+00,2.5583e+01,1.0005e+01,1.9152e+00,1.8048e-02
1.0000e+02,3.3990e+00,2.5422e+01,1.0005e+01,2.0759e+00,1.9623e-02
1.1000e+02,3.2449e+00,2.5269e+01,1.0005e+01,2.2284e+00,2.1127e-02
1.2000e+02,3.0986e+00,2.5124e+01,1.0005e+01,2.3733e+00,2.2565e-02
1.3000e+02,2.9596e+00,2.4986e+01,1.0005e+01,2.5109e+00,2.3938e-02
1.4000e+02,2.8275e+00,2.4855e+01,1.0005e+01,2.6418e+00,2.5250e-02
1.5000e+02,2.7018e+00,2.4731e+01,1.0005e+01,2.7662e+00,2.6505e-02
1.6000e+02,2.5822e+00,2.4612e+01,1.0005e+01,2.8846e+00,2.7705e-02
1.7000e+02,2.4684e+00,2.4500e+01,1.0005e+01,2.9972e+00,2.8852e-02
1.8000e+02,2.3601e+00,2.4392e+01,1.0005e+01,3.1045e+00,2.9948e-02
1.9000e+02,2.2569e+00,2.4290e+01,1.0005e+01,3.2067e+00,3.0998e-02
2.0000e+02,2.1585e+00,2.4193e+01,1.0005e+01,3.3040e+00,3.2002e-02
