t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.5000e+00,8.7500e+00,1.5000e+01,0.0000e+00,0.0000e+00
1.0000e+01,2.4694e+00,8.7218e+00,1.5002e+01,2.8159e-02,8.0584e-04
2.0000e+01,2.4408e+00,8.6939e+00,1.5002e+01,5.5978e-02,1.6045e-03
3.0000e+01,2.4126e+00,8.6665e+00,1.5002e+01,8.3389e-02,2.3940e-03
4.0000e+01,2.3848e+00,8.6395e+00,1.5002e+01,1.1040e-01,3.1744e-03
5.0000e+01,2.3574e+00,8.6129e+00,1.5002e+01,1.3702e-01,3.9459e-03
6.0000e+01,2.3304e+00,8.5866e+00,1.5002e+01,1.6326e-01,4.7086e-03
7.0000e+01,2.3038e+00,8.5607e+00,1.5002e+01,1.8912e-01,5.4626e-03
8.0000e+01,2.2775e+00,8.5352e+00,1.5002e+01,2.1461e-01,6.2081e-03
9.0000e+01,2.2517e+00,8.5101e+00,1.5002e+01,2.3973e-01,6.9452e-03
1.0000e+02,2.2262e+00,8.4853e+00,1.5002e+01,2.6450e-01,7.6739e-03
1.1000e+02,2.2010e+00,8.4609e+00,1.5002e+01,2.8892e-01,8.3944e-03
1.2000e+02,2.1762e+00,8.4368e+00,1.5002e+01,3.1300e-01,9.1069e-03
1.3000e+02,2.1518e+00,8.4130e+00,1.5002e+01,3.3674e-01,9.8114e-03
1.4000e+02,2.1277e+00,8.3896e+00,1.5002e+01,3.6015e-01,1.0508e-02
1.5000e+02,2.1039e+00,8.3665e+00,1.5002e+01,3.8324e-01,1.1197e-02
1.6000e+02,2.0804e+00,8.3437e+00,1.5002e+01,4.0601e-01,1.1878e-02
1.7000e+02,2.0573e+00,8.3212e+00,1.5002e+01,4.2846e-01,1.2552e-02
1.8000e+02,2.0345e+00,8.2991e+00,1.5002e+01,4.5061e-01,1.3218e-02
1.9000e+02,2.0120e+00,8.2772e+00,1.5002e+01,4.7245e-01,1.3877e-02
2.0000e+02,1.9898e+00,8.2556e+00,1.5002e+01,4.9400e-01,1.4529e-02
2.1000e+02,1.9679e+00,8.2344e+00,1.5002e+01,5.1526e-01,1.5173e-02
