t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.5000e+00,8.7500e+00,2.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.4711e+00,8.7234e+00,2.2502e+01,2.6577e-02,7.6049e-04
2.0000e+01,3.4440e+00,8.6970e+00,2.2502e+01,5.2914e-02,1.5164e-03
3.0000e+01,3.4172e+00,8.6710e+00,2.2502e+01,7.8968e-02,2.2665e-03
4.0000e+01,3.3907e+00,8.6452e+00,2.2502e+01,1.0474e-01,3.0107e-03
5.0000e+01,3.3645e+00,8.6197e+00,2.2502e+01,1.3025e-01,3.7493e-03
6.0000e+01,3.3385e+00,8.5944e+00,2.2502e+01,1.5548e-01,4.4821e-03
7.0000e+01,3.3128e+00,8.5695e+00,2.2502e+01,1.8044e-01,5.2094e-03
8.0000e+01,3.2874e+00,8.5447e+00,2.2502e+01,2.0514e-01,5.9311e-03
9.0000e+01,3.2622e+00,8.5203e+00,2.2502e+01,2.2959e-01,6.6472e-03
1.0000e+02,3.2373e+00,8.4961e+00,2.2502e+01,2.5378e-01,7.3580e-03
1.1000e+02,3.2127e+00,8.4721e+00,2.2502e+01,2.7771e-01,8.0633e-03
1.2000e+02,3.1883e+00,8.4484e+00,2.2502e+01,3.0140e-01,8.7634e-03
1.3000e+02,3.1641e+00,8.4250e+00,2.2502e+01,3.2485e-01,9.4581e-03
1.4000e+02,3.1402e+00,8.4018e+00,2.2502e+01,3.4805e-01,1.0148e-02
1.5000e+02,3.1166e+00,8.3788e+00,2.2502e+01,3.7102e-01,1.0832e-02
1.6000e+02,3.0932e+00,8.3561e+00,2.2502e+01,3.9375e-01,1.1511e-02
1.7000e+02,3.0700e+00,8.3335e+00,2.2502e+01,4.1626e-01,1.2185e-02
1.8000e+02,3.0471e+00,8.3113e+00,2.2502e+01,4.3853e-01,1.2854e-02
1.9000e+02,3.0243e+00,8.2892e+00,2.2502e+01,4.6058e-01,1.3519e-02
2.0000e+02,3.0019e+00,8.2674e+00,2.2502e+01,4.8241e-01,1.4178e-02
2.1000e+02,2.9796e+00,8.2457e+00,2.2502e+01,5.0402e-01,1.4832e-02
2.2000e+02,2.9575e+00,8.2243e+00,2.2502e+01,5.2542e-01,1.5482e-02
2.3000e+02,2.9357e+00,8.2031e+00,2.2502e+01,5.4660e-01,1.6127e-02
2.4000e+02,2.9141e+00,8.1822e+00,2.2502e+01,5.6758e-01,1.6767e-02
2.5000e+02,2.8927e+00,8.1614e+00,2.2502e+01,5.8835e-01,1.7402e-02
2.6000e+02,2.8715e+00,8.1408e+00,2.2502e+01,6.0891e-01,1.8033e-02
2.7000e+02,2.8505e+00,8.1204e+00,2.2502e+01,6.2927e-01,1.8659e-02
2.8000e+02,2.8297e+00,8.1003e+00,2.2502e+01,6.4944e-01,1.9280e-02
2.9000e+02,2.8091e+00,8.0803e+00,2.2502e+01,6.6941e-01,1.9898e-02
3.0000e+02,2.7887e+00,8.0605e+00,2.2502e+01,6.8919e-01,2.0510e-02
3.1000e+02,2.7686e+00,8.0409e+00,2.2502e+01,7.0877e-01,2.1118e-02
3.2000e+02,2.7486e+00,8.0215e+00,2.2502e+01,7.2817e-01,2.1722e-02
3.3000e+02,2.7287e+00,8.0023e+00,2.2502e+01,7.4738e-01,2.2322e-02
3.4000e+02,2.7091e+00,7.9832e+00,2.2502e+01,7.6641e-01,2.2917e-02
3.5000e+02,2.6897e+00,7.9644e+00,2.2502e+01,7.8526e-01,2.3508e-02
3.6000e+02,2.6704e+00,7.9457e+00,2.2502e+01,8.0393e-01,2.4094e-02
3.7000e+02,2.6513e+00,7.9272e+00,2.2502e+01,8.2242e-01,2.4677e-02
3.8000e+02,2.6325e+00,7.9089e+00,2.2502e+01,8.4074e-01,2.5255e-02
3.9000e+02,2.6137e+00,7.8907e+00,2.2502e+01,8.5889e-01,2.5830e-02
4.0000e+02,2.5952e+00,7.8727e+00,2.2502e+01,8.7686e-01,2.6400e-02
4.1000e+02,2.5768e+00,7.8549e+00,2.2502e+01,8.9467e-01,2.6966e-02
4.2000e+02,2.5586e+00,7.8373e+00,2.2502e+01,9.1232e-01,2.7528e-02
4.3000e+02,2.5406e+00,7.8198e+00,2.2502e+01,9.2980e-01,2.8087e-02
4.4000e+02,2.5227e+00,7.8024e+00,2.2502e+01,9.4712e-01,2.8641e-02
4.5000e+02,2.5050e+00,7.7853e+00,2.2502e+01,9.6428e-01,2.9191e-02
4.6000e+02,2.4874e+00,7.7683e+00,2.2502e+01,9.8129e-01,2.9738e-02
4.7000e+02,2.4700e+00,7.7514e+00,2.2502e+01,9.9814e-01,3.0281e-02
4.8000e+02,2.4528e+00,7.7347e+00,2.2502e+01,1.0148e+00,3.0820e-02
4.9000e+02,2.4357e+00,7.7182e+00,2.2502e+01,1.0314e+00,3.1355e-02
5.0000e+02,2.4188e+00,7.7018e+00,2.2502e+01,1.0478e+00,3.1887e-02
5.1000e+02,2.4020e+00,7.6855e+00,2.2502e+01,1.0640e+00,3.2415e-02
5.2000e+02,2.3854e+00,7.6694e+00,2.2502e+01,1.0801e+00,3.2939e-02
5.3000e+02,2.3689e+00,7.6534e+00,2.2502e+01,1.0961e+00,3.3460e-02
5.4000e+02,2.3526e+00,7.6376e+00,2.2502e+01,1.1119e+00,3.3977e-02
5.5000e+02,2.3364e+00,7.6219e+00,2.2502e+01,1.1276e+00,3.4490e-02
5.6000e+02,2.3204e+00,7.6064e+00,2.2502e+01,1.1431e+00,3.5000e-02
5.7000e+02,2.3044e+00,7.5910e+00,2.2502e+01,1.1585e+00,3.5507e-02
5.8000e+02,2.2887e+00,7.5757e+00,2.2502e+01,1.1737e+00,3.6010e-02
5.9000e+02,2.2731e+00,7.5606e+00,2.2502e+01,1.1889e+00,3.6510e-02
6.0000e+02,2.2576e+00,7.5456e+00,2.2502e+01,1.2039e+00,3.7006e-02
6.1000e+02,2.2422e+00,7.5307e+00,2.2502e+01,1.2187e+00,3.7499e-02
6.2000e+02,2.2270e+00,7.5160e+00,2.2502e+01,1.2335e+00,3.7988e-02
6.3000e+02,2.2119e+00,7.5014e+00,2.2502e+01,1.2481e+00,3.8475e-02
6.4000e+02,2.1969e+00,7.4869e+00,2.2502e+01,1.2625e+00,3.8958e-02
6.5000e+02,2.1821e+00,7.4725e+00,2.2502e+01,1.2769e+00,3.9437e-02
6.6000e+02,2.1674e+00,7.4583e+00,2.2502e+01,1.2911e+00,3.9914e-02
6.7000e+02,2.1528e+00,7.4442e+00,2.2502e+01,1.3052e+00,4.0387e-02
6.8000e+02,2.1384e+00,7.4302e+00,2.2502e+01,1.3192e+00,4.0857e-02
6.9000e+02,2.1240e+00,7.4163e+00,2.2502e+01,1.3331e+00,4.1324e-02
7.0000e+02,2.1098e+00,7.4026e+00,2.2502e+01,1.3468e+00,4.1788e-02
7.1000e+02,2.0957e+00,7.3889e+00,2.2502e+01,1.3605e+00,4.2249e-02
7.2000e+02,2.0818e+00,7.3754e+00,2.2502e+01,1.3740e+00,4.2707e-02
7.3000e+02,2.0679e+00,7.3620e+00,2.2502e+01,1.3874e+00,4.3161e-02
7.4000e+02,2.0542e+00,7.3487e+00,2.2502e+01,1.4007e+00,4.3613e-02
7.5000e+02,2.0405e+00,7.3355e+00,2.2502e+01,1.4139e+00,4.4062e-02
7.6000e+02,2.0270e+00,7.3224e+00,2.2502e+01,1.4269e+00,4.4507e-02
7.7000e+02,2.0136e+00,7.3095e+00,2.2502e+01,1.4399e+00,4.4950e-02
7.8000e+02,2.0003e+00,7.2966e+00,2.2502e+01,1.4527e+00,4.5390e-02
7.9000e+02,1.9872e+00,7.2839e+00,2.2502e+01,1.4655e+00,4.5827e-02
8.0000e+02,1.9741e+00,7.2712e+00,2.2502e+01,1.4781e+00,4.6261e-02
8.1000e+02,1.9611e+00,7.2587e+00,2.2502e+01,1.4906e+00,4.6692e-02
8.2000e+02,1.9483e+00,7.2463e+00,2.2502e+01,1.5031e+00,4.7121e-02
8.3000e+02,1.9355e+00,7.2339e+00,2.2502e+01,1.5154e+00,4.7546e-02
8.4000e+02,1.9229e+00,7.2217e+00,2.2502e+01,1.5276e+00,4.7969e-02
8.5000e+02,1.9103e+00,7.2096e+00,2.2502e+01,1.5397e+00,4.8389e-02
8.6000e+02,1.8979e+00,7.1975e+00,2.2502e+01,1.5518e+00,4.8807e-02
8.7000e+02,1.8855e+00,7.1856e+00,2.2502e+01,1.5637e+00,4.9222e-02
8.8000e+02,1.8733e+00,7.1738e+00,2.2502e+01,1.5755e+00,4.9634e-02
8.9000e+02,1.8611e+00,7.1620e+00,2.2502e+01,1.5873e+00,5.0043e-02
9.0000e+02,1.8491e+00,7.1504e+00,2.2502e+01,1.5989e+00,5.0450e-02
9.1000e+02,1.8371e+00,7.1388e+00,2.2502e+01,1.6105e+00,5.0854e-02
