t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.0000e+00,6.0000e+00,1.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,1.9790e+00,5.9813e+00,1.2502e+01,1.8613e-02,7.7674e-04
2.0000e+01,1.9598e+00,5.9629e+00,1.2502e+01,3.7047e-02,1.5484e-03
3.0000e+01,1.9408e+00,5.9447e+00,1.2502e+01,5.5248e-02,2.3127e-03
4.0000e+01,1.9221e+00,5.9267e+00,1.2502e+01,7.3220e-02,3.0696e-03
5.0000e+01,1.9036e+00,5.9089e+00,1.2502e+01,9.0965e-02,3.8193e-03
6.0000e+01,1.8854e+00,5.8914e+00,1.2502e+01,1.0849e-01,4.5618e-03
7.0000e+01,1.8673e+00,5.8741e+00,1.2502e+01,1.2579e-01,5.2972e-03
8.0000e+01,1.8495e+00,5.8570e+00,1.2502e+01,1.4288e-01,6.0256e-03
9.0000e+01,1.8319e+00,5.8401e+00,1.2502e+01,1.5976e-01,6.7472e-03
1.0000e+02,1.8145e+00,5.8234e+00,1.2502e+01,1.7644e-01,7.4619e-03
1.1000e+02,1.7973e+00,5.8069e+00,1.2502e+01,1.9290e-01,8.1698e-03
1.2000e+02,1.7804e+00,5.7906e+00,1.2502e+01,2.0917e-01,8.8712e-03
1.3000e+02,1.7636e+00,5.7746e+00,1.2502e+01,2.2524e-01,9.5659e-03
1.4000e+02,1.7470e+00,5.7587e+00,1.2502e+01,2.4112e-01,1.0254e-02
1.5000e+02,1.7307e+00,5.7430e+00,1.2502e+01,2.5680e-01,1.0936e-02
1.6000e+02,1.7145e+00,5.7275e+00,1.2502e+01,2.7230e-01,1.1611e-02
1.7000e+02,1.6985e+00,5.7121e+00,1.2502e+01,2.8761e-01,1.2281e-02
1.8000e+02,1.6827e+00,5.6970e+00,1.2502e+01,3.0274e-01,1.2944e-02
1.9000e+02,1.6671e+00,5.6820e+00,1.2502e+01,3.1769e-01,1.3601e-02
2.0000e+02,1.6517e+00,5.6673e+00,1.2502e+01,3.3246e-01,1.4251e-02
2.1000e+02,1.6364e+00,5.6526e+00,1.2502e+01,3.4706e-01,1.4896e-02
2.2000e+02,1.6214e+00,5.6382e+00,1.2502e+01,3.6149e-01,1.5535e-02
2.3000e+02,1.6065e+00,5.6239e+00,1.2502e+01,3.7575e-01,1.6168e-02
2.4000e+02,1.5918e+00,5.6098e+00,1.2502e+01,3.8984e-01,1.6795e-02
2.5000e+02,1.5772e+00,5.5959e+00,1.2502e+01,4.0377e-01,1.7417e-02
2.6000e+02,1.5628e+00,5.5821e+00,1.2502e+01,4.1754e-01,1.8033e-02
2.7000e+02,1.5486e+00,5.5685e+00,1.2502e+01,4.3115e-01,1.8643e-02
2.8000e+02,1.5345e+00,5.5550e+00,1.2502e+01,4.4461e-01,1.9248e-02
2.9000e+02,1.5206e+00,5.5417e+00,1.2502e+01,4.5791e-01,1.9848e-02
3.0000e+02,1.5069e+00,5.5285e+00,1.2502e+01,4.7106e-01,2.0442e-02
3.1000e+02,1.4933e+00,5.5155e+00,1.2502e+01,4.8406e-01,2.1030e-02
3.2000e+02,1.4799e+00,5.5027e+00,1.2502e+01,4.9692e-01,2.1614e-02
3.3000e+02,1.4666e+00,5.4899e+00,1.2502e+01,5.0963e-01,2.2192e-02
3.4000e+02,1.4534e+00,5.4774e+00,1.2502e+01,5.2220e-01,2.2765e-02
3.5000e+02,1.4404e+00,5.4649e+00,1.2502e+01,5.3462e-01,2.3332e-02
3.6000e+02,1.4276e+00,5.4526e+00,1.2502e+01,5.4691e-01,2.3895e-02
3.7000e+02,1.4149e+00,5.4405e+00,1.2502e+01,5.5906e-01,2.4453e-02
3.8000e+02,1.4023e+00,5.4284e+00,1.2502e+01,5.7108e-01,2.5006e-02
3.9000e+02,1.3899e+00,5.4165e+00,1.2502e+01,5.8297e-01,2.5554e-02
4.0000e+02,1.3776e+00,5.4048e+00,1.2502e+01,5.9472e-01,2.6097e-02
4.1000e+02,1.3654e+00,5.3931e+00,1.2502e+01,6.0635e-01,2.6635e-02
4.2000e+02,1.3534e+00,5.3816e+00,1.2502e+01,6.1785e-01,2.7169e-02
4.3000e+02,1.3415e+00,5.3703e+00,1.2502e+01,6.2923e-01,2.7698e-02
