t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.0000e+00,3.0000e+00,1.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,2.9823e+00,2.9859e+00,1.2502e+01,1.4112e-02,1.1788e-03
2.0000e+01,2.9671e+00,2.9718e+00,1.2502e+01,2.8131e-02,2.3554e-03
3.0000e+01,2.9521e+00,2.9579e+00,1.2502e+01,4.2015e-02,3.5260e-03
4.0000e+01,2.9371e+00,2.9442e+00,1.2502e+01,5.5764e-02,4.6908e-03
5.0000e+01,2.9224e+00,2.9305e+00,1.2502e+01,6.9381e-02,5.8497e-03
6.0000e+01,2.9077e+00,2.9170e+00,1.2502e+01,8.2868e-02,7.0029e-03
7.0000e+01,2.8932e+00,2.9037e+00,1.2502e+01,9.6226e-02,8.1503e-03
8.0000e+01,2.8789e+00,2.8904e+00,1.2502e+01,1.0946e-01,9.2921e-03
9.0000e+01,2.8646e+00,2.8773e+00,1.2502e+01,1.2256e-01,1.0428e-02
1.0000e+02,2.8505e+00,2.8643e+00,1.2502e+01,1.3555e-01,1.1559e-02
1.1000e+02,2.8365e+00,2.8515e+00,1.2502e+01,1.4841e-01,1.2684e-02
1.2000e+02,2.8226e+00,2.8387e+00,1.2502e+01,1.6115e-01,1.3804e-02
1.3000e+02,2.8089e+00,2.8261e+00,1.2502e+01,1.7377e-01,1.4918e-02
1.4000e+02,2.7953e+00,2.8135e+00,1.2502e+01,1.8628e-01,1.6027e-02
1.5000e+02,2.7818e+00,2.8011e+00,1.2502e+01,1.9867e-01,1.7130e-02
1.6000e+02,2.7684e+00,2.7889e+00,1.2502e+01,2.1095e-01,1.8229e-02
1.7000e+02,2.7552e+00,2.7767e+00,1.2502e+01,2.2312e-01,1.9322e-02
1.8000e+02,2.7420e+00,2.7646e+00,1.2502e+01,2.3518e-01,2.0409e-02
1.9000e+02,2.7290e+00,2.7527e+00,1.2502e+01,2.4712e-01,2.1492e-02
2.0000e+02,2.7161e+00,2.7408e+00,1.2502e+01,2.5896e-01,2.2570e-02
2.1000e+02,2.7033e+00,2.7291e+00,1.2502e+01,2.7070e-01,2.3642e-02
2.2000e+02,2.6906e+00,2.7174e+00,1.2502e+01,2.8233e-01,2.4710e-02
2.3000e+02,2.6780e+00,2.7059e+00,1.2502e+01,2.9385e-01,2.5772e-02
2.4000e+02,2.6655e+00,2.6945e+00,1.2502e+01,3.0527e-01,2.6830e-02
2.5000e+02,2.6531e+00,2.6831e+00,1.2502e+01,3.1660e-01,2.7883e-02
2.6000e+02,2.6409e+00,2.6719e+00,1.2502e+01,3.2782e-01,2.8931e-02
2.7000e+02,2.6287e+00,2.6608e+00,1.2502e+01,3.3895e-01,2.9974e-02
2.8000e+02,2.6166e+00,2.6497e+00,1.2502e+01,3.4998e-01,3.1012e-02
2.9000e+02,2.6046e+00,2.6388e+00,1.2502e+01,3.6091e-01,3.2046e-02
3.0000e+02,2.5928e+00,2.6279e+00,1.2502e+01,3.7175e-01,3.3075e-02
3.1000e+02,2.5810e+00,2.6172e+00,1.2502e+01,3.8249e-01,3.4099e-02
3.2000e+02,2.5693e+00,2.6065e+00,1.2502e+01,3.9315e-01,3.5119e-02
3.3000e+02,2.5578e+00,2.5960e+00,1.2502e+01,4.0371e-01,3.6134e-02
3.4000e+02,2.5463e+00,2.5855e+00,1.2502e+01,4.1418e-01,3.7145e-02
3.5000e+02,2.5349e+00,2.5751e+00,1.2502e+01,4.2457e-01,3.8151e-02
3.6000e+02,2.5236e+00,2.5648e+00,1.2502e+01,4.3486e-01,3.9153e-02
3.7000e+02,2.5124e+00,2.5546e+00,1.2502e+01,4.4507e-01,4.0150e-02
3.8000e+02,2.5013e+00,2.5444e+00,1.2502e+01,4.5520e-01,4.1143e-02
3.9000e+02,2.4902e+00,2.5344e+00,1.2502e+01,4.6524e-01,4.2131e-02
4.0000e+02,2.4793e+00,2.5244e+00,1.2502e+01,4.7520e-01,4.3115e-02
4.1000e+02,2.4684e+00,2.5145e+00,1.2502e+01,4.8507e-01,4.4095e-02
4.2000e+02,2.4577e+00,2.5047e+00,1.2502e+01,4.9487e-01,4.5071e-02
4.3000e+02,2.4470e+00,2.4950e+00,1.2502e+01,5.0458e-01,4.6042e-02
4.4000e+02,2.4364e+00,2.4854e+00,1.2502e+01,5.1422e-01,4.7010e-02
4.5000e+02,2.4259e+00,2.4758e+00,1.2502e+01,5.2377e-01,4.7973e-02
4.6000e+02,2.4154e+00,2.4663e+00,1.2502e+01,5.3325e-01,4.8932e-02
4.7000e+02,2.4051e+00,2.4569e+00,1.2502e+01,5.4265e-01,4.9887e-02
4.8000e+02,2.3948e+00,2.4476e+00,1.2502e+01,5.5198e-01,5.0837e-02
4.9000e+02,2.3846e+00,2.4383e+00,1.2502e+01,5.6123e-01,5.1784e-02
5.0000e+02,2.3745e+00,2.4291e+00,1.2502e+01,5.7041e-01,5.2727e-02
5.1000e+02,2.3644e+00,2.4200e+00,1.2502e+01,5.7951e-01,5.3666e-02
5.2000e+02,2.3545e+00,2.4110e+00,1.2502e+01,5.8855e-01,5.4601e-02
5.3000e+02,2.3446e+00,2.4020e+00,1.2502e+01,5.9751e-01,5.5532e-02
5.4000e+02,2.3347e+00,2.3931e+00,1.2502e+01,6.0640e-01,5.6459e-02
5.5000e+02,2.3250e+00,2.3843e+00,1.2502e+01,6.1522e-01,5.7382e-02
5.6000e+02,2.3153e+00,2.3755e+00,1.2502e+01,6.2397e-01,5.8301e-02
5.7000e+02,2.3057e+00,2.3668e+00,1.2502e+01,6.3266e-01,5.9217e-02
5.8000e+02,2.2962e+00,2.3582e+00,1.2502e+01,6.4127e-01,6.0129e-02
5.9000e+02,2.2867e+00,2.3496e+00,1.2502e+01,6.4982e-01,6.1037e-02
6.0000e+02,2.2774e+00,2.3412e+00,1.2502e+01,6.5831e-01,6.1941e-02
6.1000e+02,2.2680e+00,2.3327e+00,1.2502e+01,6.6673e-01,6.2842e-02
6.2000e+02,2.2588e+00,2.3244e+00,1.2502e+01,6.7509e-01,6.3739e-02
6.3000e+02,2.2496e+00,2.3161e+00,1.2502e+01,6.8338e-01,6.4633e-02
6.4000e+02,2.2405e+00,2.3078e+00,1.2502e+01,6.9161e-01,6.5522e-02
6.5000e+02,2.2314e+00,2.2997e+00,1.2502e+01,6.9977e-01,6.6409e-02
6.6000e+02,2.2224e+00,2.2915e+00,1.2502e+01,7.0788e-01,6.7291e-02
6.7000e+02,2.2135e+00,2.2835e+00,1.2502e+01,7.1592e-01,6.8171e-02
6.8000e+02,2.2046e+00,2.2755e+00,1.2502e+01,7.2391e-01,6.9046e-02
6.9000e+02,2.1959e+00,2.2676e+00,1.2502e+01,7.3183e-01,6.9919e-02
7.0000e+02,2.1871e+00,2.2597e+00,1.2502e+01,7.3970e-01,7.0787e-02
7.1000e+02,2.1784e+00,2.2519e+00,1.2502e+01,7.4751e-01,7.1653e-02
7.2000e+02,2.1698e+00,2.2441e+00,1.2502e+01,7.5526e-01,7.2514e-02
7.3000e+02,2.1613e+00,2.2364e+00,1.2502e+01,7.6295e-01,7.3373e-02
7.4000e+02,2.1528e+00,2.2288e+00,1.2502e+01,7.7059e-01,7.4228e-02
7.5000e+02,2.1444e+00,2.2212e+00,1.2502e+01,7.7817e-01,7.5080e-02
7.6000e+02,2.1360e+00,2.2137e+00,1.2502e+01,7.8570e-01,7.5929e-02
7.7000e+02,2.1277e+00,2.2062e+00,1.2502e+01,7.9317e-01,7.6774e-02
7.8000e+02,2.1194e+00,2.1988e+00,1.2502e+01,8.0059e-01,7.7616e-02
7.9000e+02,2.1112e+00,2.1914e+00,1.2502e+01,8.0795e-01,7.8455e-02
8.0000e+02,2.1031e+00,2.1841e+00,1.2502e+01,8.1526e-01,7.9290e-02
8.1000e+02,2.0950e+00,2.1768e+00,1.2502e+01,8.2252e-01,8.0122e-02
8.2000e+02,2.0869e+00,2.1696e+00,1.2502e+01,8.2973e-01,8.0951e-02
8.3000e+02,2.0789e+00,2.1624e+00,1.2502e+01,8.3688e-01,8.1777e-02
8.4000e+02,2.0710e+00,2.1553e+00,1.2502e+01,8.4399e-01,8.2600e-02
8.5000e+02,2.0631e+00,2.1483e+00,1.2502e+01,8.5105e-01,8.3420e-02
8.6000e+02,2.0553e+00,2.1413e+00,1.2502e+01,8.5805e-01,8.4237e-02
8.7000e+02,2.0475e+00,2.1343e+00,1.2502e+01,8.6501e-01,8.5050e-02
8.8000e+02,2.0398e+00,2.1274e+00,1.2502e+01,8.7192e-01,8.5861e-02
8.9000e+02,2.0322e+00,2.1205e+00,1.2502e+01,8.7878e-01,8.6668e-02
9.0000e+02,2.0245e+00,2.1137e+00,1.2502e+01,8.8559e-01,8.7473e-02
9.1000e+02,2.0170e+00,2.1069e+00,1.2502e+01,8.9235e-01,8.8274e-02
9.2000e+02,2.0095e+00,2.1002e+00,1.2502e+01,8.9907e-01,8.9073e-02
9.3000e+02,2.0020e+00,2.0935e+00,1.2502e+01,9.0575e-01,8.9868e-02
9.4000e+02,1.9946e+00,2.0869e+00,1.2502e+01,9.1237e-01,9.0661e-02
9.5000e+02,1.9872e+00,2.0803e+00,1.2502e+01,9.1895e-01,9.1450e-02
9.6000e+02,1.9799e+00,2.0738e+00,1.2502e+01,9.2549e-01,9.2237e-02
9.7000e+02,1.9726e+00,2.0673e+00,1.2502e+01,9.3198e-01,9.3021e-02
9.8000e+02,1.9654e+00,2.0608e+00,1.2502e+01,9.3843e-01,9.3802e-02
9.9000e+02,1.9582e+00,2.0544e+00,1.2502e+01,9.4484e-01,9.4580e-02
