t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.5000e+00,7.0000e+00,5.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,3.4001e+00,6.9098e+00,5.0070e+00,8.9670e-02,3.2232e-03
2.0000e+01,3.3101e+00,6.8227e+00,5.0070e+00,1.7658e-01,6.3875e-03
3.0000e+01,3.2233e+00,6.7389e+00,5.0070e+00,2.6020e-01,9.4704e-03
4.0000e+01,3.1398e+00,6.6583e+00,5.0070e+00,3.4071e-01,1.2475e-02
5.0000e+01,3.0594e+00,6.5806e+00,5.0070e+00,4.1826e-01,1.5404e-02
6.0000e+01,2.9818e+00,6.5057e+00,5.0070e+00,4.9301e-01,1.8259e-02
7.0000e+01,2.9069e+00,6.4335e+00,5.0070e+00,5.6509e-01,2.1045e-02
8.0000e+01,2.8346e+00,6.3638e+00,5.0070e+00,6.3463e-01,2.3762e-02
9.0000e+01,2.7648e+00,6.2966e+00,5.0070e+00,7.0177e-01,2.6413e-02
1.0000e+02,2.6974e+00,6.2316e+00,5.0070e+00,7.6661e-01,2.9001e-02
1.1000e+02,2.6322e+00,6.1688e+00,5.0070e+00,8.2925e-01,3.1527e-02
1.2000e+02,2.5692e+00,6.1082e+00,5.0070e+00,8.8982e-01,3.3993e-02
1.3000e+02,2.5082e+00,6.0495e+00,5.0070e+00,9.4839e-01,3.6402e-02
1.4000e+02,2.4492e+00,5.9927e+00,5.0070e+00,1.0051e+00,3.8754e-02
1.5000e+02,2.3921e+00,5.9378e+00,5.0070e+00,1.0599e+00,4.1053e-02
1.6000e+02,2.3367e+00,5.8846e+00,5.0070e+00,1.1130e+00,4.3299e-02
1.7000e+02,2.2831e+00,5.8330e+00,5.0070e+00,1.1645e+00,4.5494e-02
1.8000e+02,2.2311e+00,5.7831e+00,5.0070e+00,1.2143e+00,4.7640e-02
1.9000e+02,2.1806e+00,5.7346e+00,5.0070e+00,1.2626e+00,4.9738e-02
2.0000e+02,2.1317e+00,5.6877e+00,5.0070e+00,1.3095e+00,5.1790e-02
2.1000e+02,2.0843e+00,5.6421e+00,5.0070e+00,1.3550e+00,5.3796e-02
2.2000e+02,2.0382e+00,5.5979e+00,5.0070e+00,1.3991e+00,5.5759e-02
2.3000e+02,1.9934e+00,5.5550e+00,5.0070e+00,1.4419e+00,5.7678e-02
2.4000e+02,1.9500e+00,5.5134e+00,5.0070e+00,1.4835e+00,5.9557e-02
2.5000e+02,1.9077e+00,5.4729e+00,5.0070e+00,1.5239e+00,6.1395e-02
2.6000e+02,1.8667e+00,5.4336e+00,5.0070e+00,1.5631e+00,6.3194e-02
2.7000e+02,1.8268e+00,5.3954e+00,5.0070e+00,1.6013e+00,6.4955e-02
2.8000e+02,1.7880e+00,5.3582e+00,5.0070e+00,1.6384e+00,6.6679e-02
2.9000e+02,1.7502e+00,5.3221e+00,5.0070e+00,1.6744e+00,6.8367e-02
3.0000e+02,1.7135e+00,5.2870e+00,5.0070e+00,1.7095e+00,7.0020e-02
3.1000e+02,1.6778e+00,5.2528e+00,5.0070e+00,1.7436e+00,7.1639e-02
3.2000e+02,1.6430e+00,5.2195e+00,5.0070e+00,1.7768e+00,7.3224e-02
3.3000e+02,1.6091e+00,5.1871e+00,5.0070e+00,1.8091e+00,7.4777e-02
3.4000e+02,1.5761e+00,5.1556e+00,5.0070e+00,1.8406e+00,7.6299e-02
3.5000e+02,1.5440e+00,5.1249e+00,5.0070e+00,1.8713e+00,7.7790e-02
3.6000e+02,1.5126e+00,5.0950e+00,5.0070e+00,1.9011e+00,7.9250e-02
3.7000e+02,1.4821e+00,5.0658e+00,5.0070e+00,1.9302e+00,8.0682e-02
3.8000e+02,1.4524e+00,5.0374e+00,5.0070e+00,1.9586e+00,8.2085e-02
3.9000e+02,1.4234e+00,5.0097e+00,5.0070e+00,1.9862e+00,8.3460e-02
4.0000e+02,1.3951e+00,4.9827e+00,5.0070e+00,2.0132e+00,8.4808e-02
4.1000e+02,1.3675e+00,4.9564e+00,5.0070e+00,2.0394e+00,8.6130e-02
4.2000e+02,1.3406e+00,4.9307e+00,5.0070e+00,2.0650e+00,8.7426e-02
4.3000e+02,1.3143e+00,4.9057e+00,5.0070e+00,2.0900e+00,8.8696e-02
4.4000e+02,1.2886e+00,4.8812e+00,5.0070e+00,2.1144e+00,8.9942e-02
4.5000e+02,1.2636e+00,4.8574e+00,5.0070e+00,2.1382e+00,9.1164e-02
4.6000e+02,1.2392e+00,4.8341e+00,5.0070e+00,2.1615e+00,9.2363e-02
4.7000e+02,1.2153e+00,4.8114e+00,5.0070e+00,2.1841e+00,9.3539e-02
4.8000e+02,1.1920e+00,4.7892e+00,5.0070e+00,2.2063e+00,9.4692e-02
4.9000e+02,1.1693e+00,4.7675e+00,5.0070e+00,2.2279e+00,9.5823e-02
5.0000e+02,1.1471e+00,4.7464e+00,5.0070e+00,2.2490e+00,9.6933e-02
5.1000e+02,1.1253e+00,4.7257e+00,5.0070e+00,2.2697e+00,9.8022e-02
5.2000e+02,1.1041e+00,4.7055e+00,5.0070e+00,2.2898e+00,9.9091e-02
5.3000e+02,1.0834e+00,4.6858e+00,5.0070e+00,2.3095e+00,1.0014e-01
5.4000e+02,1.0631e+00,4.6665e+00,5.0070e+00,2.3288e+00,1.0117e-01
5.5000e+02,1.0432e+00,4.6476e+00,5.0070e+00,2.3476e+00,1.0218e-01
5.6000e+02,1.0239e+00,4.6292e+00,5.0070e+00,2.3660e+00,1.0317e-01
5.7000e+02,1.0049e+00,4.6112e+00,5.0070e+00,2.3840e+00,1.0414e-01
5.8000e+02,9.8636e-01,4.5936e+00,5.0070e+00,2.4016e+00,1.0510e-01
5.9000e+02,9.6822e-01,4.5763e+00,5.0070e+00,2.4188e+00,1.0604e-01
6.0000e+02,9.5048e-01,4.5595e+00,5.0070e+00,2.4356e+00,1.0696e-01
6.1000e+02,9.3311e-01,4.5430e+00,5.0070e+00,2.4520e+00,1.0786e-01
6.2000e+02,9.1612e-01,4.5269e+00,5.0070e+00,2.4682e+00,1.0875e-01
6.3000e+02,8.9950e-01,4.5111e+00,5.0070e+00,2.4839e+00,1.0962e-01
6.4000e+02,8.8322e-01,4.4956e+00,5.0070e+00,2.4993e+00,1.1048e-01
6.5000e+02,8.6729e-01,4.4805e+00,5.0070e+00,2.5144e+00,1.1132e-01
6.6000e+02,8.5169e-01,4.4657e+00,5.0070e+00,2.5292e+00,1.1214e-01
6.7000e+02,8.3642e-01,4.4512e+00,5.0070e+00,2.5436e+00,1.1295e-01
6.8000e+02,8.2147e-01,4.4370e+00,5.0070e+00,2.5578e+00,1.1375e-01
6.9000e+02,8.0683e-01,4.4231e+00,5.0070e+00,2.5717e+00,1.1453e-01
7.0000e+02,7.9248e-01,4.4095e+00,5.0070e+00,2.5852e+00,1.1530e-01
7.1000e+02,7.7843e-01,4.3962e+00,5.0070e+00,2.5985e+00,1.1606e-01
7.2000e+02,7.6467e-01,4.3832e+00,5.0070e+00,2.6116e+00,1.1680e-01
7.3000e+02,7.5119e-01,4.3704e+00,5.0070e+00,2.6243e+00,1.1753e-01
7.4000e+02,7.3798e-01,4.3579e+00,5.0070e+00,2.6368e+00,1.1824e-01
7.5000e+02,7.2503e-01,4.3456e+00,5.0070e+00,2.6490e+00,1.1894e-01
7.6000e+02,7.1235e-01,4.3336e+00,5.0070e+00,2.6610e+00,1.1964e-01
7.7000e+02,6.9991e-01,4.3218e+00,5.0070e+00,2.6728e+00,1.2031e-01
7.8000e+02,6.8773e-01,4.3103e+00,5.0070e+00,2.6843e+00,1.2098e-01
7.9000e+02,6.7578e-01,4.2990e+00,5.0070e+00,2.6956e+00,1.2164e-01
8.0000e+02,6.6407e-01,4.2879e+00,5.0070e+00,2.7067e+00,1.2228e-01
8.1000e+02,6.5259e-01,4.2770e+00,5.0070e+00,2.7175e+00,1.2292e-01
8.2000e+02,6.4133e-01,4.2664e+00,5.0070e+00,2.7282e+00,1.2354e-01
8.3000e+02,6.3030e-01,4.2559e+00,5.0070e+00,2.7386e+00,1.2415e-01
8.4000e+02,6.1947e-01,4.2457e+00,5.0070e+00,2.7488e+00,1.2475e-01
8.5000e+02,6.0886e-01,4.2356e+00,5.0070e+00,2.7588e+00,1.2534e-01
8.6000e+02,5.9845e-01,4.2258e+00,5.0070e+00,2.7687e+00,1.2592e-01
8.7000e+02,5.8823e-01,4.2161e+00,5.0070e+00,2.7783e+00,1.2649e-01
8.8000e+02,5.7822e-01,4.2066e+00,5.0070e+00,2.7878e+00,1.2705e-01
8.9000e+02,5.6839e-01,4.1974e+00,5.0070e+00,2.7970e+00,1.2761e-01
9.0000e+02,5.5875e-01,4.1882e+00,5.0070e+00,2.8061e+00,1.2815e-01
9.1000e+02,5.4929e-01,4.1793e+00,5.0070e+00,2.8150e+00,1.2868e-01
9.2000e+02,5.4001e-01,4.1705e+00,5.0070e+00,2.8238e+00,1.2921e-01
9.3000e+02,5.3090e-01,4.1619e+00,5.0070e+00,2.8324e+00,1.2972e-01
9.4000e+02,5.2197e-01,4.1535e+00,5.0070e+00,2.8408e+00,1.3023e-01
9.5000e+02,5.1320e-01,4.1452e+00,5.0070e+00,2.8491e+00,1.3073e-01
9.6000e+02,5.0459e-01,4.1370e+00,5.0070e+00,2.8572e+00,1.3122e-01
9.7000e+02,4.9614e-01,4.1291e+00,5.0070e+00,2.8652e+00,1.3170e-01
9.8000e+02,4.8785e-01,4.1212e+00,5.0070e+00,2.8730e+00,1.3217e-01
9.9000e+02,4.7971e-01,4.1135e+00,5.0070e+00,2.8807e+00,1.3264e-01
1.0000e+03,4.7172e-01,4.1060e+00,5.0070e+00,2.8882e+00,1.3310e-01
1.0100e+03,4.6388e-01,4.0986e+00,5.0070e+00,2.8956e+00,1.3355e-01
1.0200e+03,4.5617e-01,4.0913e+00,5.0070e+00,2.9029e+00,1.3399e-01
1.0300e+03,4.4861e-01,4.0842e+00,5.0070e+00,2.9100e+00,1.3443e-01
1.0400e+03,4.4119e-01,4.0772e+00,5.0070e+00,2.9170e+00,1.3486e-01
1.0500e+03,4.3390e-01,4.0703e+00,5.0070e+00,2.9239e+00,1.3528e-01
1.0600e+03,4.2674e-01,4.0635e+00,5.0070e+00,2.9306e+00,1.3569e-01
1.0700e+03,4.1971e-01,4.0569e+00,5.0070e+00,2.9372e+00,1.3610e-01
1.0800e+03,4.1280e-01,4.0504e+00,5.0070e+00,2.9437e+00,1.3650e-01
1.0900e+03,4.0602e-01,4.0440e+00,5.0070e+00,2.9501e+00,1.3690e-01
1.1000e+03,3.9936e-01,4.0377e+00,5.0070e+00,2.9564e+00,1.3728e-01
1.1100e+03,3.9282e-01,4.0315e+00,5.0070e+00,2.9625e+00,1.3766e-01
1.1200e+03,3.8639e-01,4.0255e+00,5.0070e+00,2.9686e+00,1.3804e-01
1.1300e+03,3.8008e-01,4.0195e+00,5.0070e+00,2.9745e+00,1.3841e-01
1.1400e+03,3.7388e-01,4.0137e+00,5.0070e+00,2.9804e+00,1.3877e-01
1.1500e+03,3.6778e-01,4.0079e+00,5.0070e+00,2.9861e+00,1.3913e-01
1.1600e+03,3.6180e-01,4.0023e+00,5.0070e+00,2.9917e+00,1.3948e-01
1.1700e+03,3.5592e-01,3.9967e+00,5.0070e+00,2.9973e+00,1.3983e-01
1.1800e+03,3.5014e-01,3.9913e+00,5.0070e+00,3.0027e+00,1.4017e-01
1.1900e+03,3.4446e-01,3.9859e+00,5.0070e+00,3.0081e+00,1.4050e-01
1.2000e+03,3.3889e-01,3.9807e+00,5.0070e+00,3.0133e+00,1.4083e-01
1.2100e+03,3.3341e-01,3.9755e+00,5.0070e+00,3.0185e+00,1.4116e-01
1.2200e+03,3.2802e-01,3.9704e+00,5.0070e+00,3.0235e+00,1.4148e-01
1.2300e+03,3.2273e-01,3.9654e+00,5.0070e+00,3.0285e+00,1.4179e-01
1.2400e+03,3.1752e-01,3.9605e+00,5.0070e+00,3.0334e+00,1.4210e-01
1.2500e+03,3.1241e-01,3.9557e+00,5.0070e+00,3.0382e+00,1.4240e-01
1.2600e+03,3.0739e-01,3.9510e+00,5.0070e+00,3.0429e+00,1.4270e-01
1.2700e+03,3.0245e-01,3.9463e+00,5.0070e+00,3.0476e+00,1.4299e-01
1.2800e+03,2.9759e-01,3.9417e+00,5.0070e+00,3.0521e+00,1.4328e-01
1.2900e+03,2.9282e-01,3.9372e+00,5.0070e+00,3.0566e+00,1.4357e-01
1.3000e+03,2.8813e-01,3.9328e+00,5.0070e+00,3.0610e+00,1.4385e-01
1.3100e+03,2.8352e-01,3.9285e+00,5.0070e+00,3.0654e+00,1.4412e-01
1.3200e+03,2.7899e-01,3.9242e+00,5.0070e+00,3.0696e+00,1.4440e-01
1.3300e+03,2.7454e-01,3.9200e+00,5.0070e+00,3.0738e+00,1.4466e-01
1.3400e+03,2.7016e-01,3.9159e+00,5.0070e+00,3.0779e+00,1.4493e-01
1.3500e+03,2.6585e-01,3.9118e+00,5.0070e+00,3.0820e+00,1.4518e-01
1.3600e+03,2.6162e-01,3.9079e+00,5.0070e+00,3.0860e+00,1.4544e-01
1.3700e+03,2.5745e-01,3.9039e+00,5.0070e+00,3.0899e+00,1.4569e-01
1.3800e+03,2.5336e-01,3.9001e+00,5.0070e+00,3.0937e+00,1.4594e-01
1.3900e+03,2.4934e-01,3.8963e+00,5.0070e+00,3.0975e+00,1.4618e-01
1.4000e+03,2.4538e-01,3.8926e+00,5.0070e+00,3.1012e+00,1.4642e-01
1.4100e+03,2.4149e-01,3.8889e+00,5.0070e+00,3.1049e+00,1.4665e-01
1.4200e+03,2.3767e-01,3.8853e+00,5.0070e+00,3.1085e+00,1.4688e-01
1.4300e+03,2.3391e-01,3.8818e+00,5.0070e+00,3.1120e+00,1.4711e-01
1.4400e+03,2.3021e-01,3.8783e+00,5.0070e+00,3.1155e+00,1.4733e-01
1.4500e+03,2.2657e-01,3.8749e+00,5.0070e+00,3.1189e+00,1.4755e-01
1.4600e+03,2.2299e-01,3.8715e+00,5.0070e+00,3.1223e+00,1.4777e-01
1.4700e+03,2.1947e-01,3.8682e+00,5.0070e+00,3.1256e+00,1.4798e-01
1.4800e+03,2.1601e-01,3.8649e+00,5.0070e+00,3.1288e+00,1.4819e-01
1.4900e+03,2.1261e-01,3.8617e+00,5.0070e+00,3.1320e+00,1.4840e-01
1.5000e+03,2.0926e-01,3.8586e+00,5.0070e+00,3.1352e+00,1.4861e-01
1.5100e+03,2.0597e-01,3.8555e+00,5.0070e+00,3.1382e+00,1.4881e-01
1.5200e+03,2.0273e-01,3.8524e+00,5.0070e+00,3.1413e+00,1.4900e-01
1.5300e+03,1.9955e-01,3.8494e+00,5.0070e+00,3.1443e+00,1.4920e-01
