t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.0000e+00,2.0000e+01,0.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,3.3659e+00,1.8422e+01,2.1866e-01,1.3973e+00,1.8141e-02
2.0000e+01,2.2943e+00,1.7355e+01,2.1866e-01,2.4542e+00,3.2833e-02
3.0000e+01,1.5711e+00,1.6635e+01,2.1866e-01,3.1669e+00,4.3278e-02
4.0000e+01,1.0794e+00,1.6145e+01,2.1866e-01,3.6513e+00,5.0645e-02
5.0000e+01,7.4339e-01,1.5811e+01,2.1866e-01,3.9821e+00,5.5812e-02
6.0000e+01,5.1282e-01,1.5581e+01,2.1866e-01,4.2091e+00,5.9422e-02
7.0000e+01,3.5418e-01,1.5423e+01,2.1866e-01,4.3652e+00,6.1937e-02
8.0000e+01,2.4482e-01,1.5314e+01,2.1866e-01,4.4728e+00,6.3686e-02
9.0000e+01,1.6932e-01,1.5239e+01,2.1866e-01,4.5471e+00,6.4901e-02
1.0000e+02,1.1715e-01,1.5187e+01,2.1866e-01,4.5984e+00,6.5745e-02
1.1000e+02,8.1082e-02,1.5151e+01,2.1866e-01,4.6339e+00,6.6329e-02
1.2000e+02,5.6127e-02,1.5127e+01,2.1866e-01,4.6585e+00,6.6735e-02
1.3000e+02,3.8858e-02,1.5109e+01,2.1866e-01,4.6755e+00,6.7015e-02
1.4000e+02,2.6904e-02,1.5098e+01,2.1866e-01,4.6872e+00,6.7210e-02
1.5000e+02,1.8629e-02,1.5089e+01,2.1866e-01,4.6954e+00,6.7345e-02
1.6000e+02,1.2900e-02,1.5084e+01,2.1866e-01,4.7010e+00,6.7438e-02
1.7000e+02,8.9330e-03,1.5080e+01,2.1866e-01,4.7049e+00,6.7503e-02
1.8000e+02,6.1861e-03,1.5077e+01,2.1866e-01,4.7076e+00,6.7548e-02
1.9000e+02,4.2839e-03,1.5075e+01,2.1866e-01,4.7095e+00,6.7579e-02
2.0000e+02,2.9666e-03,1.5074e+01,2.1866e-01,4.7108e+00,6.7600e-02
2.1000e+02,2.0544e-03,1.5073e+01,2.1866e-01,4.7117e+00,6.7615e-02
2.2000e+02,1.4227e-03,1.5072e+01,2.1866e-01,4.7123e+00,6.7626e-02
2.3000e+02,9.8528e-04,1.5072e+01,2.1866e-01,4.7127e+00,6.7633e-02
2.4000e+02,6.8233e-04,1.5071e+01,2.1866e-01,4.7130e+00,6.7638e-02
2.5000e+02,4.7253e-04,1.5071e+01,2.1866e-01,4.7132e+00,6.7641e-02
2.6000e+02,3.2724e-04,1.5071e+01,2.1866e-01,4.7134e+00,6.7643e-02
2.7000e+02,2.2662e-04,1.5071e+01,2.1866e-01,4.7135e+00,6.7645e-02
2.8000e+02,1.5694e-04,1.5071e+01,2.1866e-01,4.7135e+00,6.7646e-02
