t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.0000e+00,6.0000e+00,1.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,1.9740e+00,5.9768e+00,1.0002e+01,2.3088e-02,9.6387e-04
2.0000e+01,1.9502e+00,5.9540e+00,1.0002e+01,4.5903e-02,1.9200e-03
3.0000e+01,1.9268e+00,5.9315e+00,1.0002e+01,6.8361e-02,2.8647e-03
4.0000e+01,1.9037e+00,5.9094e+00,1.0002e+01,9.0467e-02,3.7982e-03
5.0000e+01,1.8811e+00,5.8876e+00,1.0002e+01,1.1223e-01,4.7206e-03
6.0000e+01,1.8587e+00,5.8662e+00,1.0002e+01,1.3366e-01,5.6321e-03
7.0000e+01,1.8367e+00,5.8450e+00,1.0002e+01,1.5476e-01,6.5329e-03
8.0000e+01,1.8150e+00,5.8242e+00,1.0002e+01,1.7553e-01,7.4231e-03
9.0000e+01,1.7937e+00,5.8038e+00,1.0002e+01,1.9600e-01,8.3029e-03
1.0000e+02,1.7727e+00,5.7836e+00,1.0002e+01,2.1615e-01,9.1725e-03
1.1000e+02,1.7520e+00,5.7637e+00,1.0002e+01,2.3600e-01,1.0032e-02
1.2000e+02,1.7316e+00,5.7442e+00,1.0002e+01,2.5555e-01,1.0881e-02
1.3000e+02,1.7115e+00,5.7249e+00,1.0002e+01,2.7481e-01,1.1721e-02
1.4000e+02,1.6917e+00,5.7059e+00,1.0002e+01,2.9378e-01,1.2551e-02
1.5000e+02,1.6722e+00,5.6872e+00,1.0002e+01,3.1248e-01,1.3372e-02
1.6000e+02,1.6529e+00,5.6687e+00,1.0002e+01,3.3090e-01,1.4183e-02
1.7000e+02,1.6340e+00,5.6506e+00,1.0002e+01,3.4905e-01,1.4984e-02
1.8000e+02,1.6153e+00,5.6327e+00,1.0002e+01,3.6694e-01,1.5777e-02
1.9000e+02,1.5969e+00,5.6150e+00,1.0002e+01,3.8457e-01,1.6561e-02
2.0000e+02,1.5787e+00,5.5976e+00,1.0002e+01,4.0195e-01,1.7336e-02
2.1000e+02,1.5608e+00,5.5805e+00,1.0002e+01,4.1907e-01,1.8102e-02
2.2000e+02,1.5432e+00,5.5636e+00,1.0002e+01,4.3595e-01,1.8859e-02
2.3000e+02,1.5258e+00,5.5469e+00,1.0002e+01,4.5260e-01,1.9608e-02
2.4000e+02,1.5086e+00,5.5305e+00,1.0002e+01,4.6901e-01,2.0349e-02
2.5000e+02,1.4917e+00,5.5143e+00,1.0002e+01,4.8518e-01,2.1081e-02
2.6000e+02,1.4751e+00,5.4983e+00,1.0002e+01,5.0113e-01,2.1805e-02
2.7000e+02,1.4586e+00,5.4826e+00,1.0002e+01,5.1686e-01,2.2521e-02
2.8000e+02,1.4424e+00,5.4671e+00,1.0002e+01,5.3237e-01,2.3230e-02
2.9000e+02,1.4264e+00,5.4518e+00,1.0002e+01,5.4766e-01,2.3930e-02
3.0000e+02,1.4106e+00,5.4367e+00,1.0002e+01,5.6275e-01,2.4623e-02
3.1000e+02,1.3951e+00,5.4218e+00,1.0002e+01,5.7762e-01,2.5308e-02
3.2000e+02,1.3797e+00,5.4071e+00,1.0002e+01,5.9230e-01,2.5985e-02
3.3000e+02,1.3646e+00,5.3926e+00,1.0002e+01,6.0677e-01,2.6655e-02
3.4000e+02,1.3496e+00,5.3783e+00,1.0002e+01,6.2105e-01,2.7318e-02
3.5000e+02,1.3349e+00,5.3642e+00,1.0002e+01,6.3514e-01,2.7974e-02
3.6000e+02,1.3203e+00,5.3503e+00,1.0002e+01,6.4903e-01,2.8622e-02
3.7000e+02,1.3060e+00,5.3366e+00,1.0002e+01,6.6275e-01,2.9264e-02
3.8000e+02,1.2918e+00,5.3230e+00,1.0002e+01,6.7627e-01,2.9898e-02
3.9000e+02,1.2779e+00,5.3097e+00,1.0002e+01,6.8962e-01,3.0526e-02
4.0000e+02,1.2641e+00,5.2965e+00,1.0002e+01,7.0279e-01,3.1147e-02
4.1000e+02,1.2504e+00,5.2835e+00,1.0002e+01,7.1579e-01,3.1761e-02
4.2000e+02,1.2370e+00,5.2706e+00,1.0002e+01,7.2862e-01,3.2369e-02
4.3000e+02,1.2238e+00,5.2580e+00,1.0002e+01,7.4128e-01,3.2970e-02
4.4000e+02,1.2107e+00,5.2454e+00,1.0002e+01,7.5377e-01,3.3565e-02
4.5000e+02,1.1977e+00,5.2331e+00,1.0002e+01,7.6611e-01,3.4153e-02
4.6000e+02,1.1850e+00,5.2209e+00,1.0002e+01,7.7828e-01,3.4736e-02
4.7000e+02,1.1724e+00,5.2089e+00,1.0002e+01,7.9030e-01,3.5312e-02
4.8000e+02,1.1600e+00,5.1970e+00,1.0002e+01,8.0216e-01,3.5882e-02
4.9000e+02,1.1477e+00,5.1853e+00,1.0002e+01,8.1387e-01,3.6446e-02
5.0000e+02,1.1356e+00,5.1737e+00,1.0002e+01,8.2543e-01,3.7004e-02
5.1000e+02,1.1236e+00,5.1623e+00,1.0002e+01,8.3685e-01,3.7556e-02
5.2000e+02,1.1118e+00,5.1510e+00,1.0002e+01,8.4812e-01,3.8102e-02
5.3000e+02,1.1001e+00,5.1399e+00,1.0002e+01,8.5924e-01,3.8643e-02
5.4000e+02,1.0886e+00,5.1289e+00,1.0002e+01,8.7023e-01,3.9178e-02
5.5000e+02,1.0772e+00,5.1180e+00,1.0002e+01,8.8108e-01,3.9707e-02
5.6000e+02,1.0660e+00,5.1073e+00,1.0002e+01,8.9180e-01,4.0231e-02
5.7000e+02,1.0549e+00,5.0967e+00,1.0002e+01,9.0238e-01,4.0750e-02
5.8000e+02,1.0439e+00,5.0862e+00,1.0002e+01,9.1283e-01,4.1263e-02
5.9000e+02,1.0331e+00,5.0759e+00,1.0002e+01,9.2315e-01,4.1771e-02
6.0000e+02,1.0224e+00,5.0657e+00,1.0002e+01,9.3334e-01,4.2273e-02
6.1000e+02,1.0118e+00,5.0556e+00,1.0002e+01,9.4341e-01,4.2771e-02
6.2000e+02,1.0014e+00,5.0457e+00,1.0002e+01,9.5336e-01,4.3263e-02
6.3000e+02,9.9107e-01,5.0358e+00,1.0002e+01,9.6318e-01,4.3750e-02
6.4000e+02,9.8088e-01,5.0261e+00,1.0002e+01,9.7289e-01,4.4232e-02
6.5000e+02,9.7082e-01,5.0165e+00,1.0002e+01,9.8247e-01,4.4710e-02
