t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.0000e+00,6.0000e+00,7.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,2.9486e+00,5.9543e+00,7.5040e+00,4.5532e-02,1.9044e-03
2.0000e+01,2.9020e+00,5.9095e+00,7.5040e+00,9.0249e-02,3.7889e-03
3.0000e+01,2.8564e+00,5.8658e+00,7.5040e+00,1.3394e-01,5.6443e-03
4.0000e+01,2.8119e+00,5.8230e+00,7.5040e+00,1.7665e-01,7.4709e-03
5.0000e+01,2.7683e+00,5.7812e+00,7.5040e+00,2.1839e-01,9.2696e-03
6.0000e+01,2.7258e+00,5.7403e+00,7.5040e+00,2.5921e-01,1.1041e-02
7.0000e+01,2.6841e+00,5.7004e+00,7.5040e+00,2.9913e-01,1.2785e-02
8.0000e+01,2.6433e+00,5.6613e+00,7.5040e+00,3.3817e-01,1.4504e-02
9.0000e+01,2.6034e+00,5.6230e+00,7.5040e+00,3.7637e-01,1.6196e-02
1.0000e+02,2.5644e+00,5.5856e+00,7.5040e+00,4.1375e-01,1.7864e-02
1.1000e+02,2.5262e+00,5.5490e+00,7.5040e+00,4.5034e-01,1.9507e-02
1.2000e+02,2.4887e+00,5.5131e+00,7.5040e+00,4.8615e-01,2.1125e-02
1.3000e+02,2.4521e+00,5.4780e+00,7.5040e+00,5.2122e-01,2.2721e-02
1.4000e+02,2.4162e+00,5.4436e+00,7.5040e+00,5.5556e-01,2.4292e-02
1.5000e+02,2.3810e+00,5.4099e+00,7.5040e+00,5.8919e-01,2.5842e-02
1.6000e+02,2.3465e+00,5.3770e+00,7.5040e+00,6.2213e-01,2.7369e-02
1.7000e+02,2.3127e+00,5.3446e+00,7.5040e+00,6.5441e-01,2.8874e-02
1.8000e+02,2.2796e+00,5.3130e+00,7.5040e+00,6.8604e-01,3.0358e-02
1.9000e+02,2.2471e+00,5.2819e+00,7.5040e+00,7.1704e-01,3.1821e-02
