t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.0000e+00,1.0000e+01,1.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,1.9593e+00,9.9621e+00,1.0002e+01,3.7754e-02,9.4563e-04
2.0000e+01,1.9213e+00,9.9251e+00,1.0002e+01,7.4787e-02,1.8767e-03
3.0000e+01,1.8842e+00,9.8888e+00,1.0002e+01,1.1098e-01,2.7899e-03
4.0000e+01,1.8480e+00,9.8534e+00,1.0002e+01,1.4634e-01,3.6856e-03
5.0000e+01,1.8125e+00,9.8188e+00,1.0002e+01,1.8091e-01,4.5643e-03
6.0000e+01,1.7779e+00,9.7850e+00,1.0002e+01,2.1471e-01,5.4262e-03
7.0000e+01,1.7440e+00,9.7519e+00,1.0002e+01,2.4775e-01,6.2718e-03
8.0000e+01,1.7108e+00,9.7196e+00,1.0002e+01,2.8005e-01,7.1013e-03
9.0000e+01,1.6784e+00,9.6880e+00,1.0002e+01,3.1165e-01,7.9153e-03
1.0000e+02,1.6467e+00,9.6570e+00,1.0002e+01,3.4255e-01,8.7139e-03
1.1000e+02,1.6157e+00,9.6268e+00,1.0002e+01,3.7277e-01,9.4976e-03
1.2000e+02,1.5854e+00,9.5972e+00,1.0002e+01,4.0234e-01,1.0267e-02
1.3000e+02,1.5557e+00,9.5682e+00,1.0002e+01,4.3127e-01,1.1021e-02
1.4000e+02,1.5267e+00,9.5399e+00,1.0002e+01,4.5957e-01,1.1762e-02
1.5000e+02,1.4982e+00,9.5122e+00,1.0002e+01,4.8727e-01,1.2489e-02
1.6000e+02,1.4704e+00,9.4850e+00,1.0002e+01,5.1438e-01,1.3202e-02
1.7000e+02,1.4432e+00,9.4585e+00,1.0002e+01,5.4092e-01,1.3903e-02
1.8000e+02,1.4165e+00,9.4325e+00,1.0002e+01,5.6689e-01,1.4590e-02
1.9000e+02,1.3904e+00,9.4070e+00,1.0002e+01,5.9232e-01,1.5265e-02
2.0000e+02,1.3649e+00,9.3821e+00,1.0002e+01,6.1721e-01,1.5928e-02
2.1000e+02,1.3398e+00,9.3577e+00,1.0002e+01,6.4159e-01,1.6578e-02
2.2000e+02,1.3153e+00,9.3338e+00,1.0002e+01,6.6546e-01,1.7216e-02
2.3000e+02,1.2913e+00,9.3104e+00,1.0002e+01,6.8884e-01,1.7843e-02
2.4000e+02,1.2678e+00,9.2875e+00,1.0002e+01,7.1173e-01,1.8459e-02
2.5000e+02,1.2448e+00,9.2651e+00,1.0002e+01,7.3416e-01,1.9063e-02
2.6000e+02,1.2222e+00,9.2431e+00,1.0002e+01,7.5613e-01,1.9657e-02
2.7000e+02,1.2001e+00,9.2215e+00,1.0002e+01,7.7765e-01,2.0240e-02
2.8000e+02,1.1785e+00,9.2004e+00,1.0002e+01,7.9873e-01,2.0812e-02
2.9000e+02,1.1572e+00,9.1797e+00,1.0002e+01,8.1940e-01,2.1374e-02
3.0000e+02,1.1364e+00,9.1595e+00,1.0002e+01,8.3964e-01,2.1926e-02
3.1000e+02,1.1161e+00,9.1396e+00,1.0002e+01,8.5948e-01,2.2468e-02
3.2000e+02,1.0961e+00,9.1202e+00,1.0002e+01,8.7892e-01,2.3000e-02
3.3000e+02,1.0765e+00,9.1011e+00,1.0002e+01,8.9798e-01,2.3523e-02
3.4000e+02,1.0573e+00,9.0824e+00,1.0002e+01,9.1666e-01,2.4037e-02
3.5000e+02,1.0385e+00,9.0641e+00,1.0002e+01,9.3497e-01,2.4542e-02
