t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.0000e+00,1.2000e+01,1.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.9045e+00,1.1910e+01,1.0004e+01,8.9585e-02,1.8733e-03
2.0000e+01,3.8155e+00,1.1823e+01,1.0004e+01,1.7684e-01,3.7117e-03
3.0000e+01,3.7290e+00,1.1738e+01,1.0004e+01,2.6153e-01,5.5088e-03
4.0000e+01,3.6450e+00,1.1656e+01,1.0004e+01,3.4374e-01,7.2658e-03
5.0000e+01,3.5635e+00,1.1576e+01,1.0004e+01,4.2357e-01,8.9840e-03
6.0000e+01,3.4842e+00,1.1498e+01,1.0004e+01,5.0112e-01,1.0664e-02
7.0000e+01,3.4072e+00,1.1423e+01,1.0004e+01,5.7646e-01,1.2308e-02
8.0000e+01,3.3324e+00,1.1350e+01,1.0004e+01,6.4969e-01,1.3916e-02
9.0000e+01,3.2596e+00,1.1278e+01,1.0004e+01,7.2088e-01,1.5489e-02
1.0000e+02,3.1889e+00,1.1209e+01,1.0004e+01,7.9011e-01,1.7028e-02
1.1000e+02,3.1200e+00,1.1142e+01,1.0004e+01,8.5744e-01,1.8534e-02
1.2000e+02,3.0530e+00,1.1076e+01,1.0004e+01,9.2295e-01,2.0009e-02
1.3000e+02,2.9879e+00,1.1012e+01,1.0004e+01,9.8670e-01,2.1452e-02
1.4000e+02,2.9244e+00,1.0950e+01,1.0004e+01,1.0487e+00,2.2864e-02
1.5000e+02,2.8626e+00,1.0890e+01,1.0004e+01,1.1092e+00,2.4247e-02
1.6000e+02,2.8024e+00,1.0831e+01,1.0004e+01,1.1680e+00,2.5601e-02
1.7000e+02,2.7438e+00,1.0773e+01,1.0004e+01,1.2253e+00,2.6927e-02
1.8000e+02,2.6867e+00,1.0718e+01,1.0004e+01,1.2811e+00,2.8226e-02
1.9000e+02,2.6310e+00,1.0663e+01,1.0004e+01,1.3355e+00,2.9498e-02
2.0000e+02,2.5768e+00,1.0610e+01,1.0004e+01,1.3885e+00,3.0744e-02
2.1000e+02,2.5239e+00,1.0558e+01,1.0004e+01,1.4402e+00,3.1965e-02
2.2000e+02,2.4723e+00,1.0508e+01,1.0004e+01,1.4906e+00,3.3160e-02
2.3000e+02,2.4220e+00,1.0459e+01,1.0004e+01,1.5397e+00,3.4332e-02
2.4000e+02,2.3729e+00,1.0411e+01,1.0004e+01,1.5876e+00,3.5480e-02
2.5000e+02,2.3250e+00,1.0364e+01,1.0004e+01,1.6344e+00,3.6605e-02
2.6000e+02,2.2783e+00,1.0318e+01,1.0004e+01,1.6800e+00,3.7708e-02
2.7000e+02,2.2327e+00,1.0274e+01,1.0004e+01,1.7245e+00,3.8788e-02
2.8000e+02,2.1882e+00,1.0230e+01,1.0004e+01,1.7679e+00,3.9848e-02
2.9000e+02,2.1448e+00,1.0188e+01,1.0004e+01,1.8103e+00,4.0886e-02
3.0000e+02,2.1024e+00,1.0146e+01,1.0004e+01,1.8517e+00,4.1904e-02
3.1000e+02,2.0610e+00,1.0106e+01,1.0004e+01,1.8921e+00,4.2902e-02
3.2000e+02,2.0205e+00,1.0066e+01,1.0004e+01,1.9316e+00,4.3881e-02
3.3000e+02,1.9810e+00,1.0028e+01,1.0004e+01,1.9702e+00,4.4840e-02
3.4000e+02,1.9424e+00,9.9901e+00,1.0004e+01,2.0079e+00,4.5781e-02
3.5000e+02,1.9046e+00,9.9532e+00,1.0004e+01,2.0447e+00,4.6704e-02
3.6000e+02,1.8678e+00,9.9172e+00,1.0004e+01,2.0806e+00,4.7609e-02
3.7000e+02,1.8317e+00,9.8820e+00,1.0004e+01,2.1158e+00,4.8496e-02
3.8000e+02,1.7965e+00,9.8477e+00,1.0004e+01,2.1501e+00,4.9367e-02
3.9000e+02,1.7621e+00,9.8140e+00,1.0004e+01,2.1837e+00,5.0221e-02
4.0000e+02,1.7284e+00,9.7812e+00,1.0004e+01,2.2165e+00,5.1059e-02
4.1000e+02,1.6955e+00,9.7490e+00,1.0004e+01,2.2486e+00,5.1881e-02
4.2000e+02,1.6633e+00,9.7176e+00,1.0004e+01,2.2800e+00,5.2687e-02
4.3000e+02,1.6318e+00,9.6869e+00,1.0004e+01,2.3107e+00,5.3478e-02
4.4000e+02,1.6010e+00,9.6568e+00,1.0004e+01,2.3408e+00,5.4255e-02
4.5000e+02,1.5708e+00,9.6274e+00,1.0004e+01,2.3702e+00,5.5016e-02
4.6000e+02,1.5413e+00,9.5986e+00,1.0004e+01,2.3989e+00,5.5764e-02
4.7000e+02,1.5125e+00,9.5705e+00,1.0004e+01,2.4270e+00,5.6497e-02
4.8000e+02,1.4842e+00,9.5429e+00,1.0004e+01,2.4545e+00,5.7217e-02
4.9000e+02,1.4566e+00,9.5160e+00,1.0004e+01,2.4815e+00,5.7924e-02
5.0000e+02,1.4295e+00,9.4896e+00,1.0004e+01,2.5078e+00,5.8617e-02
5.1000e+02,1.4031e+00,9.4638e+00,1.0004e+01,2.5336e+00,5.9298e-02
5.2000e+02,1.3771e+00,9.4385e+00,1.0004e+01,2.5589e+00,5.9966e-02
