t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.0000e+00,2.0000e+01,2.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,4.9121e+00,1.9915e+01,2.2502e+01,8.4660e-02,1.0605e-03
2.0000e+01,4.8280e+00,1.9832e+01,2.2502e+01,1.6768e-01,2.1048e-03
3.0000e+01,4.7457e+00,1.9751e+01,2.2502e+01,2.4895e-01,3.1314e-03
4.0000e+01,4.6651e+00,1.9671e+01,2.2502e+01,3.2852e-01,4.1407e-03
5.0000e+01,4.5862e+00,1.9593e+01,2.2502e+01,4.0645e-01,5.1330e-03
6.0000e+01,4.5089e+00,1.9517e+01,2.2502e+01,4.8277e-01,6.1086e-03
7.0000e+01,4.4332e+00,1.9442e+01,2.2502e+01,5.5752e-01,7.0680e-03
8.0000e+01,4.3590e+00,1.9369e+01,2.2502e+01,6.3075e-01,8.0115e-03
9.0000e+01,4.2863e+00,1.9297e+01,2.2502e+01,7.0250e-01,8.9392e-03
1.0000e+02,4.2151e+00,1.9227e+01,2.2502e+01,7.7280e-01,9.8517e-03
1.1000e+02,4.1453e+00,1.9158e+01,2.2502e+01,8.4170e-01,1.0749e-02
1.2000e+02,4.0769e+00,1.9090e+01,2.2502e+01,9.0922e-01,1.1632e-02
1.3000e+02,4.0099e+00,1.9024e+01,2.2502e+01,9.7541e-01,1.2500e-02
1.4000e+02,3.9441e+00,1.8959e+01,2.2502e+01,1.0403e+00,1.3354e-02
1.5000e+02,3.8797e+00,1.8896e+01,2.2502e+01,1.1039e+00,1.4194e-02
1.6000e+02,3.8165e+00,1.8833e+01,2.2502e+01,1.1663e+00,1.5021e-02
1.7000e+02,3.7545e+00,1.8772e+01,2.2502e+01,1.2274e+00,1.5834e-02
1.8000e+02,3.6937e+00,1.8712e+01,2.2502e+01,1.2874e+00,1.6634e-02
1.9000e+02,3.6341e+00,1.8653e+01,2.2502e+01,1.3463e+00,1.7422e-02
2.0000e+02,3.5756e+00,1.8595e+01,2.2502e+01,1.4040e+00,1.8196e-02
2.1000e+02,3.5182e+00,1.8539e+01,2.2502e+01,1.4606e+00,1.8959e-02
2.2000e+02,3.4619e+00,1.8483e+01,2.2502e+01,1.5161e+00,1.9709e-02
2.3000e+02,3.4067e+00,1.8429e+01,2.2502e+01,1.5706e+00,2.0447e-02
2.4000e+02,3.3525e+00,1.8375e+01,2.2502e+01,1.6241e+00,2.1173e-02
2.5000e+02,3.2993e+00,1.8323e+01,2.2502e+01,1.6766e+00,2.1889e-02
2.6000e+02,3.2471e+00,1.8271e+01,2.2502e+01,1.7281e+00,2.2592e-02
2.7000e+02,3.1958e+00,1.8221e+01,2.2502e+01,1.7786e+00,2.3285e-02
2.8000e+02,3.1455e+00,1.8171e+01,2.2502e+01,1.8283e+00,2.3967e-02
2.9000e+02,3.0961e+00,1.8122e+01,2.2502e+01,1.8770e+00,2.4638e-02
3.0000e+02,3.0476e+00,1.8074e+01,2.2502e+01,1.9248e+00,2.5299e-02
3.1000e+02,3.0000e+00,1.8027e+01,2.2502e+01,1.9718e+00,2.5949e-02
3.2000e+02,2.9533e+00,1.7981e+01,2.2502e+01,2.0179e+00,2.6590e-02
3.3000e+02,2.9074e+00,1.7936e+01,2.2502e+01,2.0632e+00,2.7220e-02
3.4000e+02,2.8623e+00,1.7891e+01,2.2502e+01,2.1077e+00,2.7841e-02
3.5000e+02,2.8180e+00,1.7848e+01,2.2502e+01,2.1514e+00,2.8452e-02
3.6000e+02,2.7745e+00,1.7805e+01,2.2502e+01,2.1943e+00,2.9054e-02
3.7000e+02,2.7317e+00,1.7763e+01,2.2502e+01,2.2364e+00,2.9646e-02
3.8000e+02,2.6897e+00,1.7721e+01,2.2502e+01,2.2778e+00,3.0229e-02
3.9000e+02,2.6485e+00,1.7680e+01,2.2502e+01,2.3185e+00,3.0804e-02
4.0000e+02,2.6080e+00,1.7640e+01,2.2502e+01,2.3584e+00,3.1370e-02
4.1000e+02,2.5681e+00,1.7601e+01,2.2502e+01,2.3977e+00,3.1927e-02
4.2000e+02,2.5290e+00,1.7563e+01,2.2502e+01,2.4363e+00,3.2475e-02
4.3000e+02,2.4905e+00,1.7525e+01,2.2502e+01,2.4742e+00,3.3016e-02
4.4000e+02,2.4527e+00,1.7487e+01,2.2502e+01,2.5115e+00,3.3548e-02
4.5000e+02,2.4156e+00,1.7451e+01,2.2502e+01,2.5481e+00,3.4072e-02
4.6000e+02,2.3791e+00,1.7415e+01,2.2502e+01,2.5841e+00,3.4588e-02
4.7000e+02,2.3432e+00,1.7379e+01,2.2502e+01,2.6195e+00,3.5097e-02
4.8000e+02,2.3079e+00,1.7345e+01,2.2502e+01,2.6543e+00,3.5598e-02
4.9000e+02,2.2732e+00,1.7310e+01,2.2502e+01,2.6885e+00,3.6091e-02
5.0000e+02,2.2391e+00,1.7277e+01,2.2502e+01,2.7221e+00,3.6577e-02
5.1000e+02,2.2056e+00,1.7244e+01,2.2502e+01,2.7551e+00,3.7056e-02
5.2000e+02,2.1726e+00,1.7211e+01,2.2502e+01,2.7876e+00,3.7527e-02
5.3000e+02,2.1402e+00,1.7179e+01,2.2502e+01,2.8196e+00,3.7992e-02
5.4000e+02,2.1083e+00,1.7148e+01,2.2502e+01,2.8510e+00,3.8449e-02
5.5000e+02,2.0770e+00,1.7117e+01,2.2502e+01,2.8819e+00,3.8900e-02
5.6000e+02,2.0462e+00,1.7086e+01,2.2502e+01,2.9123e+00,3.9344e-02
5.7000e+02,2.0158e+00,1.7057e+01,2.2502e+01,2.9422e+00,3.9782e-02
5.8000e+02,1.9860e+00,1.7027e+01,2.2502e+01,2.9716e+00,4.0213e-02
5.9000e+02,1.9567e+00,1.6998e+01,2.2502e+01,3.0005e+00,4.0638e-02
6.0000e+02,1.9278e+00,1.6970e+01,2.2502e+01,3.0289e+00,4.1057e-02
6.1000e+02,1.8994e+00,1.6942e+01,2.2502e+01,3.0569e+00,4.1469e-02
6.2000e+02,1.8715e+00,1.6914e+01,2.2502e+01,3.0844e+00,4.1875e-02
6.3000e+02,1.8441e+00,1.6887e+01,2.2502e+01,3.1115e+00,4.2276e-02
6.4000e+02,1.8170e+00,1.6860e+01,2.2502e+01,3.1381e+00,4.2670e-02
6.5000e+02,1.7904e+00,1.6834e+01,2.2502e+01,3.1643e+00,4.3059e-02
6.6000e+02,1.7643e+00,1.6808e+01,2.2502e+01,3.1901e+00,4.3442e-02
6.7000e+02,1.7385e+00,1.6783e+01,2.2502e+01,3.2154e+00,4.3820e-02
6.8000e+02,1.7132e+00,1.6758e+01,2.2502e+01,3.2404e+00,4.4192e-02
6.9000e+02,1.6883e+00,1.6734e+01,2.2502e+01,3.2649e+00,4.4559e-02
7.0000e+02,1.6637e+00,1.6709e+01,2.2502e+01,3.2891e+00,4.4920e-02
7.1000e+02,1.6396e+00,1.6686e+01,2.2502e+01,3.3129e+00,4.5276e-02
7.2000e+02,1.6158e+00,1.6662e+01,2.2502e+01,3.3363e+00,4.5627e-02
7.3000e+02,1.5925e+00,1.6639e+01,2.2502e+01,3.3593e+00,4.5973e-02
7.4000e+02,1.5694e+00,1.6616e+01,2.2502e+01,3.3820e+00,4.6314e-02
7.5000e+02,1.5468e+00,1.6594e+01,2.2502e+01,3.4043e+00,4.6650e-02
7.6000e+02,1.5245e+00,1.6572e+01,2.2502e+01,3.4263e+00,4.6981e-02
7.7000e+02,1.5025e+00,1.6551e+01,2.2502e+01,3.4479e+00,4.7307e-02
7.8000e+02,1.4809e+00,1.6529e+01,2.2502e+01,3.4692e+00,4.7629e-02
7.9000e+02,1.4597e+00,1.6508e+01,2.2502e+01,3.4902e+00,4.7946e-02
8.0000e+02,1.4387e+00,1.6488e+01,2.2502e+01,3.5108e+00,4.8259e-02
