t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,2.7500e+01,2.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.3704e+00,2.7374e+01,2.2502e+01,1.2602e-01,1.1483e-03
2.0000e+01,5.2465e+00,2.7251e+01,2.2502e+01,2.4881e-01,2.2722e-03
3.0000e+01,5.1259e+00,2.7131e+01,2.2502e+01,3.6826e-01,3.3705e-03
4.0000e+01,5.0086e+00,2.7015e+01,2.2502e+01,4.8450e-01,4.4438e-03
5.0000e+01,4.8944e+00,2.6902e+01,2.2502e+01,5.9762e-01,5.4928e-03
6.0000e+01,4.7833e+00,2.6792e+01,2.2502e+01,7.0772e-01,6.5181e-03
7.0000e+01,4.6751e+00,2.6685e+01,2.2502e+01,8.1492e-01,7.5204e-03
8.0000e+01,4.5698e+00,2.6580e+01,2.2502e+01,9.1930e-01,8.5002e-03
9.0000e+01,4.4671e+00,2.6479e+01,2.2502e+01,1.0210e+00,9.4581e-03
1.0000e+02,4.3672e+00,2.6379e+01,2.2502e+01,1.1200e+00,1.0395e-02
1.1000e+02,4.2698e+00,2.6283e+01,2.2502e+01,1.2164e+00,1.1311e-02
1.2000e+02,4.1749e+00,2.6189e+01,2.2502e+01,1.3104e+00,1.2206e-02
1.3000e+02,4.0825e+00,2.6097e+01,2.2502e+01,1.4020e+00,1.3082e-02
1.4000e+02,3.9923e+00,2.6008e+01,2.2502e+01,1.4913e+00,1.3939e-02
1.5000e+02,3.9045e+00,2.5921e+01,2.2502e+01,1.5783e+00,1.4777e-02
1.6000e+02,3.8188e+00,2.5836e+01,2.2502e+01,1.6632e+00,1.5596e-02
1.7000e+02,3.7353e+00,2.5753e+01,2.2502e+01,1.7459e+00,1.6398e-02
1.8000e+02,3.6538e+00,2.5673e+01,2.2502e+01,1.8266e+00,1.7182e-02
1.9000e+02,3.5744e+00,2.5594e+01,2.2502e+01,1.9052e+00,1.7950e-02
2.0000e+02,3.4969e+00,2.5517e+01,2.2502e+01,1.9820e+00,1.8701e-02
2.1000e+02,3.4213e+00,2.5442e+01,2.2502e+01,2.0569e+00,1.9435e-02
2.2000e+02,3.3475e+00,2.5369e+01,2.2502e+01,2.1299e+00,2.0154e-02
2.3000e+02,3.2755e+00,2.5298e+01,2.2502e+01,2.2012e+00,2.0858e-02
2.4000e+02,3.2052e+00,2.5228e+01,2.2502e+01,2.2708e+00,2.1546e-02
2.5000e+02,3.1367e+00,2.5160e+01,2.2502e+01,2.3387e+00,2.2220e-02
2.6000e+02,3.0697e+00,2.5094e+01,2.2502e+01,2.4050e+00,2.2879e-02
2.7000e+02,3.0044e+00,2.5029e+01,2.2502e+01,2.4697e+00,2.3525e-02
2.8000e+02,2.9406e+00,2.4966e+01,2.2502e+01,2.5328e+00,2.4157e-02
2.9000e+02,2.8782e+00,2.4904e+01,2.2502e+01,2.5945e+00,2.4775e-02
3.0000e+02,2.8174e+00,2.4844e+01,2.2502e+01,2.6548e+00,2.5381e-02
3.1000e+02,2.7580e+00,2.4785e+01,2.2502e+01,2.7136e+00,2.5973e-02
3.2000e+02,2.6999e+00,2.4728e+01,2.2502e+01,2.7711e+00,2.6554e-02
3.3000e+02,2.6432e+00,2.4671e+01,2.2502e+01,2.8272e+00,2.7122e-02
3.4000e+02,2.5878e+00,2.4617e+01,2.2502e+01,2.8820e+00,2.7678e-02
3.5000e+02,2.5337e+00,2.4563e+01,2.2502e+01,2.9356e+00,2.8223e-02
3.6000e+02,2.4808e+00,2.4511e+01,2.2502e+01,2.9880e+00,2.8756e-02
3.7000e+02,2.4292e+00,2.4459e+01,2.2502e+01,3.0391e+00,2.9279e-02
3.8000e+02,2.3787e+00,2.4409e+01,2.2502e+01,3.0891e+00,2.9790e-02
3.9000e+02,2.3293e+00,2.4361e+01,2.2502e+01,3.1380e+00,3.0291e-02
4.0000e+02,2.2811e+00,2.4313e+01,2.2502e+01,3.1857e+00,3.0781e-02
4.1000e+02,2.2339e+00,2.4266e+01,2.2502e+01,3.2324e+00,3.1262e-02
4.2000e+02,2.1878e+00,2.4220e+01,2.2502e+01,3.2780e+00,3.1732e-02
4.3000e+02,2.1427e+00,2.4176e+01,2.2502e+01,3.3226e+00,3.2193e-02
4.4000e+02,2.0987e+00,2.4132e+01,2.2502e+01,3.3663e+00,3.2645e-02
4.5000e+02,2.0556e+00,2.4090e+01,2.2502e+01,3.4089e+00,3.3087e-02
4.6000e+02,2.0134e+00,2.4048e+01,2.2502e+01,3.4506e+00,3.3520e-02
4.7000e+02,1.9722e+00,2.4007e+01,2.2502e+01,3.4914e+00,3.3944e-02
4.8000e+02,1.9319e+00,2.3967e+01,2.2502e+01,3.5313e+00,3.4360e-02
4.9000e+02,1.8925e+00,2.3928e+01,2.2502e+01,3.5703e+00,3.4767e-02
5.0000e+02,1.8540e+00,2.3890e+01,2.2502e+01,3.6084e+00,3.5166e-02
5.1000e+02,1.8163e+00,2.3853e+01,2.2502e+01,3.6457e+00,3.5557e-02
5.2000e+02,1.7794e+00,2.3816e+01,2.2502e+01,3.6822e+00,3.5940e-02
5.3000e+02,1.7433e+00,2.3780e+01,2.2502e+01,3.7180e+00,3.6315e-02
5.4000e+02,1.7080e+00,2.3745e+01,2.2502e+01,3.7529e+00,3.6683e-02
5.5000e+02,1.6734e+00,2.3711e+01,2.2502e+01,3.7871e+00,3.7043e-02
5.6000e+02,1.6396e+00,2.3678e+01,2.2502e+01,3.8205e+00,3.7396e-02
5.7000e+02,1.6066e+00,2.3645e+01,2.2502e+01,3.8533e+00,3.7741e-02
5.8000e+02,1.5742e+00,2.3613e+01,2.2502e+01,3.8853e+00,3.8080e-02
5.9000e+02,1.5425e+00,2.3582e+01,2.2502e+01,3.9166e+00,3.8412e-02
6.0000e+02,1.5115e+00,2.3551e+01,2.2502e+01,3.9473e+00,3.8738e-02
6.1000e+02,1.4812e+00,2.3521e+01,2.2502e+01,3.9773e+00,3.9057e-02
6.2000e+02,1.4515e+00,2.3492e+01,2.2502e+01,4.0067e+00,3.9369e-02
6.3000e+02,1.4224e+00,2.3463e+01,2.2502e+01,4.0354e+00,3.9675e-02
6.4000e+02,1.3940e+00,2.3435e+01,2.2502e+01,4.0636e+00,3.9975e-02
6.5000e+02,1.3661e+00,2.3407e+01,2.2502e+01,4.0912e+00,4.0269e-02
6.6000e+02,1.3389e+00,2.3380e+01,2.2502e+01,4.1181e+00,4.0558e-02
6.7000e+02,1.3122e+00,2.3354e+01,2.2502e+01,4.1445e+00,4.0840e-02
6.8000e+02,1.2860e+00,2.3328e+01,2.2502e+01,4.1704e+00,4.1117e-02
6.9000e+02,1.2605e+00,2.3302e+01,2.2502e+01,4.1957e+00,4.1389e-02
7.0000e+02,1.2354e+00,2.3278e+01,2.2502e+01,4.2205e+00,4.1655e-02
7.1000e+02,1.2109e+00,2.3253e+01,2.2502e+01,4.2448e+00,4.1915e-02
7.2000e+02,1.1869e+00,2.3230e+01,2.2502e+01,4.2685e+00,4.2171e-02
7.3000e+02,1.1633e+00,2.3206e+01,2.2502e+01,4.2918e+00,4.2422e-02
7.4000e+02,1.1403e+00,2.3183e+01,2.2502e+01,4.3146e+00,4.2667e-02
7.5000e+02,1.1178e+00,2.3161e+01,2.2502e+01,4.3369e+00,4.2908e-02
7.6000e+02,1.0957e+00,2.3139e+01,2.2502e+01,4.3587e+00,4.3144e-02
7.7000e+02,1.0740e+00,2.3118e+01,2.2502e+01,4.3801e+00,4.3375e-02
7.8000e+02,1.0529e+00,2.3097e+01,2.2502e+01,4.4011e+00,4.3602e-02
7.9000e+02,1.0321e+00,2.3076e+01,2.2502e+01,4.4216e+00,4.3824e-02
8.0000e+02,1.0118e+00,2.3056e+01,2.2502e+01,4.4417e+00,4.4042e-02
8.1000e+02,9.9186e-01,2.3037e+01,2.2502e+01,4.4614e+00,4.4256e-02
8.2000e+02,9.7236e-01,2.3017e+01,2.2502e+01,4.4807e+00,4.4465e-02
8.3000e+02,9.5326e-01,2.2998e+01,2.2502e+01,4.4996e+00,4.4671e-02
8.4000e+02,9.3454e-01,2.2980e+01,2.2502e+01,4.5181e+00,4.4872e-02
8.5000e+02,9.1621e-01,2.2962e+01,2.2502e+01,4.5363e+00,4.5069e-02
8.6000e+02,8.9825e-01,2.2944e+01,2.2502e+01,4.5540e+00,4.5263e-02
8.7000e+02,8.8065e-01,2.2927e+01,2.2502e+01,4.5715e+00,4.5453e-02
8.8000e+02,8.6341e-01,2.2909e+01,2.2502e+01,4.5885e+00,4.5639e-02
8.9000e+02,8.4653e-01,2.2893e+01,2.2502e+01,4.6052e+00,4.5821e-02
9.0000e+02,8.2998e-01,2.2876e+01,2.2502e+01,4.6216e+00,4.6000e-02
9.1000e+02,8.1376e-01,2.2860e+01,2.2502e+01,4.6376e+00,4.6175e-02
9.2000e+02,7.9788e-01,2.2845e+01,2.2502e+01,4.6533e+00,4.6347e-02
9.3000e+02,7.8231e-01,2.2829e+01,2.2502e+01,4.6687e+00,4.6516e-02
9.4000e+02,7.6706e-01,2.2814e+01,2.2502e+01,4.6838e+00,4.6681e-02
9.5000e+02,7.5211e-01,2.2799e+01,2.2502e+01,4.6986e+00,4.6843e-02
9.6000e+02,7.3746e-01,2.2785e+01,2.2502e+01,4.7131e+00,4.7002e-02
9.7000e+02,7.2311e-01,2.2771e+01,2.2502e+01,4.7273e+00,4.7158e-02
9.8000e+02,7.0905e-01,2.2757e+01,2.2502e+01,4.7412e+00,4.7311e-02
9.9000e+02,6.9526e-01,2.2743e+01,2.2502e+01,4.7548e+00,4.7460e-02
1.0000e+03,6.8175e-01,2.2730e+01,2.2502e+01,4.7682e+00,4.7607e-02
1.0100e+03,6.6852e-01,2.2717e+01,2.2502e+01,4.7813e+00,4.7751e-02
1.0200e+03,6.5554e-01,2.2704e+01,2.2502e+01,4.7941e+00,4.7893e-02
1.0300e+03,6.4283e-01,2.2691e+01,2.2502e+01,4.8067e+00,4.8031e-02
