t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.5000e+00,7.5000e+00,2.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,1.4158e+00,7.4234e+00,2.5060e+00,7.5730e-02,2.5372e-03
2.0000e+01,1.3411e+00,7.3509e+00,2.5060e+00,1.4792e-01,4.9803e-03
3.0000e+01,1.2710e+00,7.2829e+00,2.5060e+00,2.1575e-01,7.2974e-03
4.0000e+01,1.2050e+00,7.2189e+00,2.5060e+00,2.7951e-01,9.4958e-03
5.0000e+01,1.1429e+00,7.1587e+00,2.5060e+00,3.3952e-01,1.1582e-02
6.0000e+01,1.0845e+00,7.1020e+00,2.5060e+00,3.9602e-01,1.3564e-02
7.0000e+01,1.0293e+00,7.0485e+00,2.5060e+00,4.4928e-01,1.5445e-02
8.0000e+01,9.7731e-01,6.9981e+00,2.5060e+00,4.9949e-01,1.7232e-02
9.0000e+01,9.2822e-01,6.9506e+00,2.5060e+00,5.4688e-01,1.8931e-02
1.0000e+02,8.8186e-01,6.9057e+00,2.5060e+00,5.9163e-01,2.0546e-02
1.1000e+02,8.3805e-01,6.8632e+00,2.5060e+00,6.3391e-01,2.2081e-02
1.2000e+02,7.9663e-01,6.8231e+00,2.5060e+00,6.7387e-01,2.3541e-02
1.3000e+02,7.5744e-01,6.7852e+00,2.5060e+00,7.1167e-01,2.4929e-02
1.4000e+02,7.2035e-01,6.7493e+00,2.5060e+00,7.4743e-01,2.6251e-02
1.5000e+02,6.8524e-01,6.7153e+00,2.5060e+00,7.8129e-01,2.7508e-02
1.6000e+02,6.5197e-01,6.6831e+00,2.5060e+00,8.1336e-01,2.8705e-02
1.7000e+02,6.2045e-01,6.6526e+00,2.5060e+00,8.4375e-01,2.9844e-02
1.8000e+02,5.9056e-01,6.6237e+00,2.5060e+00,8.7255e-01,3.0929e-02
1.9000e+02,5.6221e-01,6.5963e+00,2.5060e+00,8.9986e-01,3.1962e-02
2.0000e+02,5.3532e-01,6.5703e+00,2.5060e+00,9.2577e-01,3.2945e-02
2.1000e+02,5.0980e-01,6.5457e+00,2.5060e+00,9.5036e-01,3.3883e-02
2.2000e+02,4.8557e-01,6.5222e+00,2.5060e+00,9.7370e-01,3.4776e-02
2.3000e+02,4.6256e-01,6.5000e+00,2.5060e+00,9.9586e-01,3.5626e-02
2.4000e+02,4.4070e-01,6.4789e+00,2.5060e+00,1.0169e+00,3.6437e-02
2.5000e+02,4.1993e-01,6.4588e+00,2.5060e+00,1.0369e+00,3.7210e-02
2.6000e+02,4.0019e-01,6.4397e+00,2.5060e+00,1.0559e+00,3.7947e-02
2.7000e+02,3.8143e-01,6.4216e+00,2.5060e+00,1.0740e+00,3.8649e-02
2.8000e+02,3.6358e-01,6.4044e+00,2.5060e+00,1.0911e+00,3.9318e-02
2.9000e+02,3.4661e-01,6.3880e+00,2.5060e+00,1.1075e+00,3.9957e-02
3.0000e+02,3.3047e-01,6.3724e+00,2.5060e+00,1.1230e+00,4.0565e-02
3.1000e+02,3.1511e-01,6.3576e+00,2.5060e+00,1.1378e+00,4.1146e-02
3.2000e+02,3.0049e-01,6.3434e+00,2.5060e+00,1.1519e+00,4.1699e-02
3.3000e+02,2.8657e-01,6.3300e+00,2.5060e+00,1.1652e+00,4.2228e-02
3.4000e+02,2.7333e-01,6.3172e+00,2.5060e+00,1.1780e+00,4.2731e-02
3.5000e+02,2.6071e-01,6.3050e+00,2.5060e+00,1.1901e+00,4.3212e-02
3.6000e+02,2.4870e-01,6.2934e+00,2.5060e+00,1.2017e+00,4.3671e-02
3.7000e+02,2.3726e-01,6.2824e+00,2.5060e+00,1.2127e+00,4.4108e-02
3.8000e+02,2.2636e-01,6.2719e+00,2.5060e+00,1.2232e+00,4.4525e-02
3.9000e+02,2.1598e-01,6.2619e+00,2.5060e+00,1.2331e+00,4.4924e-02
4.0000e+02,2.0608e-01,6.2523e+00,2.5060e+00,1.2427e+00,4.5304e-02
4.1000e+02,1.9665e-01,6.2432e+00,2.5060e+00,1.2517e+00,4.5667e-02
4.2000e+02,1.8767e-01,6.2345e+00,2.5060e+00,1.2604e+00,4.6013e-02
4.3000e+02,1.7910e-01,6.2263e+00,2.5060e+00,1.2686e+00,4.6343e-02
4.4000e+02,1.7093e-01,6.2184e+00,2.5060e+00,1.2764e+00,4.6659e-02
4.5000e+02,1.6315e-01,6.2109e+00,2.5060e+00,1.2839e+00,4.6960e-02
4.6000e+02,1.5573e-01,6.2037e+00,2.5060e+00,1.2911e+00,4.7247e-02
4.7000e+02,1.4865e-01,6.1969e+00,2.5060e+00,1.2979e+00,4.7522e-02
4.8000e+02,1.4190e-01,6.1904e+00,2.5060e+00,1.3044e+00,4.7784e-02
4.9000e+02,1.3546e-01,6.1842e+00,2.5060e+00,1.3105e+00,4.8034e-02
5.0000e+02,1.2932e-01,6.1783e+00,2.5060e+00,1.3164e+00,4.8272e-02
5.1000e+02,1.2346e-01,6.1726e+00,2.5060e+00,1.3221e+00,4.8500e-02
5.2000e+02,1.1787e-01,6.1672e+00,2.5060e+00,1.3275e+00,4.8718e-02
5.3000e+02,1.1254e-01,6.1621e+00,2.5060e+00,1.3326e+00,4.8926e-02
5.4000e+02,1.0745e-01,6.1572e+00,2.5060e+00,1.3375e+00,4.9124e-02
5.5000e+02,1.0260e-01,6.1525e+00,2.5060e+00,1.3421e+00,4.9314e-02
5.6000e+02,9.7965e-02,6.1480e+00,2.5060e+00,1.3466e+00,4.9494e-02
5.7000e+02,9.3545e-02,6.1438e+00,2.5060e+00,1.3508e+00,4.9667e-02
5.8000e+02,8.9327e-02,6.1397e+00,2.5060e+00,1.3549e+00,4.9832e-02
5.9000e+02,8.5301e-02,6.1358e+00,2.5060e+00,1.3587e+00,4.9990e-02
6.0000e+02,8.1459e-02,6.1321e+00,2.5060e+00,1.3624e+00,5.0140e-02
6.1000e+02,7.7792e-02,6.1286e+00,2.5060e+00,1.3660e+00,5.0284e-02
6.2000e+02,7.4291e-02,6.1252e+00,2.5060e+00,1.3693e+00,5.0421e-02
6.3000e+02,7.0950e-02,6.1220e+00,2.5060e+00,1.3725e+00,5.0552e-02
6.4000e+02,6.7760e-02,6.1189e+00,2.5060e+00,1.3756e+00,5.0677e-02
6.5000e+02,6.4715e-02,6.1160e+00,2.5060e+00,1.3785e+00,5.0797e-02
6.6000e+02,6.1808e-02,6.1131e+00,2.5060e+00,1.3813e+00,5.0911e-02
6.7000e+02,5.9033e-02,6.1105e+00,2.5060e+00,1.3840e+00,5.1020e-02
6.8000e+02,5.6383e-02,6.1079e+00,2.5060e+00,1.3865e+00,5.1124e-02
6.9000e+02,5.3853e-02,6.1055e+00,2.5060e+00,1.3890e+00,5.1224e-02
7.0000e+02,5.1437e-02,6.1031e+00,2.5060e+00,1.3913e+00,5.1319e-02
7.1000e+02,4.9131e-02,6.1009e+00,2.5060e+00,1.3935e+00,5.1410e-02
7.2000e+02,4.6928e-02,6.0988e+00,2.5060e+00,1.3956e+00,5.1496e-02
7.3000e+02,4.4825e-02,6.0968e+00,2.5060e+00,1.3976e+00,5.1579e-02
7.4000e+02,4.2817e-02,6.0948e+00,2.5060e+00,1.3996e+00,5.1658e-02
7.5000e+02,4.0899e-02,6.0930e+00,2.5060e+00,1.4014e+00,5.1734e-02
7.6000e+02,3.9068e-02,6.0912e+00,2.5060e+00,1.4032e+00,5.1806e-02
7.7000e+02,3.7319e-02,6.0895e+00,2.5060e+00,1.4048e+00,5.1875e-02
7.8000e+02,3.5648e-02,6.0879e+00,2.5060e+00,1.4064e+00,5.1941e-02
7.9000e+02,3.4053e-02,6.0864e+00,2.5060e+00,1.4080e+00,5.2004e-02
8.0000e+02,3.2530e-02,6.0849e+00,2.5060e+00,1.4094e+00,5.2064e-02
8.1000e+02,3.1075e-02,6.0835e+00,2.5060e+00,1.4108e+00,5.2121e-02
8.2000e+02,2.9685e-02,6.0822e+00,2.5060e+00,1.4122e+00,5.2176e-02
8.3000e+02,2.8357e-02,6.0809e+00,2.5060e+00,1.4135e+00,5.2229e-02
8.4000e+02,2.7090e-02,6.0797e+00,2.5060e+00,1.4147e+00,5.2279e-02
8.5000e+02,2.5879e-02,6.0785e+00,2.5060e+00,1.4158e+00,5.2327e-02
8.6000e+02,2.4722e-02,6.0774e+00,2.5060e+00,1.4169e+00,5.2372e-02
8.7000e+02,2.3618e-02,6.0763e+00,2.5060e+00,1.4180e+00,5.2416e-02
8.8000e+02,2.2562e-02,6.0753e+00,2.5060e+00,1.4190e+00,5.2458e-02
8.9000e+02,2.1555e-02,6.0743e+00,2.5060e+00,1.4200e+00,5.2497e-02
9.0000e+02,2.0592e-02,6.0734e+00,2.5060e+00,1.4209e+00,5.2536e-02
9.1000e+02,1.9672e-02,6.0725e+00,2.5060e+00,1.4218e+00,5.2572e-02
9.2000e+02,1.8794e-02,6.0717e+00,2.5060e+00,1.4226e+00,5.2607e-02
9.3000e+02,1.7955e-02,6.0709e+00,2.5060e+00,1.4234e+00,5.2640e-02
9.4000e+02,1.7153e-02,6.0701e+00,2.5060e+00,1.4242e+00,5.2672e-02
9.5000e+02,1.6387e-02,6.0694e+00,2.5060e+00,1.4249e+00,5.2702e-02
9.6000e+02,1.5656e-02,6.0687e+00,2.5060e+00,1.4257e+00,5.2731e-02
9.7000e+02,1.4957e-02,6.0680e+00,2.5060e+00,1.4263e+00,5.2758e-02
9.8000e+02,1.4290e-02,6.0673e+00,2.5060e+00,1.4270e+00,5.2785e-02
9.9000e+02,1.3652e-02,6.0667e+00,2.5060e+00,1.4276e+00,5.2810e-02
1.0000e+03,1.3043e-02,6.0661e+00,2.5060e+00,1.4282e+00,5.2834e-02
1.0100e+03,1.2461e-02,6.0656e+00,2.5060e+00,1.4287e+00,5.2857e-02
1.0200e+03,1.1905e-02,6.0650e+00,2.5060e+00,1.4293e+00,5.2879e-02
1.0300e+03,1.1374e-02,6.0645e+00,2.5060e+00,1.4298e+00,5.2900e-02
1.0400e+03,1.0867e-02,6.0640e+00,2.5060e+00,1.4303e+00,5.2920e-02
1.0500e+03,1.0382e-02,6.0636e+00,2.5060e+00,1.4307e+00,5.2940e-02
1.0600e+03,9.9190e-03,6.0631e+00,2.5060e+00,1.4312e+00,5.2958e-02
1.0700e+03,9.4766e-03,6.0627e+00,2.5060e+00,1.4316e+00,5.2975e-02
1.0800e+03,9.0540e-03,6.0623e+00,2.5060e+00,1.4320e+00,5.2992e-02
1.0900e+03,8.6503e-03,6.0619e+00,2.5060e+00,1.4324e+00,5.3008e-02
1.1000e+03,8.2646e-03,6.0615e+00,2.5060e+00,1.4328e+00,5.3023e-02
1.1100e+03,7.8961e-03,6.0612e+00,2.5060e+00,1.4331e+00,5.3038e-02
1.1200e+03,7.5440e-03,6.0608e+00,2.5060e+00,1.4334e+00,5.3052e-02
1.1300e+03,7.2077e-03,6.0605e+00,2.5060e+00,1.4338e+00,5.3065e-02
1.1400e+03,6.8864e-03,6.0602e+00,2.5060e+00,1.4341e+00,5.3078e-02
1.1500e+03,6.5794e-03,6.0599e+00,2.5060e+00,1.4344e+00,5.3090e-02
1.1600e+03,6.2861e-03,6.0596e+00,2.5060e+00,1.4347e+00,5.3102e-02
1.1700e+03,6.0059e-03,6.0594e+00,2.5060e+00,1.4349e+00,5.3113e-02
1.1800e+03,5.7382e-03,6.0591e+00,2.5060e+00,1.4352e+00,5.3123e-02
1.1900e+03,5.4824e-03,6.0588e+00,2.5060e+00,1.4354e+00,5.3134e-02
1.2000e+03,5.2381e-03,6.0586e+00,2.5060e+00,1.4357e+00,5.3143e-02
1.2100e+03,5.0046e-03,6.0584e+00,2.5060e+00,1.4359e+00,5.3153e-02
1.2200e+03,4.7816e-03,6.0582e+00,2.5060e+00,1.4361e+00,5.3161e-02
1.2300e+03,4.5685e-03,6.0580e+00,2.5060e+00,1.4363e+00,5.3170e-02
1.2400e+03,4.3649e-03,6.0578e+00,2.5060e+00,1.4365e+00,5.3178e-02
