t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,1.6500e+01,2.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,4.9475e+00,1.5971e+01,2.5217e+00,5.2274e-01,8.0489e-03
2.0000e+01,4.4727e+00,1.5503e+01,2.5217e+00,9.9009e-01,1.5472e-02
3.0000e+01,4.0526e+00,1.5088e+01,2.5217e+00,1.4035e+00,2.2228e-02
4.0000e+01,3.6792e+00,1.4720e+01,2.5217e+00,1.7707e+00,2.8386e-02
5.0000e+01,3.3463e+00,1.4391e+01,2.5217e+00,2.0980e+00,3.4007e-02
6.0000e+01,3.0485e+00,1.4098e+01,2.5217e+00,2.3907e+00,3.9143e-02
7.0000e+01,2.7812e+00,1.3834e+01,2.5217e+00,2.6533e+00,4.3843e-02
8.0000e+01,2.5407e+00,1.3597e+01,2.5217e+00,2.8894e+00,4.8147e-02
9.0000e+01,2.3238e+00,1.3384e+01,2.5217e+00,3.1024e+00,5.2094e-02
1.0000e+02,2.1277e+00,1.3191e+01,2.5217e+00,3.2948e+00,5.5714e-02
1.1000e+02,1.9501e+00,1.3016e+01,2.5217e+00,3.4691e+00,5.9039e-02
1.2000e+02,1.7889e+00,1.2857e+01,2.5217e+00,3.6272e+00,6.2094e-02
1.3000e+02,1.6424e+00,1.2713e+01,2.5217e+00,3.7709e+00,6.4904e-02
1.4000e+02,1.5091e+00,1.2582e+01,2.5217e+00,3.9017e+00,6.7489e-02
1.5000e+02,1.3875e+00,1.2462e+01,2.5217e+00,4.0209e+00,6.9869e-02
1.6000e+02,1.2765e+00,1.2353e+01,2.5217e+00,4.1297e+00,7.2061e-02
1.7000e+02,1.1751e+00,1.2253e+01,2.5217e+00,4.2291e+00,7.4081e-02
1.8000e+02,1.0822e+00,1.2162e+01,2.5217e+00,4.3201e+00,7.5943e-02
1.9000e+02,9.9725e-01,1.2079e+01,2.5217e+00,4.4034e+00,7.7661e-02
2.0000e+02,9.1933e-01,1.2002e+01,2.5217e+00,4.4797e+00,7.9245e-02
2.1000e+02,8.4785e-01,1.1932e+01,2.5217e+00,4.5497e+00,8.0708e-02
2.2000e+02,7.8222e-01,1.1867e+01,2.5217e+00,4.6140e+00,8.2059e-02
2.3000e+02,7.2192e-01,1.1808e+01,2.5217e+00,4.6730e+00,8.3306e-02
2.4000e+02,6.6648e-01,1.1754e+01,2.5217e+00,4.7273e+00,8.4458e-02
2.5000e+02,6.1548e-01,1.1703e+01,2.5217e+00,4.7773e+00,8.5522e-02
2.6000e+02,5.6853e-01,1.1657e+01,2.5217e+00,4.8232e+00,8.6506e-02
2.7000e+02,5.2529e-01,1.1615e+01,2.5217e+00,4.8656e+00,8.7415e-02
2.8000e+02,4.8546e-01,1.1576e+01,2.5217e+00,4.9046e+00,8.8256e-02
2.9000e+02,4.4874e-01,1.1540e+01,2.5217e+00,4.9405e+00,8.9034e-02
3.0000e+02,4.1487e-01,1.1506e+01,2.5217e+00,4.9737e+00,8.9753e-02
3.1000e+02,3.8363e-01,1.1476e+01,2.5217e+00,5.0042e+00,9.0418e-02
3.2000e+02,3.5481e-01,1.1447e+01,2.5217e+00,5.0324e+00,9.1033e-02
3.3000e+02,3.2820e-01,1.1421e+01,2.5217e+00,5.0585e+00,9.1602e-02
3.4000e+02,3.0362e-01,1.1397e+01,2.5217e+00,5.0825e+00,9.2129e-02
3.5000e+02,2.8093e-01,1.1375e+01,2.5217e+00,5.1047e+00,9.2617e-02
3.6000e+02,2.5996e-01,1.1354e+01,2.5217e+00,5.1252e+00,9.3068e-02
