t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,1.6500e+01,2.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.4093e+00,1.6413e+01,2.0003e+01,8.6617e-02,1.3158e-03
2.0000e+01,5.3231e+00,1.6328e+01,2.0003e+01,1.7159e-01,2.6134e-03
3.0000e+01,5.2386e+00,1.6245e+01,2.0003e+01,2.5479e-01,3.8906e-03
4.0000e+01,5.1558e+00,1.6163e+01,2.0003e+01,3.3627e-01,5.1477e-03
5.0000e+01,5.0748e+00,1.6084e+01,2.0003e+01,4.1608e-01,6.3852e-03
6.0000e+01,4.9954e+00,1.6005e+01,2.0003e+01,4.9427e-01,7.6035e-03
7.0000e+01,4.9176e+00,1.5929e+01,2.0003e+01,5.7088e-01,8.8029e-03
8.0000e+01,4.8413e+00,1.5854e+01,2.0003e+01,6.4595e-01,9.9839e-03
9.0000e+01,4.7666e+00,1.5780e+01,2.0003e+01,7.1952e-01,1.1147e-02
1.0000e+02,4.6933e+00,1.5708e+01,2.0003e+01,7.9164e-01,1.2292e-02
1.1000e+02,4.6215e+00,1.5637e+01,2.0003e+01,8.6233e-01,1.3420e-02
1.2000e+02,4.5511e+00,1.5568e+01,2.0003e+01,9.3165e-01,1.4530e-02
1.3000e+02,4.4820e+00,1.5500e+01,2.0003e+01,9.9962e-01,1.5624e-02
1.4000e+02,4.4143e+00,1.5433e+01,2.0003e+01,1.0663e+00,1.6702e-02
1.5000e+02,4.3478e+00,1.5368e+01,2.0003e+01,1.1317e+00,1.7763e-02
1.6000e+02,4.2826e+00,1.5304e+01,2.0003e+01,1.1958e+00,1.8809e-02
1.7000e+02,4.2187e+00,1.5241e+01,2.0003e+01,1.2587e+00,1.9839e-02
1.8000e+02,4.1559e+00,1.5179e+01,2.0003e+01,1.3205e+00,2.0853e-02
1.9000e+02,4.0944e+00,1.5118e+01,2.0003e+01,1.3810e+00,2.1853e-02
2.0000e+02,4.0339e+00,1.5059e+01,2.0003e+01,1.4405e+00,2.2838e-02
2.1000e+02,3.9746e+00,1.5000e+01,2.0003e+01,1.4989e+00,2.3809e-02
2.2000e+02,3.9163e+00,1.4943e+01,2.0003e+01,1.5562e+00,2.4766e-02
2.3000e+02,3.8591e+00,1.4887e+01,2.0003e+01,1.6124e+00,2.5709e-02
2.4000e+02,3.8030e+00,1.4831e+01,2.0003e+01,1.6676e+00,2.6638e-02
2.5000e+02,3.7478e+00,1.4777e+01,2.0003e+01,1.7218e+00,2.7553e-02
2.6000e+02,3.6937e+00,1.4724e+01,2.0003e+01,1.7751e+00,2.8456e-02
2.7000e+02,3.6405e+00,1.4672e+01,2.0003e+01,1.8274e+00,2.9346e-02
2.8000e+02,3.5883e+00,1.4620e+01,2.0003e+01,1.8788e+00,3.0222e-02
2.9000e+02,3.5369e+00,1.4570e+01,2.0003e+01,1.9292e+00,3.1087e-02
3.0000e+02,3.4865e+00,1.4520e+01,2.0003e+01,1.9788e+00,3.1939e-02
3.1000e+02,3.4369e+00,1.4471e+01,2.0003e+01,2.0275e+00,3.2779e-02
3.2000e+02,3.3882e+00,1.4424e+01,2.0003e+01,2.0754e+00,3.3607e-02
3.3000e+02,3.3404e+00,1.4376e+01,2.0003e+01,2.1224e+00,3.4424e-02
3.4000e+02,3.2934e+00,1.4330e+01,2.0003e+01,2.1687e+00,3.5229e-02
3.5000e+02,3.2471e+00,1.4285e+01,2.0003e+01,2.2141e+00,3.6023e-02
3.6000e+02,3.2017e+00,1.4240e+01,2.0003e+01,2.2588e+00,3.6806e-02
3.7000e+02,3.1570e+00,1.4196e+01,2.0003e+01,2.3027e+00,3.7578e-02
3.8000e+02,3.1131e+00,1.4153e+01,2.0003e+01,2.3458e+00,3.8339e-02
3.9000e+02,3.0699e+00,1.4110e+01,2.0003e+01,2.3883e+00,3.9090e-02
4.0000e+02,3.0274e+00,1.4069e+01,2.0003e+01,2.4300e+00,3.9831e-02
4.1000e+02,2.9856e+00,1.4028e+01,2.0003e+01,2.4710e+00,4.0561e-02
4.2000e+02,2.9446e+00,1.3987e+01,2.0003e+01,2.5114e+00,4.1281e-02
4.3000e+02,2.9042e+00,1.3948e+01,2.0003e+01,2.5511e+00,4.1992e-02
4.4000e+02,2.8644e+00,1.3909e+01,2.0003e+01,2.5901e+00,4.2692e-02
4.5000e+02,2.8253e+00,1.3870e+01,2.0003e+01,2.6285e+00,4.3384e-02
4.6000e+02,2.7869e+00,1.3832e+01,2.0003e+01,2.6663e+00,4.4065e-02
4.7000e+02,2.7490e+00,1.3795e+01,2.0003e+01,2.7035e+00,4.4738e-02
4.8000e+02,2.7118e+00,1.3759e+01,2.0003e+01,2.7401e+00,4.5402e-02
