t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.5000e+00,2.4750e+01,2.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,4.3924e+00,2.4646e+01,2.0002e+01,1.0430e-01,1.0558e-03
2.0000e+01,4.2897e+00,2.4544e+01,2.0002e+01,2.0595e-01,2.0890e-03
3.0000e+01,4.1898e+00,2.4445e+01,2.0002e+01,3.0485e-01,3.0984e-03
4.0000e+01,4.0926e+00,2.4349e+01,2.0002e+01,4.0107e-01,4.0844e-03
5.0000e+01,3.9980e+00,2.4255e+01,2.0002e+01,4.9472e-01,5.0478e-03
6.0000e+01,3.9059e+00,2.4164e+01,2.0002e+01,5.8588e-01,5.9892e-03
7.0000e+01,3.8162e+00,2.4075e+01,2.0002e+01,6.7463e-01,6.9090e-03
8.0000e+01,3.7289e+00,2.3988e+01,2.0002e+01,7.6104e-01,7.8079e-03
9.0000e+01,3.6439e+00,2.3904e+01,2.0002e+01,8.4519e-01,8.6865e-03
1.0000e+02,3.5611e+00,2.3822e+01,2.0002e+01,9.2715e-01,9.5451e-03
1.1000e+02,3.4804e+00,2.3742e+01,2.0002e+01,1.0070e+00,1.0384e-02
1.2000e+02,3.4018e+00,2.3665e+01,2.0002e+01,1.0848e+00,1.1205e-02
1.3000e+02,3.3252e+00,2.3589e+01,2.0002e+01,1.1606e+00,1.2007e-02
1.4000e+02,3.2505e+00,2.3515e+01,2.0002e+01,1.2345e+00,1.2791e-02
1.5000e+02,3.1777e+00,2.3443e+01,2.0002e+01,1.3065e+00,1.3558e-02
1.6000e+02,3.1068e+00,2.3373e+01,2.0002e+01,1.3766e+00,1.4307e-02
1.7000e+02,3.0376e+00,2.3304e+01,2.0002e+01,1.4451e+00,1.5040e-02
1.8000e+02,2.9702e+00,2.3237e+01,2.0002e+01,1.5118e+00,1.5757e-02
1.9000e+02,2.9044e+00,2.3172e+01,2.0002e+01,1.5769e+00,1.6458e-02
2.0000e+02,2.8403e+00,2.3109e+01,2.0002e+01,1.6403e+00,1.7144e-02
2.1000e+02,2.7777e+00,2.3047e+01,2.0002e+01,1.7022e+00,1.7814e-02
2.2000e+02,2.7167e+00,2.2986e+01,2.0002e+01,1.7626e+00,1.8470e-02
2.3000e+02,2.6571e+00,2.2928e+01,2.0002e+01,1.8215e+00,1.9112e-02
2.4000e+02,2.5990e+00,2.2870e+01,2.0002e+01,1.8790e+00,1.9739e-02
2.5000e+02,2.5423e+00,2.2814e+01,2.0002e+01,1.9351e+00,2.0353e-02
