t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.5000e+00,3.5000e+00,7.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,3.4616e+00,3.4684e+00,7.5047e+00,3.1462e-02,2.2574e-03
2.0000e+01,3.4283e+00,3.4373e+00,7.5047e+00,6.2509e-02,4.5053e-03
3.0000e+01,3.3956e+00,3.4068e+00,7.5047e+00,9.2990e-02,6.7321e-03
4.0000e+01,3.3635e+00,3.3768e+00,7.5047e+00,1.2292e-01,8.9380e-03
5.0000e+01,3.3319e+00,3.3474e+00,7.5047e+00,1.5231e-01,1.1123e-02
6.0000e+01,3.3009e+00,3.3185e+00,7.5047e+00,1.8118e-01,1.3289e-02
7.0000e+01,3.2704e+00,3.2901e+00,7.5047e+00,2.0954e-01,1.5434e-02
8.0000e+01,3.2404e+00,3.2622e+00,7.5047e+00,2.3740e-01,1.7560e-02
9.0000e+01,3.2109e+00,3.2348e+00,7.5047e+00,2.6478e-01,1.9668e-02
1.0000e+02,3.1819e+00,3.2079e+00,7.5047e+00,2.9169e-01,2.1756e-02
1.1000e+02,3.1534e+00,3.1814e+00,7.5047e+00,3.1814e-01,2.3825e-02
1.2000e+02,3.1253e+00,3.1553e+00,7.5047e+00,3.4414e-01,2.5877e-02
1.3000e+02,3.0977e+00,3.1297e+00,7.5047e+00,3.6970e-01,2.7911e-02
1.4000e+02,3.0706e+00,3.1046e+00,7.5047e+00,3.9484e-01,2.9927e-02
1.5000e+02,3.0439e+00,3.0798e+00,7.5047e+00,4.1956e-01,3.1925e-02
1.6000e+02,3.0176e+00,3.0555e+00,7.5047e+00,4.4387e-01,3.3907e-02
1.7000e+02,2.9917e+00,3.0315e+00,7.5047e+00,4.6779e-01,3.5872e-02
1.8000e+02,2.9662e+00,3.0080e+00,7.5047e+00,4.9133e-01,3.7820e-02
1.9000e+02,2.9411e+00,2.9848e+00,7.5047e+00,5.1448e-01,3.9752e-02
2.0000e+02,2.9164e+00,2.9620e+00,7.5047e+00,5.3727e-01,4.1668e-02
2.1000e+02,2.8921e+00,2.9395e+00,7.5047e+00,5.5969e-01,4.3568e-02
2.2000e+02,2.8681e+00,2.9174e+00,7.5047e+00,5.8177e-01,4.5452e-02
2.3000e+02,2.8445e+00,2.8956e+00,7.5047e+00,6.0350e-01,4.7321e-02
2.4000e+02,2.8213e+00,2.8742e+00,7.5047e+00,6.2490e-01,4.9175e-02
2.5000e+02,2.7984e+00,2.8531e+00,7.5047e+00,6.4596e-01,5.1014e-02
2.6000e+02,2.7758e+00,2.8323e+00,7.5047e+00,6.6671e-01,5.2839e-02
2.7000e+02,2.7536e+00,2.8119e+00,7.5047e+00,6.8714e-01,5.4649e-02
2.8000e+02,2.7316e+00,2.7917e+00,7.5047e+00,7.0727e-01,5.6444e-02
2.9000e+02,2.7100e+00,2.7719e+00,7.5047e+00,7.2709e-01,5.8226e-02
3.0000e+02,2.6887e+00,2.7523e+00,7.5047e+00,7.4662e-01,5.9994e-02
3.1000e+02,2.6677e+00,2.7331e+00,7.5047e+00,7.6587e-01,6.1748e-02
3.2000e+02,2.6470e+00,2.7141e+00,7.5047e+00,7.8483e-01,6.3488e-02
3.3000e+02,2.6266e+00,2.6954e+00,7.5047e+00,8.0352e-01,6.5216e-02
3.4000e+02,2.6065e+00,2.6769e+00,7.5047e+00,8.2193e-01,6.6930e-02
3.5000e+02,2.5866e+00,2.6587e+00,7.5047e+00,8.4009e-01,6.8631e-02
3.6000e+02,2.5670e+00,2.6408e+00,7.5047e+00,8.5799e-01,7.0320e-02
3.7000e+02,2.5477e+00,2.6232e+00,7.5047e+00,8.7563e-01,7.1996e-02
3.8000e+02,2.5287e+00,2.6057e+00,7.5047e+00,8.9303e-01,7.3659e-02
3.9000e+02,2.5099e+00,2.5886e+00,7.5047e+00,9.1018e-01,7.5310e-02
4.0000e+02,2.4913e+00,2.5716e+00,7.5047e+00,9.2710e-01,7.6949e-02
4.1000e+02,2.4730e+00,2.5549e+00,7.5047e+00,9.4378e-01,7.8577e-02
4.2000e+02,2.4549e+00,2.5384e+00,7.5047e+00,9.6024e-01,8.0192e-02
4.3000e+02,2.4371e+00,2.5222e+00,7.5047e+00,9.7647e-01,8.1796e-02
4.4000e+02,2.4195e+00,2.5062e+00,7.5047e+00,9.9248e-01,8.3388e-02
4.5000e+02,2.4021e+00,2.4903e+00,7.5047e+00,1.0083e+00,8.4969e-02
4.6000e+02,2.3849e+00,2.4747e+00,7.5047e+00,1.0239e+00,8.6539e-02
4.7000e+02,2.3680e+00,2.4593e+00,7.5047e+00,1.0393e+00,8.8097e-02
4.8000e+02,2.3513e+00,2.4441e+00,7.5047e+00,1.0544e+00,8.9645e-02
4.9000e+02,2.3347e+00,2.4291e+00,7.5047e+00,1.0694e+00,9.1182e-02
5.0000e+02,2.3184e+00,2.4143e+00,7.5047e+00,1.0842e+00,9.2709e-02
5.1000e+02,2.3023e+00,2.3997e+00,7.5047e+00,1.0988e+00,9.4224e-02
5.2000e+02,2.2864e+00,2.3853e+00,7.5047e+00,1.1132e+00,9.5730e-02
5.3000e+02,2.2707e+00,2.3710e+00,7.5047e+00,1.1274e+00,9.7225e-02
5.4000e+02,2.2552e+00,2.3570e+00,7.5047e+00,1.1415e+00,9.8710e-02
5.5000e+02,2.2398e+00,2.3431e+00,7.5047e+00,1.1553e+00,1.0019e-01
5.6000e+02,2.2247e+00,2.3294e+00,7.5047e+00,1.1690e+00,1.0165e-01
5.7000e+02,2.2097e+00,2.3158e+00,7.5047e+00,1.1825e+00,1.0311e-01
5.8000e+02,2.1949e+00,2.3025e+00,7.5047e+00,1.1959e+00,1.0455e-01
5.9000e+02,2.1803e+00,2.2893e+00,7.5047e+00,1.2091e+00,1.0599e-01
6.0000e+02,2.1658e+00,2.2762e+00,7.5047e+00,1.2221e+00,1.0741e-01
6.1000e+02,2.1515e+00,2.2633e+00,7.5047e+00,1.2350e+00,1.0883e-01
6.2000e+02,2.1374e+00,2.2506e+00,7.5047e+00,1.2477e+00,1.1024e-01
6.3000e+02,2.1235e+00,2.2380e+00,7.5047e+00,1.2603e+00,1.1164e-01
6.4000e+02,2.1097e+00,2.2256e+00,7.5047e+00,1.2727e+00,1.1303e-01
6.5000e+02,2.0960e+00,2.2133e+00,7.5047e+00,1.2849e+00,1.1441e-01
6.6000e+02,2.0825e+00,2.2012e+00,7.5047e+00,1.2970e+00,1.1578e-01
6.7000e+02,2.0692e+00,2.1892e+00,7.5047e+00,1.3090e+00,1.1714e-01
6.8000e+02,2.0560e+00,2.1774e+00,7.5047e+00,1.3208e+00,1.1850e-01
6.9000e+02,2.0430e+00,2.1657e+00,7.5047e+00,1.3325e+00,1.1985e-01
7.0000e+02,2.0301e+00,2.1541e+00,7.5047e+00,1.3441e+00,1.2118e-01
7.1000e+02,2.0173e+00,2.1426e+00,7.5047e+00,1.3555e+00,1.2251e-01
7.2000e+02,2.0047e+00,2.1313e+00,7.5047e+00,1.3668e+00,1.2383e-01
7.3000e+02,1.9922e+00,2.1202e+00,7.5047e+00,1.3780e+00,1.2515e-01
7.4000e+02,1.9799e+00,2.1091e+00,7.5047e+00,1.3890e+00,1.2645e-01
7.5000e+02,1.9677e+00,2.0982e+00,7.5047e+00,1.3999e+00,1.2775e-01
7.6000e+02,1.9556e+00,2.0874e+00,7.5047e+00,1.4107e+00,1.2904e-01
7.7000e+02,1.9436e+00,2.0767e+00,7.5047e+00,1.4214e+00,1.3032e-01
7.8000e+02,1.9318e+00,2.0661e+00,7.5047e+00,1.4319e+00,1.3159e-01
7.9000e+02,1.9201e+00,2.0557e+00,7.5047e+00,1.4424e+00,1.3286e-01
8.0000e+02,1.9085e+00,2.0453e+00,7.5047e+00,1.4527e+00,1.3412e-01
8.1000e+02,1.8971e+00,2.0351e+00,7.5047e+00,1.4629e+00,1.3537e-01
8.2000e+02,1.8857e+00,2.0250e+00,7.5047e+00,1.4730e+00,1.3661e-01
8.3000e+02,1.8745e+00,2.0150e+00,7.5047e+00,1.4830e+00,1.3785e-01
8.4000e+02,1.8634e+00,2.0051e+00,7.5047e+00,1.4929e+00,1.3908e-01
8.5000e+02,1.8524e+00,1.9953e+00,7.5047e+00,1.5027e+00,1.4030e-01
8.6000e+02,1.8415e+00,1.9856e+00,7.5047e+00,1.5123e+00,1.4151e-01
8.7000e+02,1.8307e+00,1.9761e+00,7.5047e+00,1.5219e+00,1.4272e-01
8.8000e+02,1.8201e+00,1.9666e+00,7.5047e+00,1.5314e+00,1.4392e-01
8.9000e+02,1.8095e+00,1.9572e+00,7.5047e+00,1.5407e+00,1.4511e-01
9.0000e+02,1.7991e+00,1.9479e+00,7.5047e+00,1.5500e+00,1.4630e-01
9.1000e+02,1.7887e+00,1.9387e+00,7.5047e+00,1.5592e+00,1.4748e-01
9.2000e+02,1.7785e+00,1.9297e+00,7.5047e+00,1.5682e+00,1.4865e-01
9.3000e+02,1.7683e+00,1.9207e+00,7.5047e+00,1.5772e+00,1.4982e-01
9.4000e+02,1.7583e+00,1.9118e+00,7.5047e+00,1.5861e+00,1.5098e-01
9.5000e+02,1.7483e+00,1.9029e+00,7.5047e+00,1.5949e+00,1.5213e-01
9.6000e+02,1.7384e+00,1.8942e+00,7.5047e+00,1.6036e+00,1.5328e-01
9.7000e+02,1.7287e+00,1.8856e+00,7.5047e+00,1.6122e+00,1.5442e-01
9.8000e+02,1.7190e+00,1.8770e+00,7.5047e+00,1.6208e+00,1.5556e-01
9.9000e+02,1.7094e+00,1.8686e+00,7.5047e+00,1.6292e+00,1.5668e-01
1.0000e+03,1.7000e+00,1.8602e+00,7.5047e+00,1.6376e+00,1.5780e-01
1.0100e+03,1.6906e+00,1.8519e+00,7.5047e+00,1.6459e+00,1.5892e-01
1.0200e+03,1.6812e+00,1.8437e+00,7.5047e+00,1.6541e+00,1.6003e-01
1.0300e+03,1.6720e+00,1.8356e+00,7.5047e+00,1.6622e+00,1.6113e-01
1.0400e+03,1.6629e+00,1.8275e+00,7.5047e+00,1.6702e+00,1.6223e-01
1.0500e+03,1.6538e+00,1.8196e+00,7.5047e+00,1.6782e+00,1.6332e-01
1.0600e+03,1.6449e+00,1.8117e+00,7.5047e+00,1.6861e+00,1.6441e-01
1.0700e+03,1.6360e+00,1.8038e+00,7.5047e+00,1.6939e+00,1.6549e-01
1.0800e+03,1.6272e+00,1.7961e+00,7.5047e+00,1.7016e+00,1.6656e-01
1.0900e+03,1.6184e+00,1.7884e+00,7.5047e+00,1.7093e+00,1.6763e-01
1.1000e+03,1.6098e+00,1.7808e+00,7.5047e+00,1.7169e+00,1.6869e-01
1.1100e+03,1.6012e+00,1.7733e+00,7.5047e+00,1.7244e+00,1.6975e-01
1.1200e+03,1.5927e+00,1.7659e+00,7.5047e+00,1.7318e+00,1.7080e-01
1.1300e+03,1.5843e+00,1.7585e+00,7.5047e+00,1.7392e+00,1.7185e-01
1.1400e+03,1.5760e+00,1.7512e+00,7.5047e+00,1.7465e+00,1.7289e-01
1.1500e+03,1.5677e+00,1.7439e+00,7.5047e+00,1.7537e+00,1.7392e-01
1.1600e+03,1.5595e+00,1.7368e+00,7.5047e+00,1.7609e+00,1.7495e-01
1.1700e+03,1.5514e+00,1.7296e+00,7.5047e+00,1.7680e+00,1.7597e-01
1.1800e+03,1.5433e+00,1.7226e+00,7.5047e+00,1.7750e+00,1.7699e-01
1.1900e+03,1.5354e+00,1.7156e+00,7.5047e+00,1.7820e+00,1.7801e-01
1.2000e+03,1.5274e+00,1.7087e+00,7.5047e+00,1.7889e+00,1.7901e-01
1.2100e+03,1.5196e+00,1.7019e+00,7.5047e+00,1.7957e+00,1.8002e-01
1.2200e+03,1.5118e+00,1.6951e+00,7.5047e+00,1.8025e+00,1.8102e-01
1.2300e+03,1.5041e+00,1.6883e+00,7.5047e+00,1.8092e+00,1.8201e-01
1.2400e+03,1.4964e+00,1.6817e+00,7.5047e+00,1.8159e+00,1.8300e-01
1.2500e+03,1.4889e+00,1.6751e+00,7.5047e+00,1.8225e+00,1.8398e-01
1.2600e+03,1.4813e+00,1.6685e+00,7.5047e+00,1.8290e+00,1.8496e-01
1.2700e+03,1.4739e+00,1.6620e+00,7.5047e+00,1.8355e+00,1.8593e-01
1.2800e+03,1.4665e+00,1.6556e+00,7.5047e+00,1.8419e+00,1.8690e-01
1.2900e+03,1.4592e+00,1.6492e+00,7.5047e+00,1.8483e+00,1.8786e-01
1.3000e+03,1.4519e+00,1.6429e+00,7.5047e+00,1.8546e+00,1.8882e-01
1.3100e+03,1.4447e+00,1.6366e+00,7.5047e+00,1.8609e+00,1.8978e-01
1.3200e+03,1.4375e+00,1.6304e+00,7.5047e+00,1.8671e+00,1.9073e-01
1.3300e+03,1.4304e+00,1.6242e+00,7.5047e+00,1.8732e+00,1.9167e-01
1.3400e+03,1.4234e+00,1.6181e+00,7.5047e+00,1.8793e+00,1.9261e-01
1.3500e+03,1.4164e+00,1.6121e+00,7.5047e+00,1.8854e+00,1.9355e-01
1.3600e+03,1.4095e+00,1.6061e+00,7.5047e+00,1.8914e+00,1.9448e-01
1.3700e+03,1.4026e+00,1.6001e+00,7.5047e+00,1.8973e+00,1.9540e-01
1.3800e+03,1.3958e+00,1.5942e+00,7.5047e+00,1.9032e+00,1.9633e-01
1.3900e+03,1.3891e+00,1.5884e+00,7.5047e+00,1.9090e+00,1.9724e-01
1.4000e+03,1.3824e+00,1.5826e+00,7.5047e+00,1.9148e+00,1.9816e-01
1.4100e+03,1.3757e+00,1.5769e+00,7.5047e+00,1.9206e+00,1.9906e-01
1.4200e+03,1.3691e+00,1.5711e+00,7.5047e+00,1.9263e+00,1.9997e-01
1.4300e+03,1.3626e+00,1.5655e+00,7.5047e+00,1.9319e+00,2.0087e-01
1.4400e+03,1.3561e+00,1.5599e+00,7.5047e+00,1.9375e+00,2.0177e-01
1.4500e+03,1.3496e+00,1.5543e+00,7.5047e+00,1.9431e+00,2.0266e-01
1.4600e+03,1.3432e+00,1.5488e+00,7.5047e+00,1.9486e+00,2.0354e-01
1.4700e+03,1.3369e+00,1.5433e+00,7.5047e+00,1.9540e+00,2.0443e-01
1.4800e+03,1.3306e+00,1.5379e+00,7.5047e+00,1.9595e+00,2.0531e-01
1.4900e+03,1.3243e+00,1.5325e+00,7.5047e+00,1.9648e+00,2.0618e-01
1.5000e+03,1.3181e+00,1.5272e+00,7.5047e+00,1.9702e+00,2.0705e-01
1.5100e+03,1.3120e+00,1.5219e+00,7.5047e+00,1.9754e+00,2.0792e-01
1.5200e+03,1.3059e+00,1.5167e+00,7.5047e+00,1.9807e+00,2.0878e-01
1.5300e+03,1.2998e+00,1.5115e+00,7.5047e+00,1.9859e+00,2.0964e-01
1.5400e+03,1.2938e+00,1.5063e+00,7.5047e+00,1.9910e+00,2.1050e-01
1.5500e+03,1.2878e+00,1.5012e+00,7.5047e+00,1.9962e+00,2.1135e-01
1.5600e+03,1.2819e+00,1.4961e+00,7.5047e+00,2.0012e+00,2.1219e-01
1.5700e+03,1.2760e+00,1.4910e+00,7.5047e+00,2.0063e+00,2.1304e-01
1.5800e+03,1.2702e+00,1.4860e+00,7.5047e+00,2.0113e+00,2.1388e-01
1.5900e+03,1.2644e+00,1.4811e+00,7.5047e+00,2.0162e+00,2.1471e-01
1.6000e+03,1.2586e+00,1.4761e+00,7.5047e+00,2.0212e+00,2.1554e-01
1.6100e+03,1.2529e+00,1.4713e+00,7.5047e+00,2.0260e+00,2.1637e-01
1.6200e+03,1.2473e+00,1.4664e+00,7.5047e+00,2.0309e+00,2.1720e-01
1.6300e+03,1.2416e+00,1.4616e+00,7.5047e+00,2.0357e+00,2.1802e-01
