t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.0000e+00,1.8000e+01,2.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.9285e+00,1.7931e+01,2.0002e+01,6.8525e-02,9.5355e-04
2.0000e+01,3.8604e+00,1.7864e+01,2.0002e+01,1.3575e-01,1.8925e-03
3.0000e+01,3.7936e+00,1.7798e+01,2.0002e+01,2.0157e-01,2.8153e-03
4.0000e+01,3.7283e+00,1.7734e+01,2.0002e+01,2.6602e-01,3.7223e-03
5.0000e+01,3.6642e+00,1.7671e+01,2.0002e+01,3.2915e-01,4.6139e-03
6.0000e+01,3.6015e+00,1.7609e+01,2.0002e+01,3.9098e-01,5.4902e-03
7.0000e+01,3.5401e+00,1.7548e+01,2.0002e+01,4.5156e-01,6.3517e-03
8.0000e+01,3.4799e+00,1.7489e+01,2.0002e+01,5.1090e-01,7.1985e-03
9.0000e+01,3.4209e+00,1.7431e+01,2.0002e+01,5.6905e-01,8.0312e-03
1.0000e+02,3.3631e+00,1.7374e+01,2.0002e+01,6.2603e-01,8.8498e-03
1.1000e+02,3.3065e+00,1.7318e+01,2.0002e+01,6.8188e-01,9.6546e-03
1.2000e+02,3.2509e+00,1.7263e+01,2.0002e+01,7.3661e-01,1.0446e-02
1.3000e+02,3.1965e+00,1.7209e+01,2.0002e+01,7.9027e-01,1.1224e-02
1.4000e+02,3.1431e+00,1.7157e+01,2.0002e+01,8.4287e-01,1.1990e-02
1.5000e+02,3.0908e+00,1.7105e+01,2.0002e+01,8.9444e-01,1.2742e-02
1.6000e+02,3.0395e+00,1.7054e+01,2.0002e+01,9.4501e-01,1.3482e-02
1.7000e+02,2.9892e+00,1.7005e+01,2.0002e+01,9.9460e-01,1.4210e-02
1.8000e+02,2.9398e+00,1.6956e+01,2.0002e+01,1.0432e+00,1.4926e-02
1.9000e+02,2.8914e+00,1.6908e+01,2.0002e+01,1.0909e+00,1.5631e-02
2.0000e+02,2.8439e+00,1.6862e+01,2.0002e+01,1.1377e+00,1.6324e-02
2.1000e+02,2.7974e+00,1.6816e+01,2.0002e+01,1.1836e+00,1.7005e-02
2.2000e+02,2.7517e+00,1.6771e+01,2.0002e+01,1.2287e+00,1.7675e-02
2.3000e+02,2.7068e+00,1.6726e+01,2.0002e+01,1.2728e+00,1.8335e-02
2.4000e+02,2.6628e+00,1.6683e+01,2.0002e+01,1.3162e+00,1.8984e-02
2.5000e+02,2.6196e+00,1.6641e+01,2.0002e+01,1.3587e+00,1.9622e-02
2.6000e+02,2.5773e+00,1.6599e+01,2.0002e+01,1.4005e+00,2.0250e-02
2.7000e+02,2.5357e+00,1.6558e+01,2.0002e+01,1.4415e+00,2.0868e-02
2.8000e+02,2.4948e+00,1.6518e+01,2.0002e+01,1.4817e+00,2.1476e-02
2.9000e+02,2.4548e+00,1.6478e+01,2.0002e+01,1.5212e+00,2.2074e-02
3.0000e+02,2.4154e+00,1.6439e+01,2.0002e+01,1.5599e+00,2.2663e-02
