t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.5000e+00,1.0500e+01,2.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.4618e+00,1.0464e+01,2.0002e+01,3.5621e-02,8.4955e-04
2.0000e+01,3.4257e+00,1.0429e+01,2.0002e+01,7.0823e-02,1.6920e-03
3.0000e+01,3.3902e+00,1.0394e+01,2.0002e+01,1.0555e-01,2.5257e-03
4.0000e+01,3.3551e+00,1.0360e+01,2.0002e+01,1.3980e-01,3.3508e-03
5.0000e+01,3.3205e+00,1.0326e+01,2.0002e+01,1.7358e-01,4.1675e-03
6.0000e+01,3.2864e+00,1.0293e+01,2.0002e+01,2.0692e-01,4.9758e-03
7.0000e+01,3.2527e+00,1.0260e+01,2.0002e+01,2.3981e-01,5.7759e-03
8.0000e+01,3.2194e+00,1.0228e+01,2.0002e+01,2.7226e-01,6.5678e-03
9.0000e+01,3.1866e+00,1.0196e+01,2.0002e+01,3.0427e-01,7.3517e-03
1.0000e+02,3.1543e+00,1.0164e+01,2.0002e+01,3.3587e-01,8.1277e-03
1.1000e+02,3.1223e+00,1.0133e+01,2.0002e+01,3.6705e-01,8.8958e-03
1.2000e+02,3.0908e+00,1.0102e+01,2.0002e+01,3.9783e-01,9.6563e-03
1.3000e+02,3.0596e+00,1.0072e+01,2.0002e+01,4.2820e-01,1.0409e-02
1.4000e+02,3.0289e+00,1.0042e+01,2.0002e+01,4.5818e-01,1.1154e-02
1.5000e+02,2.9986e+00,1.0012e+01,2.0002e+01,4.8777e-01,1.1892e-02
1.6000e+02,2.9686e+00,9.9827e+00,2.0002e+01,5.1699e-01,1.2623e-02
1.7000e+02,2.9391e+00,9.9539e+00,2.0002e+01,5.4582e-01,1.3346e-02
1.8000e+02,2.9099e+00,9.9254e+00,2.0002e+01,5.7430e-01,1.4062e-02
1.9000e+02,2.8811e+00,9.8973e+00,2.0002e+01,6.0241e-01,1.4771e-02
2.0000e+02,2.8526e+00,9.8695e+00,2.0002e+01,6.3016e-01,1.5473e-02
2.1000e+02,2.8245e+00,9.8421e+00,2.0002e+01,6.5757e-01,1.6168e-02
2.2000e+02,2.7968e+00,9.8150e+00,2.0002e+01,6.8463e-01,1.6857e-02
2.3000e+02,2.7694e+00,9.7883e+00,2.0002e+01,7.1136e-01,1.7538e-02
