t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.0000e+00,1.5000e+01,2.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,2.7163e+00,1.4730e+01,2.5119e+00,2.6729e-01,4.4950e-03
2.0000e+01,2.4691e+00,1.4486e+01,2.5119e+00,5.1033e-01,8.6541e-03
3.0000e+01,2.2471e+00,1.4267e+01,2.5119e+00,7.2853e-01,1.2448e-02
4.0000e+01,2.0473e+00,1.4070e+01,2.5119e+00,9.2488e-01,1.5912e-02
5.0000e+01,1.8671e+00,1.3892e+01,2.5119e+00,1.1019e+00,1.9078e-02
6.0000e+01,1.7043e+00,1.3732e+01,2.5119e+00,1.2618e+00,2.1972e-02
7.0000e+01,1.5569e+00,1.3587e+01,2.5119e+00,1.4065e+00,2.4620e-02
8.0000e+01,1.4234e+00,1.3455e+01,2.5119e+00,1.5377e+00,2.7045e-02
9.0000e+01,1.3022e+00,1.3336e+01,2.5119e+00,1.6567e+00,2.9266e-02
1.0000e+02,1.1920e+00,1.3227e+01,2.5119e+00,1.7648e+00,3.1301e-02
1.1000e+02,1.0917e+00,1.3129e+01,2.5119e+00,1.8632e+00,3.3167e-02
1.2000e+02,1.0004e+00,1.3039e+01,2.5119e+00,1.9528e+00,3.4879e-02
1.3000e+02,9.1719e-01,1.2957e+01,2.5119e+00,2.0345e+00,3.6450e-02
1.4000e+02,8.4123e-01,1.2882e+01,2.5119e+00,2.1090e+00,3.7892e-02
1.5000e+02,7.7187e-01,1.2814e+01,2.5119e+00,2.1770e+00,3.9216e-02
1.6000e+02,7.0847e-01,1.2751e+01,2.5119e+00,2.2392e+00,4.0432e-02
1.7000e+02,6.5049e-01,1.2694e+01,2.5119e+00,2.2961e+00,4.1549e-02
1.8000e+02,5.9744e-01,1.2642e+01,2.5119e+00,2.3481e+00,4.2576e-02
1.9000e+02,5.4886e-01,1.2594e+01,2.5119e+00,2.3957e+00,4.3519e-02
2.0000e+02,5.0436e-01,1.2551e+01,2.5119e+00,2.4394e+00,4.4387e-02
2.1000e+02,4.6358e-01,1.2510e+01,2.5119e+00,2.4793e+00,4.5185e-02
2.2000e+02,4.2618e-01,1.2474e+01,2.5119e+00,2.5160e+00,4.5918e-02
2.3000e+02,3.9187e-01,1.2440e+01,2.5119e+00,2.5496e+00,4.6593e-02
2.4000e+02,3.6039e-01,1.2409e+01,2.5119e+00,2.5805e+00,4.7214e-02
2.5000e+02,3.3150e-01,1.2381e+01,2.5119e+00,2.6088e+00,4.7785e-02
2.6000e+02,3.0496e-01,1.2354e+01,2.5119e+00,2.6348e+00,4.8311e-02
2.7000e+02,2.8059e-01,1.2331e+01,2.5119e+00,2.6587e+00,4.8795e-02
2.8000e+02,2.5820e-01,1.2308e+01,2.5119e+00,2.6807e+00,4.9240e-02
2.9000e+02,2.3763e-01,1.2288e+01,2.5119e+00,2.7008e+00,4.9650e-02
3.0000e+02,2.1871e-01,1.2270e+01,2.5119e+00,2.7194e+00,5.0028e-02
3.1000e+02,2.0132e-01,1.2253e+01,2.5119e+00,2.7364e+00,5.0375e-02
3.2000e+02,1.8534e-01,1.2237e+01,2.5119e+00,2.7521e+00,5.0695e-02
3.3000e+02,1.7063e-01,1.2222e+01,2.5119e+00,2.7665e+00,5.0990e-02
3.4000e+02,1.5711e-01,1.2209e+01,2.5119e+00,2.7797e+00,5.1261e-02
3.5000e+02,1.4466e-01,1.2197e+01,2.5119e+00,2.7919e+00,5.1511e-02
3.6000e+02,1.3321e-01,1.2186e+01,2.5119e+00,2.8032e+00,5.1741e-02
3.7000e+02,1.2268e-01,1.2175e+01,2.5119e+00,2.8135e+00,5.1953e-02
3.8000e+02,1.1298e-01,1.2166e+01,2.5119e+00,2.8230e+00,5.2148e-02
3.9000e+02,1.0406e-01,1.2157e+01,2.5119e+00,2.8317e+00,5.2328e-02
4.0000e+02,9.5840e-02,1.2149e+01,2.5119e+00,2.8398e+00,5.2493e-02
4.1000e+02,8.8278e-02,1.2141e+01,2.5119e+00,2.8472e+00,5.2646e-02
4.2000e+02,8.1315e-02,1.2135e+01,2.5119e+00,2.8540e+00,5.2786e-02
4.3000e+02,7.4904e-02,1.2128e+01,2.5119e+00,2.8603e+00,5.2916e-02
4.4000e+02,6.9001e-02,1.2122e+01,2.5119e+00,2.8661e+00,5.3035e-02
4.5000e+02,6.3565e-02,1.2117e+01,2.5119e+00,2.8714e+00,5.3145e-02
4.6000e+02,5.8559e-02,1.2112e+01,2.5119e+00,2.8763e+00,5.3246e-02
4.7000e+02,5.3949e-02,1.2108e+01,2.5119e+00,2.8808e+00,5.3339e-02
4.8000e+02,4.9702e-02,1.2104e+01,2.5119e+00,2.8850e+00,5.3425e-02
4.9000e+02,4.5791e-02,1.2100e+01,2.5119e+00,2.8888e+00,5.3504e-02
5.0000e+02,4.2189e-02,1.2096e+01,2.5119e+00,2.8923e+00,5.3577e-02
5.1000e+02,3.8871e-02,1.2093e+01,2.5119e+00,2.8956e+00,5.3644e-02
5.2000e+02,3.5814e-02,1.2090e+01,2.5119e+00,2.8986e+00,5.3706e-02
5.3000e+02,3.2998e-02,1.2087e+01,2.5119e+00,2.9013e+00,5.3763e-02
5.4000e+02,3.0405e-02,1.2085e+01,2.5119e+00,2.9039e+00,5.3816e-02
5.5000e+02,2.8015e-02,1.2082e+01,2.5119e+00,2.9062e+00,5.3864e-02
5.6000e+02,2.5813e-02,1.2080e+01,2.5119e+00,2.9084e+00,5.3909e-02
5.7000e+02,2.3785e-02,1.2078e+01,2.5119e+00,2.9104e+00,5.3950e-02
5.8000e+02,2.1917e-02,1.2076e+01,2.5119e+00,2.9122e+00,5.3988e-02
5.9000e+02,2.0195e-02,1.2075e+01,2.5119e+00,2.9139e+00,5.4023e-02
6.0000e+02,1.8609e-02,1.2073e+01,2.5119e+00,2.9154e+00,5.4055e-02
6.1000e+02,1.7147e-02,1.2072e+01,2.5119e+00,2.9169e+00,5.4085e-02
6.2000e+02,1.5801e-02,1.2070e+01,2.5119e+00,2.9182e+00,5.4112e-02
6.3000e+02,1.4560e-02,1.2069e+01,2.5119e+00,2.9194e+00,5.4137e-02
6.4000e+02,1.3417e-02,1.2068e+01,2.5119e+00,2.9205e+00,5.4161e-02
6.5000e+02,1.2363e-02,1.2067e+01,2.5119e+00,2.9216e+00,5.4182e-02
6.6000e+02,1.1393e-02,1.2066e+01,2.5119e+00,2.9225e+00,5.4202e-02
6.7000e+02,1.0498e-02,1.2065e+01,2.5119e+00,2.9234e+00,5.4220e-02
6.8000e+02,9.6743e-03,1.2064e+01,2.5119e+00,2.9242e+00,5.4236e-02
6.9000e+02,8.9149e-03,1.2063e+01,2.5119e+00,2.9249e+00,5.4252e-02
7.0000e+02,8.2152e-03,1.2063e+01,2.5119e+00,2.9256e+00,5.4266e-02
7.1000e+02,7.5704e-03,1.2062e+01,2.5119e+00,2.9263e+00,5.4279e-02
7.2000e+02,6.9762e-03,1.2062e+01,2.5119e+00,2.9268e+00,5.4291e-02
7.3000e+02,6.4287e-03,1.2061e+01,2.5119e+00,2.9274e+00,5.4302e-02
7.4000e+02,5.9242e-03,1.2060e+01,2.5119e+00,2.9279e+00,5.4313e-02
7.5000e+02,5.4593e-03,1.2060e+01,2.5119e+00,2.9283e+00,5.4322e-02
7.6000e+02,5.0309e-03,1.2060e+01,2.5119e+00,2.9287e+00,5.4331e-02
7.7000e+02,4.6361e-03,1.2059e+01,2.5119e+00,2.9291e+00,5.4339e-02
7.8000e+02,4.2723e-03,1.2059e+01,2.5119e+00,2.9295e+00,5.4346e-02
7.9000e+02,3.9371e-03,1.2059e+01,2.5119e+00,2.9298e+00,5.4353e-02
8.0000e+02,3.6282e-03,1.2058e+01,2.5119e+00,2.9301e+00,5.4359e-02
8.1000e+02,3.3435e-03,1.2058e+01,2.5119e+00,2.9304e+00,5.4365e-02
8.2000e+02,3.0811e-03,1.2058e+01,2.5119e+00,2.9307e+00,5.4370e-02
8.3000e+02,2.8394e-03,1.2057e+01,2.5119e+00,2.9309e+00,5.4375e-02
8.4000e+02,2.6166e-03,1.2057e+01,2.5119e+00,2.9311e+00,5.4380e-02
8.5000e+02,2.4113e-03,1.2057e+01,2.5119e+00,2.9313e+00,5.4384e-02
8.6000e+02,2.2221e-03,1.2057e+01,2.5119e+00,2.9315e+00,5.4388e-02
8.7000e+02,2.0478e-03,1.2057e+01,2.5119e+00,2.9317e+00,5.4391e-02
8.8000e+02,1.8871e-03,1.2057e+01,2.5119e+00,2.9318e+00,5.4395e-02
8.9000e+02,1.7391e-03,1.2056e+01,2.5119e+00,2.9320e+00,5.4398e-02
9.0000e+02,1.6026e-03,1.2056e+01,2.5119e+00,2.9321e+00,5.4400e-02
9.1000e+02,1.4769e-03,1.2056e+01,2.5119e+00,2.9322e+00,5.4403e-02
9.2000e+02,1.3610e-03,1.2056e+01,2.5119e+00,2.9323e+00,5.4405e-02
9.3000e+02,1.2542e-03,1.2056e+01,2.5119e+00,2.9324e+00,5.4407e-02
9.4000e+02,1.1558e-03,1.2056e+01,2.5119e+00,2.9325e+00,5.4409e-02
9.5000e+02,1.0652e-03,1.2056e+01,2.5119e+00,2.9326e+00,5.4411e-02
9.6000e+02,9.8159e-04,1.2056e+01,2.5119e+00,2.9327e+00,5.4413e-02
9.7000e+02,9.0458e-04,1.2056e+01,2.5119e+00,2.9328e+00,5.4415e-02
9.8000e+02,8.3362e-04,1.2055e+01,2.5119e+00,2.9329e+00,5.4416e-02
9.9000e+02,7.6822e-04,1.2055e+01,2.5119e+00,2.9329e+00,5.4417e-02
1.0000e+03,7.0795e-04,1.2055e+01,2.5119e+00,2.9330e+00,5.4419e-02
1.0100e+03,6.5241e-04,1.2055e+01,2.5119e+00,2.9330e+00,5.4420e-02
