t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,8.2500e+00,1.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.4058e+00,8.1637e+00,1.0005e+01,8.6062e-02,2.6216e-03
2.0000e+01,5.3191e+00,8.0794e+00,1.0005e+01,1.7022e-01,5.2121e-03
3.0000e+01,5.2345e+00,7.9974e+00,1.0005e+01,2.5221e-01,7.7620e-03
4.0000e+01,5.1521e+00,7.9174e+00,1.0005e+01,3.3211e-01,1.0272e-02
5.0000e+01,5.0718e+00,7.8394e+00,1.0005e+01,4.1001e-01,1.2744e-02
6.0000e+01,4.9934e+00,7.7634e+00,1.0005e+01,4.8597e-01,1.5178e-02
7.0000e+01,4.9169e+00,7.6892e+00,1.0005e+01,5.6006e-01,1.7576e-02
8.0000e+01,4.8422e+00,7.6169e+00,1.0005e+01,6.3235e-01,1.9937e-02
9.0000e+01,4.7693e+00,7.5463e+00,1.0005e+01,7.0291e-01,2.2264e-02
1.0000e+02,4.6982e+00,7.4773e+00,1.0005e+01,7.7178e-01,2.4556e-02
1.1000e+02,4.6287e+00,7.4100e+00,1.0005e+01,8.3903e-01,2.6814e-02
1.2000e+02,4.5607e+00,7.3442e+00,1.0005e+01,9.0472e-01,2.9040e-02
1.3000e+02,4.4944e+00,7.2800e+00,1.0005e+01,9.6889e-01,3.1235e-02
1.4000e+02,4.4295e+00,7.2172e+00,1.0005e+01,1.0316e+00,3.3397e-02
1.5000e+02,4.3661e+00,7.1559e+00,1.0005e+01,1.0929e+00,3.5529e-02
1.6000e+02,4.3041e+00,7.0959e+00,1.0005e+01,1.1528e+00,3.7632e-02
1.7000e+02,4.2434e+00,7.0373e+00,1.0005e+01,1.2114e+00,3.9705e-02
1.8000e+02,4.1840e+00,6.9799e+00,1.0005e+01,1.2687e+00,4.1749e-02
1.9000e+02,4.1259e+00,6.9238e+00,1.0005e+01,1.3248e+00,4.3765e-02
2.0000e+02,4.0691e+00,6.8689e+00,1.0005e+01,1.3797e+00,4.5754e-02
2.1000e+02,4.0134e+00,6.8151e+00,1.0005e+01,1.4334e+00,4.7716e-02
2.2000e+02,3.9589e+00,6.7625e+00,1.0005e+01,1.4859e+00,4.9652e-02
