t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,2.4750e+01,5.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,5.0576e+00,2.4320e+01,5.0110e+00,4.2710e-01,4.3518e-03
2.0000e+01,4.6626e+00,2.3929e+01,5.0110e+00,8.1807e-01,8.4032e-03
3.0000e+01,4.3029e+00,2.3572e+01,5.0110e+00,1.1740e+00,1.2150e-02
4.0000e+01,3.9748e+00,2.3247e+01,5.0110e+00,1.4986e+00,1.5616e-02
5.0000e+01,3.6749e+00,2.2950e+01,5.0110e+00,1.7953e+00,1.8827e-02
6.0000e+01,3.4004e+00,2.2678e+01,5.0110e+00,2.0668e+00,2.1802e-02
7.0000e+01,3.1488e+00,2.2429e+01,5.0110e+00,2.3157e+00,2.4561e-02
8.0000e+01,2.9177e+00,2.2200e+01,5.0110e+00,2.5442e+00,2.7121e-02
9.0000e+01,2.7053e+00,2.1990e+01,5.0110e+00,2.7542e+00,2.9497e-02
1.0000e+02,2.5099e+00,2.1796e+01,5.0110e+00,2.9475e+00,3.1704e-02
1.1000e+02,2.3298e+00,2.1618e+01,5.0110e+00,3.1255e+00,3.3754e-02
1.2000e+02,2.1637e+00,2.1453e+01,5.0110e+00,3.2897e+00,3.5660e-02
1.3000e+02,2.0103e+00,2.1301e+01,5.0110e+00,3.4413e+00,3.7433e-02
1.4000e+02,1.8687e+00,2.1161e+01,5.0110e+00,3.5813e+00,3.9082e-02
1.5000e+02,1.7376e+00,2.1031e+01,5.0110e+00,3.7108e+00,4.0616e-02
1.6000e+02,1.6164e+00,2.0911e+01,5.0110e+00,3.8306e+00,4.2044e-02
1.7000e+02,1.5041e+00,2.0800e+01,5.0110e+00,3.9415e+00,4.3374e-02
1.8000e+02,1.4001e+00,2.0697e+01,5.0110e+00,4.0443e+00,4.4613e-02
1.9000e+02,1.3036e+00,2.0602e+01,5.0110e+00,4.1396e+00,4.5767e-02
2.0000e+02,1.2141e+00,2.0513e+01,5.0110e+00,4.2281e+00,4.6842e-02
2.1000e+02,1.1311e+00,2.0431e+01,5.0110e+00,4.3101e+00,4.7844e-02
2.2000e+02,1.0539e+00,2.0355e+01,5.0110e+00,4.3863e+00,4.8778e-02
2.3000e+02,9.8228e-01,2.0284e+01,5.0110e+00,4.4571e+00,4.9649e-02
2.4000e+02,9.1568e-01,2.0218e+01,5.0110e+00,4.5229e+00,5.0461e-02
