t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.5000e+00,1.5000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,1.2082e+00,1.3101e+00,1.1758e-01,1.4811e-01,2.6164e-02
2.0000e+01,1.0270e+00,1.1528e+00,1.1758e-01,2.9918e-01,5.6231e-02
3.0000e+01,8.8267e-01,1.0298e+00,1.1758e-01,4.1701e-01,8.2752e-02
4.0000e+01,7.6558e-01,9.3173e-01,1.1758e-01,5.1060e-01,1.0624e-01
5.0000e+01,6.6915e-01,8.5241e-01,1.1758e-01,5.8615e-01,1.2712e-01
6.0000e+01,5.8868e-01,7.8734e-01,1.1758e-01,6.4801e-01,1.4574e-01
7.0000e+01,5.2075e-01,7.3330e-01,1.1758e-01,6.9927e-01,1.6241e-01
8.0000e+01,4.6284e-01,6.8796e-01,1.1758e-01,7.4222e-01,1.7737e-01
9.0000e+01,4.1305e-01,6.4954e-01,1.1758e-01,7.7855e-01,1.9083e-01
1.0000e+02,3.6992e-01,6.1673e-01,1.1758e-01,8.0954e-01,2.0296e-01
1.1000e+02,3.3231e-01,5.8849e-01,1.1758e-01,8.3618e-01,2.1393e-01
1.2000e+02,2.9933e-01,5.6404e-01,1.1758e-01,8.5923e-01,2.2387e-01
1.3000e+02,2.7025e-01,5.4273e-01,1.1758e-01,8.7930e-01,2.3287e-01
1.4000e+02,2.4451e-01,5.2407e-01,1.1758e-01,8.9685e-01,2.4106e-01
1.5000e+02,2.2163e-01,5.0766e-01,1.1758e-01,9.1229e-01,2.4850e-01
1.6000e+02,2.0123e-01,4.9315e-01,1.1758e-01,9.2592e-01,2.5528e-01
1.7000e+02,1.8296e-01,4.8028e-01,1.1758e-01,9.3800e-01,2.6146e-01
1.8000e+02,1.6658e-01,4.6883e-01,1.1758e-01,9.4875e-01,2.6710e-01
1.9000e+02,1.5183e-01,4.5861e-01,1.1758e-01,9.5834e-01,2.7225e-01
2.0000e+02,1.3854e-01,4.4946e-01,1.1758e-01,9.6692e-01,2.7696e-01
2.1000e+02,1.2653e-01,4.4125e-01,1.1758e-01,9.7462e-01,2.8127e-01
2.2000e+02,1.1566e-01,4.3386e-01,1.1758e-01,9.8155e-01,2.8521e-01
2.3000e+02,1.0581e-01,4.2720e-01,1.1758e-01,9.8778e-01,2.8883e-01
