t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.0000e+00,1.6000e+01,1.7500e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.9271e+00,1.5930e+01,1.7502e+01,6.9511e-02,1.0885e-03
2.0000e+01,3.8579e+00,1.5862e+01,1.7502e+01,1.3766e-01,2.1603e-03
3.0000e+01,3.7902e+00,1.5795e+01,1.7502e+01,2.0434e-01,3.2134e-03
4.0000e+01,3.7239e+00,1.5730e+01,1.7502e+01,2.6959e-01,4.2483e-03
5.0000e+01,3.6590e+00,1.5666e+01,1.7502e+01,3.3345e-01,5.2652e-03
6.0000e+01,3.5955e+00,1.5604e+01,1.7502e+01,3.9595e-01,6.2645e-03
7.0000e+01,3.5333e+00,1.5543e+01,1.7502e+01,4.5713e-01,7.2467e-03
8.0000e+01,3.4725e+00,1.5483e+01,1.7502e+01,5.1703e-01,8.2121e-03
9.0000e+01,3.4129e+00,1.5424e+01,1.7502e+01,5.7569e-01,9.1610e-03
1.0000e+02,3.3545e+00,1.5366e+01,1.7502e+01,6.3313e-01,1.0094e-02
1.1000e+02,3.2973e+00,1.5310e+01,1.7502e+01,6.8938e-01,1.1011e-02
1.2000e+02,3.2413e+00,1.5255e+01,1.7502e+01,7.4449e-01,1.1912e-02
1.3000e+02,3.1864e+00,1.5201e+01,1.7502e+01,7.9847e-01,1.2798e-02
1.4000e+02,3.1327e+00,1.5148e+01,1.7502e+01,8.5137e-01,1.3670e-02
1.5000e+02,3.0800e+00,1.5096e+01,1.7502e+01,9.0320e-01,1.4527e-02
1.6000e+02,3.0284e+00,1.5045e+01,1.7502e+01,9.5399e-01,1.5369e-02
1.7000e+02,2.9778e+00,1.4996e+01,1.7502e+01,1.0038e+00,1.6198e-02
1.8000e+02,2.9281e+00,1.4947e+01,1.7502e+01,1.0526e+00,1.7012e-02
1.9000e+02,2.8795e+00,1.4899e+01,1.7502e+01,1.1004e+00,1.7814e-02
2.0000e+02,2.8318e+00,1.4852e+01,1.7502e+01,1.1473e+00,1.8602e-02
2.1000e+02,2.7851e+00,1.4806e+01,1.7502e+01,1.1933e+00,1.9377e-02
2.2000e+02,2.7392e+00,1.4761e+01,1.7502e+01,1.2383e+00,2.0139e-02
2.3000e+02,2.6943e+00,1.4717e+01,1.7502e+01,1.2826e+00,2.0889e-02
2.4000e+02,2.6502e+00,1.4673e+01,1.7502e+01,1.3259e+00,2.1627e-02
2.5000e+02,2.6069e+00,1.4631e+01,1.7502e+01,1.3685e+00,2.2353e-02
2.6000e+02,2.5645e+00,1.4589e+01,1.7502e+01,1.4102e+00,2.3067e-02
2.7000e+02,2.5228e+00,1.4548e+01,1.7502e+01,1.4511e+00,2.3769e-02
