t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,1.9250e+01,1.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.3378e+00,1.9094e+01,1.2504e+01,1.5578e-01,2.0313e-03
2.0000e+01,5.1852e+00,1.8943e+01,1.2504e+01,3.0642e-01,4.0115e-03
3.0000e+01,5.0380e+00,1.8798e+01,1.2504e+01,4.5169e-01,5.9361e-03
4.0000e+01,4.8960e+00,1.8657e+01,1.2504e+01,5.9185e-01,7.8070e-03
5.0000e+01,4.7589e+00,1.8522e+01,1.2504e+01,7.2712e-01,9.6262e-03
6.0000e+01,4.6265e+00,1.8391e+01,1.2504e+01,8.5772e-01,1.1395e-02
7.0000e+01,4.4986e+00,1.8265e+01,1.2504e+01,9.8388e-01,1.3116e-02
8.0000e+01,4.3751e+00,1.8143e+01,1.2504e+01,1.1058e+00,1.4790e-02
9.0000e+01,4.2556e+00,1.8025e+01,1.2504e+01,1.2236e+00,1.6419e-02
1.0000e+02,4.1401e+00,1.7911e+01,1.2504e+01,1.3375e+00,1.8003e-02
1.1000e+02,4.0284e+00,1.7801e+01,1.2504e+01,1.4477e+00,1.9546e-02
1.2000e+02,3.9203e+00,1.7694e+01,1.2504e+01,1.5543e+00,2.1047e-02
1.3000e+02,3.8157e+00,1.7591e+01,1.2504e+01,1.6574e+00,2.2509e-02
1.4000e+02,3.7144e+00,1.7491e+01,1.2504e+01,1.7573e+00,2.3933e-02
1.5000e+02,3.6163e+00,1.7394e+01,1.2504e+01,1.8540e+00,2.5319e-02
1.6000e+02,3.5213e+00,1.7301e+01,1.2504e+01,1.9477e+00,2.6668e-02
1.7000e+02,3.4292e+00,1.7210e+01,1.2504e+01,2.0384e+00,2.7983e-02
1.8000e+02,3.3400e+00,1.7122e+01,1.2504e+01,2.1264e+00,2.9264e-02
1.9000e+02,3.2535e+00,1.7036e+01,1.2504e+01,2.2116e+00,3.0512e-02
2.0000e+02,3.1696e+00,1.6954e+01,1.2504e+01,2.2943e+00,3.1728e-02
2.1000e+02,3.0882e+00,1.6873e+01,1.2504e+01,2.3745e+00,3.2913e-02
2.2000e+02,3.0093e+00,1.6796e+01,1.2504e+01,2.4523e+00,3.4069e-02
2.3000e+02,2.9327e+00,1.6720e+01,1.2504e+01,2.5277e+00,3.5194e-02
2.4000e+02,2.8584e+00,1.6647e+01,1.2504e+01,2.6010e+00,3.6292e-02
2.5000e+02,2.7862e+00,1.6576e+01,1.2504e+01,2.6721e+00,3.7362e-02
2.6000e+02,2.7161e+00,1.6507e+01,1.2504e+01,2.7411e+00,3.8405e-02
2.7000e+02,2.6481e+00,1.6440e+01,1.2504e+01,2.8081e+00,3.9422e-02
2.8000e+02,2.5820e+00,1.6374e+01,1.2504e+01,2.8732e+00,4.0414e-02
2.9000e+02,2.5178e+00,1.6311e+01,1.2504e+01,2.9365e+00,4.1382e-02
3.0000e+02,2.4554e+00,1.6250e+01,1.2504e+01,2.9979e+00,4.2325e-02
3.1000e+02,2.3947e+00,1.6190e+01,1.2504e+01,3.0576e+00,4.3246e-02
3.2000e+02,2.3358e+00,1.6132e+01,1.2504e+01,3.1157e+00,4.4144e-02
3.3000e+02,2.2785e+00,1.6075e+01,1.2504e+01,3.1721e+00,4.5020e-02
3.4000e+02,2.2228e+00,1.6020e+01,1.2504e+01,3.2270e+00,4.5874e-02
3.5000e+02,2.1686e+00,1.5967e+01,1.2504e+01,3.2803e+00,4.6708e-02
3.6000e+02,2.1159e+00,1.5915e+01,1.2504e+01,3.3322e+00,4.7522e-02
3.7000e+02,2.0646e+00,1.5865e+01,1.2504e+01,3.3827e+00,4.8316e-02
3.8000e+02,2.0147e+00,1.5815e+01,1.2504e+01,3.4318e+00,4.9091e-02
3.9000e+02,1.9662e+00,1.5768e+01,1.2504e+01,3.4796e+00,4.9848e-02
4.0000e+02,1.9190e+00,1.5721e+01,1.2504e+01,3.5261e+00,5.0586e-02
4.1000e+02,1.8730e+00,1.5676e+01,1.2504e+01,3.5713e+00,5.1307e-02
4.2000e+02,1.8282e+00,1.5632e+01,1.2504e+01,3.6154e+00,5.2010e-02
4.3000e+02,1.7846e+00,1.5589e+01,1.2504e+01,3.6583e+00,5.2697e-02
4.4000e+02,1.7422e+00,1.5547e+01,1.2504e+01,3.7000e+00,5.3368e-02
4.5000e+02,1.7009e+00,1.5506e+01,1.2504e+01,3.7407e+00,5.4023e-02
4.6000e+02,1.6606e+00,1.5467e+01,1.2504e+01,3.7803e+00,5.4662e-02
4.7000e+02,1.6214e+00,1.5428e+01,1.2504e+01,3.8189e+00,5.5286e-02
4.8000e+02,1.5832e+00,1.5390e+01,1.2504e+01,3.8565e+00,5.5896e-02
4.9000e+02,1.5460e+00,1.5354e+01,1.2504e+01,3.8931e+00,5.6492e-02
5.0000e+02,1.5098e+00,1.5318e+01,1.2504e+01,3.9287e+00,5.7073e-02
5.1000e+02,1.4745e+00,1.5283e+01,1.2504e+01,3.9635e+00,5.7641e-02
5.2000e+02,1.4400e+00,1.5249e+01,1.2504e+01,3.9974e+00,5.8196e-02
5.3000e+02,1.4065e+00,1.5216e+01,1.2504e+01,4.0304e+00,5.8738e-02
5.4000e+02,1.3738e+00,1.5184e+01,1.2504e+01,4.0626e+00,5.9267e-02
5.5000e+02,1.3419e+00,1.5153e+01,1.2504e+01,4.0939e+00,5.9784e-02
5.6000e+02,1.3108e+00,1.5122e+01,1.2504e+01,4.1245e+00,6.0289e-02
5.7000e+02,1.2805e+00,1.5092e+01,1.2504e+01,4.1543e+00,6.0782e-02
5.8000e+02,1.2509e+00,1.5063e+01,1.2504e+01,4.1834e+00,6.1264e-02
5.9000e+02,1.2221e+00,1.5035e+01,1.2504e+01,4.2118e+00,6.1735e-02
6.0000e+02,1.1940e+00,1.5007e+01,1.2504e+01,4.2394e+00,6.2196e-02
6.1000e+02,1.1666e+00,1.4980e+01,1.2504e+01,4.2664e+00,6.2645e-02
6.2000e+02,1.1398e+00,1.4954e+01,1.2504e+01,4.2927e+00,6.3085e-02
6.3000e+02,1.1137e+00,1.4928e+01,1.2504e+01,4.3184e+00,6.3514e-02
6.4000e+02,1.0883e+00,1.4903e+01,1.2504e+01,4.3434e+00,6.3934e-02
6.5000e+02,1.0635e+00,1.4879e+01,1.2504e+01,4.3678e+00,6.4344e-02
6.6000e+02,1.0392e+00,1.4855e+01,1.2504e+01,4.3916e+00,6.4744e-02
6.7000e+02,1.0156e+00,1.4832e+01,1.2504e+01,4.4149e+00,6.5136e-02
6.8000e+02,9.9251e-01,1.4809e+01,1.2504e+01,4.4376e+00,6.5519e-02
6.9000e+02,9.6999e-01,1.4787e+01,1.2504e+01,4.4597e+00,6.5893e-02
7.0000e+02,9.4802e-01,1.4765e+01,1.2504e+01,4.4813e+00,6.6258e-02
7.1000e+02,9.2657e-01,1.4744e+01,1.2504e+01,4.5024e+00,6.6616e-02
7.2000e+02,9.0564e-01,1.4723e+01,1.2504e+01,4.5230e+00,6.6965e-02
7.3000e+02,8.8520e-01,1.4703e+01,1.2504e+01,4.5431e+00,6.7306e-02
7.4000e+02,8.6525e-01,1.4684e+01,1.2504e+01,4.5627e+00,6.7640e-02
7.5000e+02,8.4578e-01,1.4664e+01,1.2504e+01,4.5819e+00,6.7966e-02
