t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,1.3750e+01,1.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.3800e+00,1.3636e+01,1.2504e+01,1.1357e-01,2.0734e-03
2.0000e+01,5.2673e+00,1.3525e+01,1.2504e+01,2.2422e-01,4.1103e-03
3.0000e+01,5.1578e+00,1.3418e+01,1.2504e+01,3.3173e-01,6.1054e-03
4.0000e+01,5.0513e+00,1.3313e+01,1.2504e+01,4.3622e-01,8.0598e-03
5.0000e+01,4.9478e+00,1.3212e+01,1.2504e+01,5.3780e-01,9.9746e-03
6.0000e+01,4.8472e+00,1.3113e+01,1.2504e+01,6.3658e-01,1.1851e-02
7.0000e+01,4.7492e+00,1.3017e+01,1.2504e+01,7.3268e-01,1.3690e-02
8.0000e+01,4.6539e+00,1.2923e+01,1.2504e+01,8.2618e-01,1.5492e-02
9.0000e+01,4.5612e+00,1.2832e+01,1.2504e+01,9.1719e-01,1.7259e-02
1.0000e+02,4.4708e+00,1.2743e+01,1.2504e+01,1.0058e+00,1.8991e-02
1.1000e+02,4.3828e+00,1.2657e+01,1.2504e+01,1.0921e+00,2.0689e-02
1.2000e+02,4.2971e+00,1.2573e+01,1.2504e+01,1.1761e+00,2.2355e-02
1.3000e+02,4.2136e+00,1.2491e+01,1.2504e+01,1.2580e+00,2.3988e-02
1.4000e+02,4.1322e+00,1.2411e+01,1.2504e+01,1.3378e+00,2.5590e-02
1.5000e+02,4.0529e+00,1.2333e+01,1.2504e+01,1.4156e+00,2.7162e-02
1.6000e+02,3.9755e+00,1.2257e+01,1.2504e+01,1.4914e+00,2.8704e-02
1.7000e+02,3.9000e+00,1.2183e+01,1.2504e+01,1.5654e+00,3.0217e-02
1.8000e+02,3.8264e+00,1.2111e+01,1.2504e+01,1.6375e+00,3.1702e-02
1.9000e+02,3.7546e+00,1.2041e+01,1.2504e+01,1.7079e+00,3.3159e-02
2.0000e+02,3.6845e+00,1.1972e+01,1.2504e+01,1.7766e+00,3.4589e-02
2.1000e+02,3.6160e+00,1.1905e+01,1.2504e+01,1.8436e+00,3.5993e-02
2.2000e+02,3.5492e+00,1.1839e+01,1.2504e+01,1.9090e+00,3.7371e-02
2.3000e+02,3.4839e+00,1.1775e+01,1.2504e+01,1.9729e+00,3.8724e-02
2.4000e+02,3.4202e+00,1.1713e+01,1.2504e+01,2.0353e+00,4.0052e-02
2.5000e+02,3.3580e+00,1.1652e+01,1.2504e+01,2.0963e+00,4.1356e-02
2.6000e+02,3.2971e+00,1.1592e+01,1.2504e+01,2.1558e+00,4.2637e-02
2.7000e+02,3.2377e+00,1.1534e+01,1.2504e+01,2.2140e+00,4.3895e-02
2.8000e+02,3.1796e+00,1.1477e+01,1.2504e+01,2.2709e+00,4.5131e-02
2.9000e+02,3.1228e+00,1.1422e+01,1.2504e+01,2.3265e+00,4.6344e-02
3.0000e+02,3.0673e+00,1.1367e+01,1.2504e+01,2.3808e+00,4.7536e-02
3.1000e+02,3.0130e+00,1.1314e+01,1.2504e+01,2.4339e+00,4.8708e-02
3.2000e+02,2.9599e+00,1.1262e+01,1.2504e+01,2.4859e+00,4.9859e-02
3.3000e+02,2.9079e+00,1.1211e+01,1.2504e+01,2.5367e+00,5.0989e-02
3.4000e+02,2.8571e+00,1.1161e+01,1.2504e+01,2.5864e+00,5.2100e-02
3.5000e+02,2.8073e+00,1.1113e+01,1.2504e+01,2.6351e+00,5.3192e-02
3.6000e+02,2.7587e+00,1.1065e+01,1.2504e+01,2.6827e+00,5.4265e-02
3.7000e+02,2.7110e+00,1.1018e+01,1.2504e+01,2.7292e+00,5.5320e-02
3.8000e+02,2.6644e+00,1.0973e+01,1.2504e+01,2.7748e+00,5.6356e-02
3.9000e+02,2.6188e+00,1.0928e+01,1.2504e+01,2.8195e+00,5.7375e-02
4.0000e+02,2.5741e+00,1.0884e+01,1.2504e+01,2.8632e+00,5.8377e-02
4.1000e+02,2.5303e+00,1.0842e+01,1.2504e+01,2.9060e+00,5.9362e-02
4.2000e+02,2.4874e+00,1.0800e+01,1.2504e+01,2.9479e+00,6.0330e-02
4.3000e+02,2.4454e+00,1.0759e+01,1.2504e+01,2.9889e+00,6.1282e-02
4.4000e+02,2.4043e+00,1.0718e+01,1.2504e+01,3.0291e+00,6.2218e-02
4.5000e+02,2.3640e+00,1.0679e+01,1.2504e+01,3.0685e+00,6.3138e-02
