t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.5000e+00,1.1250e+01,2.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,4.4534e+00,1.1206e+01,2.2502e+01,4.3677e-02,9.7248e-04
2.0000e+01,4.4092e+00,1.1163e+01,2.2502e+01,8.6832e-02,1.9371e-03
3.0000e+01,4.3657e+00,1.1121e+01,2.2502e+01,1.2940e-01,2.8922e-03
4.0000e+01,4.3228e+00,1.1078e+01,2.2502e+01,1.7139e-01,3.8380e-03
5.0000e+01,4.2804e+00,1.1037e+01,2.2502e+01,2.1282e-01,4.7746e-03
6.0000e+01,4.2386e+00,1.0996e+01,2.2502e+01,2.5369e-01,5.7021e-03
7.0000e+01,4.1974e+00,1.0956e+01,2.2502e+01,2.9402e-01,6.6206e-03
8.0000e+01,4.1567e+00,1.0916e+01,2.2502e+01,3.3381e-01,7.5303e-03
9.0000e+01,4.1165e+00,1.0877e+01,2.2502e+01,3.7307e-01,8.4312e-03
1.0000e+02,4.0769e+00,1.0838e+01,2.2502e+01,4.1183e-01,9.3235e-03
1.1000e+02,4.0377e+00,1.0800e+01,2.2502e+01,4.5007e-01,1.0207e-02
1.2000e+02,3.9991e+00,1.0762e+01,2.2502e+01,4.8782e-01,1.1083e-02
1.3000e+02,3.9610e+00,1.0725e+01,2.2502e+01,5.2508e-01,1.1950e-02
1.4000e+02,3.9233e+00,1.0688e+01,2.2502e+01,5.6186e-01,1.2808e-02
1.5000e+02,3.8862e+00,1.0652e+01,2.2502e+01,5.9817e-01,1.3659e-02
1.6000e+02,3.8495e+00,1.0616e+01,2.2502e+01,6.3402e-01,1.4502e-02
1.7000e+02,3.8133e+00,1.0580e+01,2.2502e+01,6.6941e-01,1.5337e-02
1.8000e+02,3.7775e+00,1.0545e+01,2.2502e+01,7.0435e-01,1.6164e-02
1.9000e+02,3.7422e+00,1.0511e+01,2.2502e+01,7.3886e-01,1.6983e-02
2.0000e+02,3.7073e+00,1.0477e+01,2.2502e+01,7.7293e-01,1.7795e-02
2.1000e+02,3.6728e+00,1.0443e+01,2.2502e+01,8.0658e-01,1.8599e-02
2.2000e+02,3.6388e+00,1.0410e+01,2.2502e+01,8.3982e-01,1.9396e-02
2.3000e+02,3.6052e+00,1.0377e+01,2.2502e+01,8.7264e-01,2.0186e-02
2.4000e+02,3.5720e+00,1.0345e+01,2.2502e+01,9.0506e-01,2.0968e-02
2.5000e+02,3.5392e+00,1.0312e+01,2.2502e+01,9.3709e-01,2.1743e-02
2.6000e+02,3.5068e+00,1.0281e+01,2.2502e+01,9.6872e-01,2.2511e-02
2.7000e+02,3.4748e+00,1.0250e+01,2.2502e+01,9.9997e-01,2.3272e-02
2.8000e+02,3.4431e+00,1.0219e+01,2.2502e+01,1.0308e+00,2.4027e-02
2.9000e+02,3.4119e+00,1.0188e+01,2.2502e+01,1.0613e+00,2.4774e-02
3.0000e+02,3.3810e+00,1.0158e+01,2.2502e+01,1.0915e+00,2.5515e-02
3.1000e+02,3.3505e+00,1.0128e+01,2.2502e+01,1.1213e+00,2.6249e-02
3.2000e+02,3.3203e+00,1.0099e+01,2.2502e+01,1.1507e+00,2.6976e-02
3.3000e+02,3.2905e+00,1.0070e+01,2.2502e+01,1.1798e+00,2.7697e-02
3.4000e+02,3.2611e+00,1.0041e+01,2.2502e+01,1.2085e+00,2.8411e-02
3.5000e+02,3.2320e+00,1.0013e+01,2.2502e+01,1.2369e+00,2.9120e-02
3.6000e+02,3.2032e+00,9.9844e+00,2.2502e+01,1.2650e+00,2.9821e-02
3.7000e+02,3.1748e+00,9.9567e+00,2.2502e+01,1.2927e+00,3.0517e-02
