t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.5000e+00,4.5000e+00,1.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,4.4631e+00,4.4684e+00,1.2504e+01,3.1528e-02,1.7577e-03
2.0000e+01,4.4302e+00,4.4372e+00,1.2504e+01,6.2705e-02,3.5081e-03
3.0000e+01,4.3977e+00,4.4064e+00,1.2504e+01,9.3441e-02,5.2458e-03
4.0000e+01,4.3657e+00,4.3761e+00,1.2504e+01,1.2374e-01,6.9710e-03
5.0000e+01,4.3341e+00,4.3462e+00,1.2504e+01,1.5362e-01,8.6839e-03
6.0000e+01,4.3029e+00,4.3167e+00,1.2504e+01,1.8309e-01,1.0385e-02
7.0000e+01,4.2722e+00,4.2876e+00,1.2504e+01,2.1215e-01,1.2073e-02
8.0000e+01,4.2418e+00,4.2590e+00,1.2504e+01,2.4081e-01,1.3750e-02
9.0000e+01,4.2119e+00,4.2307e+00,1.2504e+01,2.6908e-01,1.5415e-02
1.0000e+02,4.1824e+00,4.2027e+00,1.2504e+01,2.9697e-01,1.7068e-02
1.1000e+02,4.1532e+00,4.1752e+00,1.2504e+01,3.2448e-01,1.8710e-02
1.2000e+02,4.1244e+00,4.1480e+00,1.2504e+01,3.5163e-01,2.0341e-02
1.3000e+02,4.0960e+00,4.1212e+00,1.2504e+01,3.7842e-01,2.1961e-02
1.4000e+02,4.0680e+00,4.0948e+00,1.2504e+01,4.0485e-01,2.3569e-02
1.5000e+02,4.0403e+00,4.0687e+00,1.2504e+01,4.3094e-01,2.5167e-02
1.6000e+02,4.0130e+00,4.0429e+00,1.2504e+01,4.5668e-01,2.6754e-02
1.7000e+02,3.9860e+00,4.0175e+00,1.2504e+01,4.8210e-01,2.8331e-02
1.8000e+02,3.9593e+00,3.9924e+00,1.2504e+01,5.0719e-01,2.9897e-02
1.9000e+02,3.9330e+00,3.9676e+00,1.2504e+01,5.3195e-01,3.1452e-02
2.0000e+02,3.9070e+00,3.9431e+00,1.2504e+01,5.5641e-01,3.2998e-02
2.1000e+02,3.8813e+00,3.9189e+00,1.2504e+01,5.8055e-01,3.4533e-02
2.2000e+02,3.8560e+00,3.8951e+00,1.2504e+01,6.0439e-01,3.6059e-02
2.3000e+02,3.8309e+00,3.8715e+00,1.2504e+01,6.2793e-01,3.7575e-02
2.4000e+02,3.8061e+00,3.8483e+00,1.2504e+01,6.5119e-01,3.9081e-02
2.5000e+02,3.7817e+00,3.8253e+00,1.2504e+01,6.7415e-01,4.0577e-02
2.6000e+02,3.7575e+00,3.8026e+00,1.2504e+01,6.9684e-01,4.2064e-02
2.7000e+02,3.7336e+00,3.7801e+00,1.2504e+01,7.1924e-01,4.3541e-02
2.8000e+02,3.7100e+00,3.7580e+00,1.2504e+01,7.4138e-01,4.5010e-02
2.9000e+02,3.6867e+00,3.7361e+00,1.2504e+01,7.6325e-01,4.6469e-02
3.0000e+02,3.6636e+00,3.7145e+00,1.2504e+01,7.8486e-01,4.7919e-02
3.1000e+02,3.6408e+00,3.6931e+00,1.2504e+01,8.0621e-01,4.9360e-02
3.2000e+02,3.6183e+00,3.6720e+00,1.2504e+01,8.2730e-01,5.0792e-02
3.3000e+02,3.5960e+00,3.6511e+00,1.2504e+01,8.4815e-01,5.2216e-02
3.4000e+02,3.5740e+00,3.6305e+00,1.2504e+01,8.6876e-01,5.3630e-02
3.5000e+02,3.5522e+00,3.6101e+00,1.2504e+01,8.8912e-01,5.5037e-02
3.6000e+02,3.5307e+00,3.5900e+00,1.2504e+01,9.0925e-01,5.6435e-02
3.7000e+02,3.5094e+00,3.5701e+00,1.2504e+01,9.2915e-01,5.7824e-02
3.8000e+02,3.4884e+00,3.5504e+00,1.2504e+01,9.4882e-01,5.9205e-02
3.9000e+02,3.4676e+00,3.5309e+00,1.2504e+01,9.6827e-01,6.0578e-02
4.0000e+02,3.4470e+00,3.5117e+00,1.2504e+01,9.8749e-01,6.1943e-02
4.1000e+02,3.4266e+00,3.4927e+00,1.2504e+01,1.0065e+00,6.3300e-02
4.2000e+02,3.4065e+00,3.4739e+00,1.2504e+01,1.0253e+00,6.4649e-02
4.3000e+02,3.3865e+00,3.4552e+00,1.2504e+01,1.0439e+00,6.5991e-02
4.4000e+02,3.3668e+00,3.4369e+00,1.2504e+01,1.0623e+00,6.7324e-02
4.5000e+02,3.3473e+00,3.4187e+00,1.2504e+01,1.0804e+00,6.8650e-02
4.6000e+02,3.3280e+00,3.4007e+00,1.2504e+01,1.0984e+00,6.9968e-02
4.7000e+02,3.3089e+00,3.3829e+00,1.2504e+01,1.1162e+00,7.1279e-02
4.8000e+02,3.2900e+00,3.3653e+00,1.2504e+01,1.1338e+00,7.2582e-02
4.9000e+02,3.2713e+00,3.3479e+00,1.2504e+01,1.1512e+00,7.3878e-02
5.0000e+02,3.2528e+00,3.3306e+00,1.2504e+01,1.1684e+00,7.5167e-02
5.1000e+02,3.2345e+00,3.3136e+00,1.2504e+01,1.1854e+00,7.6448e-02
5.2000e+02,3.2164e+00,3.2967e+00,1.2504e+01,1.2023e+00,7.7722e-02
5.3000e+02,3.1985e+00,3.2800e+00,1.2504e+01,1.2190e+00,7.8990e-02
5.4000e+02,3.1807e+00,3.2635e+00,1.2504e+01,1.2354e+00,8.0250e-02
5.5000e+02,3.1631e+00,3.2472e+00,1.2504e+01,1.2518e+00,8.1503e-02
5.6000e+02,3.1457e+00,3.2310e+00,1.2504e+01,1.2679e+00,8.2750e-02
5.7000e+02,3.1285e+00,3.2150e+00,1.2504e+01,1.2839e+00,8.3989e-02
