t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.5000e+00,2.2500e+00,2.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,1.4663e+00,2.2248e+00,2.5060e+00,2.4933e-02,2.7859e-03
2.0000e+01,1.4390e+00,2.2001e+00,2.5060e+00,4.9523e-02,5.5642e-03
3.0000e+01,1.4123e+00,2.1761e+00,2.5060e+00,7.3399e-02,8.2920e-03
4.0000e+01,1.3865e+00,2.1528e+00,2.5060e+00,9.6592e-02,1.0971e-02
5.0000e+01,1.3613e+00,2.1302e+00,2.5060e+00,1.1913e-01,1.3601e-02
6.0000e+01,1.3368e+00,2.1082e+00,2.5060e+00,1.4103e-01,1.6185e-02
7.0000e+01,1.3130e+00,2.0869e+00,2.5060e+00,1.6233e-01,1.8724e-02
8.0000e+01,1.2898e+00,2.0661e+00,2.5060e+00,1.8305e-01,2.1218e-02
9.0000e+01,1.2672e+00,2.0458e+00,2.5060e+00,2.0321e-01,2.3669e-02
1.0000e+02,1.2451e+00,2.0261e+00,2.5060e+00,2.2283e-01,2.6078e-02
1.1000e+02,1.2237e+00,2.0070e+00,2.5060e+00,2.4193e-01,2.8446e-02
1.2000e+02,1.2027e+00,1.9883e+00,2.5060e+00,2.6054e-01,3.0774e-02
1.3000e+02,1.1823e+00,1.9701e+00,2.5060e+00,2.7866e-01,3.3063e-02
1.4000e+02,1.1624e+00,1.9524e+00,2.5060e+00,2.9632e-01,3.5314e-02
1.5000e+02,1.1430e+00,1.9351e+00,2.5060e+00,3.1353e-01,3.7528e-02
1.6000e+02,1.1240e+00,1.9182e+00,2.5060e+00,3.3031e-01,3.9705e-02
1.7000e+02,1.1055e+00,1.9018e+00,2.5060e+00,3.4668e-01,4.1847e-02
1.8000e+02,1.0874e+00,1.8858e+00,2.5060e+00,3.6265e-01,4.3955e-02
1.9000e+02,1.0698e+00,1.8701e+00,2.5060e+00,3.7822e-01,4.6028e-02
2.0000e+02,1.0525e+00,1.8549e+00,2.5060e+00,3.9343e-01,4.8069e-02
2.1000e+02,1.0357e+00,1.8400e+00,2.5060e+00,4.0827e-01,5.0077e-02
2.2000e+02,1.0192e+00,1.8254e+00,2.5060e+00,4.2276e-01,5.2054e-02
2.3000e+02,1.0031e+00,1.8112e+00,2.5060e+00,4.3691e-01,5.3999e-02
2.4000e+02,9.8739e-01,1.7974e+00,2.5060e+00,4.5074e-01,5.5915e-02
2.5000e+02,9.7199e-01,1.7838e+00,2.5060e+00,4.6425e-01,5.7801e-02
2.6000e+02,9.5693e-01,1.7705e+00,2.5060e+00,4.7745e-01,5.9658e-02
2.7000e+02,9.4220e-01,1.7576e+00,2.5060e+00,4.9035e-01,6.1487e-02
2.8000e+02,9.2778e-01,1.7449e+00,2.5060e+00,5.0297e-01,6.3288e-02
2.9000e+02,9.1367e-01,1.7325e+00,2.5060e+00,5.1531e-01,6.5062e-02
3.0000e+02,8.9986e-01,1.7204e+00,2.5060e+00,5.2737e-01,6.6809e-02
3.1000e+02,8.8633e-01,1.7086e+00,2.5060e+00,5.3918e-01,6.8530e-02
3.2000e+02,8.7308e-01,1.6970e+00,2.5060e+00,5.5073e-01,7.0226e-02
3.3000e+02,8.6011e-01,1.6856e+00,2.5060e+00,5.6203e-01,7.1897e-02
3.4000e+02,8.4740e-01,1.6745e+00,2.5060e+00,5.7310e-01,7.3543e-02
3.5000e+02,8.3494e-01,1.6637e+00,2.5060e+00,5.8393e-01,7.5165e-02
3.6000e+02,8.2274e-01,1.6530e+00,2.5060e+00,5.9454e-01,7.6764e-02
3.7000e+02,8.1078e-01,1.6426e+00,2.5060e+00,6.0492e-01,7.8340e-02
3.8000e+02,7.9905e-01,1.6324e+00,2.5060e+00,6.1510e-01,7.9893e-02
3.9000e+02,7.8755e-01,1.6224e+00,2.5060e+00,6.2506e-01,8.1424e-02
4.0000e+02,7.7628e-01,1.6126e+00,2.5060e+00,6.3483e-01,8.2933e-02
4.1000e+02,7.6522e-01,1.6030e+00,2.5060e+00,6.4440e-01,8.4421e-02
4.2000e+02,7.5437e-01,1.5935e+00,2.5060e+00,6.5378e-01,8.5888e-02
4.3000e+02,7.4373e-01,1.5843e+00,2.5060e+00,6.6297e-01,8.7335e-02
4.4000e+02,7.3329e-01,1.5753e+00,2.5060e+00,6.7198e-01,8.8761e-02
4.5000e+02,7.2305e-01,1.5664e+00,2.5060e+00,6.8082e-01,9.0167e-02
4.6000e+02,7.1300e-01,1.5577e+00,2.5060e+00,6.8949e-01,9.1555e-02
4.7000e+02,7.0313e-01,1.5492e+00,2.5060e+00,6.9799e-01,9.2923e-02
4.8000e+02,6.9344e-01,1.5408e+00,2.5060e+00,7.0633e-01,9.4272e-02
4.9000e+02,6.8393e-01,1.5326e+00,2.5060e+00,7.1451e-01,9.5603e-02
5.0000e+02,6.7459e-01,1.5245e+00,2.5060e+00,7.2254e-01,9.6916e-02
5.1000e+02,6.6541e-01,1.5166e+00,2.5060e+00,7.3041e-01,9.8211e-02
5.2000e+02,6.5640e-01,1.5088e+00,2.5060e+00,7.3815e-01,9.9489e-02
5.3000e+02,6.4755e-01,1.5012e+00,2.5060e+00,7.4574e-01,1.0075e-01
5.4000e+02,6.3886e-01,1.4937e+00,2.5060e+00,7.5319e-01,1.0199e-01
5.5000e+02,6.3032e-01,1.4864e+00,2.5060e+00,7.6050e-01,1.0322e-01
5.6000e+02,6.2192e-01,1.4792e+00,2.5060e+00,7.6769e-01,1.0443e-01
5.7000e+02,6.1367e-01,1.4721e+00,2.5060e+00,7.7474e-01,1.0563e-01
5.8000e+02,6.0556e-01,1.4652e+00,2.5060e+00,7.8167e-01,1.0681e-01
5.9000e+02,5.9759e-01,1.4583e+00,2.5060e+00,7.8847e-01,1.0797e-01
6.0000e+02,5.8976e-01,1.4516e+00,2.5060e+00,7.9516e-01,1.0912e-01
6.1000e+02,5.8206e-01,1.4450e+00,2.5060e+00,8.0173e-01,1.1025e-01
6.2000e+02,5.7448e-01,1.4385e+00,2.5060e+00,8.0818e-01,1.1137e-01
6.3000e+02,5.6703e-01,1.4322e+00,2.5060e+00,8.1453e-01,1.1248e-01
6.4000e+02,5.5971e-01,1.4259e+00,2.5060e+00,8.2076e-01,1.1357e-01
