t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,5.5000e+00,1.6500e+01,1.5000e+01,0.0000e+00,0.0000e+00
1.0000e+01,5.3809e+00,1.6386e+01,1.5004e+01,1.1376e-01,1.7296e-03
2.0000e+01,5.2682e+00,1.6275e+01,1.5004e+01,2.2469e-01,3.4277e-03
3.0000e+01,5.1586e+00,1.6167e+01,1.5004e+01,3.3260e-01,5.0910e-03
4.0000e+01,5.0520e+00,1.6062e+01,1.5004e+01,4.3762e-01,6.7201e-03
5.0000e+01,4.9482e+00,1.5960e+01,1.5004e+01,5.3983e-01,8.3162e-03
6.0000e+01,4.8471e+00,1.5860e+01,1.5004e+01,6.3935e-01,9.8799e-03
7.0000e+01,4.7487e+00,1.5763e+01,1.5004e+01,7.3626e-01,1.1412e-02
8.0000e+01,4.6528e+00,1.5669e+01,1.5004e+01,8.3066e-01,1.2914e-02
9.0000e+01,4.5593e+00,1.5577e+01,1.5004e+01,9.2262e-01,1.4385e-02
1.0000e+02,4.4683e+00,1.5487e+01,1.5004e+01,1.0122e+00,1.5828e-02
1.1000e+02,4.3795e+00,1.5400e+01,1.5004e+01,1.0996e+00,1.7242e-02
1.2000e+02,4.2929e+00,1.5314e+01,1.5004e+01,1.1848e+00,1.8629e-02
1.3000e+02,4.2085e+00,1.5231e+01,1.5004e+01,1.2678e+00,1.9988e-02
1.4000e+02,4.1262e+00,1.5150e+01,1.5004e+01,1.3488e+00,2.1321e-02
1.5000e+02,4.0459e+00,1.5071e+01,1.5004e+01,1.4278e+00,2.2628e-02
1.6000e+02,3.9675e+00,1.4994e+01,1.5004e+01,1.5049e+00,2.3910e-02
1.7000e+02,3.8910e+00,1.4919e+01,1.5004e+01,1.5802e+00,2.5168e-02
1.8000e+02,3.8163e+00,1.4845e+01,1.5004e+01,1.6536e+00,2.6402e-02
1.9000e+02,3.7434e+00,1.4773e+01,1.5004e+01,1.7253e+00,2.7612e-02
