t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.5000e+00,7.5000e+00,1.7500e+01,0.0000e+00,0.0000e+00
1.0000e+01,2.4770e+00,7.4791e+00,1.7501e+01,2.0863e-02,6.9642e-04
2.0000e+01,2.4556e+00,7.4584e+00,1.7501e+01,4.1537e-02,1.3884e-03
3.0000e+01,2.4345e+00,7.4380e+00,1.7501e+01,6.1978e-02,2.0745e-03
4.0000e+01,2.4136e+00,7.4177e+00,1.7501e+01,8.2188e-02,2.7547e-03
5.0000e+01,2.3930e+00,7.3977e+00,1.7501e+01,1.0217e-01,3.4291e-03
6.0000e+01,2.3725e+00,7.3780e+00,1.7501e+01,1.2193e-01,4.0978e-03
7.0000e+01,2.3523e+00,7.3584e+00,1.7501e+01,1.4147e-01,4.7608e-03
8.0000e+01,2.3324e+00,7.3391e+00,1.7501e+01,1.6080e-01,5.4182e-03
9.0000e+01,2.3126e+00,7.3200e+00,1.7501e+01,1.7991e-01,6.0701e-03
1.0000e+02,2.2930e+00,7.3011e+00,1.7501e+01,1.9881e-01,6.7164e-03
1.1000e+02,2.2737e+00,7.2824e+00,1.7501e+01,2.1750e-01,7.3574e-03
1.2000e+02,2.2546e+00,7.2639e+00,1.7501e+01,2.3599e-01,7.9929e-03
1.3000e+02,2.2357e+00,7.2456e+00,1.7501e+01,2.5428e-01,8.6232e-03
1.4000e+02,2.2170e+00,7.2275e+00,1.7501e+01,2.7237e-01,9.2482e-03
1.5000e+02,2.1984e+00,7.2095e+00,1.7501e+01,2.9027e-01,9.8680e-03
1.6000e+02,2.1801e+00,7.1918e+00,1.7501e+01,3.0797e-01,1.0483e-02
1.7000e+02,2.1620e+00,7.1743e+00,1.7501e+01,3.2549e-01,1.1092e-02
1.8000e+02,2.1441e+00,7.1570e+00,1.7501e+01,3.4281e-01,1.1697e-02
1.9000e+02,2.1263e+00,7.1398e+00,1.7501e+01,3.5996e-01,1.2296e-02
2.0000e+02,2.1088e+00,7.1228e+00,1.7501e+01,3.7692e-01,1.2891e-02
2.1000e+02,2.0914e+00,7.1061e+00,1.7501e+01,3.9370e-01,1.3480e-02
2.2000e+02,2.0742e+00,7.0894e+00,1.7501e+01,4.1030e-01,1.4065e-02
2.3000e+02,2.0572e+00,7.0730e+00,1.7501e+01,4.2674e-01,1.4645e-02
2.4000e+02,2.0404e+00,7.0567e+00,1.7501e+01,4.4300e-01,1.5221e-02
2.5000e+02,2.0237e+00,7.0406e+00,1.7501e+01,4.5909e-01,1.5792e-02
2.6000e+02,2.0072e+00,7.0247e+00,1.7501e+01,4.7501e-01,1.6358e-02
2.7000e+02,1.9909e+00,7.0089e+00,1.7501e+01,4.9077e-01,1.6919e-02
2.8000e+02,1.9747e+00,6.9933e+00,1.7501e+01,5.0637e-01,1.7476e-02
2.9000e+02,1.9587e+00,6.9779e+00,1.7501e+01,5.2180e-01,1.8028e-02
3.0000e+02,1.9429e+00,6.9626e+00,1.7501e+01,5.3708e-01,1.8576e-02
3.1000e+02,1.9273e+00,6.9475e+00,1.7501e+01,5.5220e-01,1.9120e-02
3.2000e+02,1.9117e+00,6.9325e+00,1.7501e+01,5.6717e-01,1.9659e-02
3.3000e+02,1.8964e+00,6.9177e+00,1.7501e+01,5.8199e-01,2.0194e-02
3.4000e+02,1.8812e+00,6.9030e+00,1.7501e+01,5.9666e-01,2.0725e-02
3.5000e+02,1.8661e+00,6.8885e+00,1.7501e+01,6.1117e-01,2.1251e-02
3.6000e+02,1.8513e+00,6.8741e+00,1.7501e+01,6.2555e-01,2.1773e-02
3.7000e+02,1.8365e+00,6.8598e+00,1.7501e+01,6.3978e-01,2.2291e-02
3.8000e+02,1.8219e+00,6.8457e+00,1.7501e+01,6.5387e-01,2.2805e-02
3.9000e+02,1.8074e+00,6.8318e+00,1.7501e+01,6.6781e-01,2.3315e-02
4.0000e+02,1.7931e+00,6.8180e+00,1.7501e+01,6.8162e-01,2.3821e-02
4.1000e+02,1.7790e+00,6.8043e+00,1.7501e+01,6.9530e-01,2.4323e-02
4.2000e+02,1.7649e+00,6.7907e+00,1.7501e+01,7.0884e-01,2.4821e-02
4.3000e+02,1.7510e+00,6.7773e+00,1.7501e+01,7.2224e-01,2.5315e-02
4.4000e+02,1.7373e+00,6.7640e+00,1.7501e+01,7.3552e-01,2.5805e-02
4.5000e+02,1.7236e+00,6.7509e+00,1.7501e+01,7.4866e-01,2.6291e-02
4.6000e+02,1.7101e+00,6.7379e+00,1.7501e+01,7.6168e-01,2.6774e-02
4.7000e+02,1.6968e+00,6.7250e+00,1.7501e+01,7.7457e-01,2.7253e-02
4.8000e+02,1.6835e+00,6.7122e+00,1.7501e+01,7.8733e-01,2.7728e-02
4.9000e+02,1.6704e+00,6.6996e+00,1.7501e+01,7.9998e-01,2.8199e-02
5.0000e+02,1.6574e+00,6.6870e+00,1.7501e+01,8.1250e-01,2.8667e-02
5.1000e+02,1.6445e+00,6.6746e+00,1.7501e+01,8.2490e-01,2.9131e-02
5.2000e+02,1.6318e+00,6.6623e+00,1.7501e+01,8.3718e-01,2.9591e-02
5.3000e+02,1.6192e+00,6.6502e+00,1.7501e+01,8.4935e-01,3.0048e-02
5.4000e+02,1.6067e+00,6.6381e+00,1.7501e+01,8.6140e-01,3.0501e-02
5.5000e+02,1.5943e+00,6.6262e+00,1.7501e+01,8.7333e-01,3.0951e-02
