t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.0000e+00,1.2000e+01,7.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,2.9064e+00,1.1912e+01,7.5040e+00,8.7733e-02,1.8345e-03
2.0000e+01,2.8197e+00,1.1827e+01,7.5040e+00,1.7270e-01,3.6242e-03
3.0000e+01,2.7360e+00,1.1745e+01,7.5040e+00,2.5460e-01,5.3613e-03
4.0000e+01,2.6554e+00,1.1666e+01,7.5040e+00,3.3356e-01,7.0478e-03
5.0000e+01,2.5776e+00,1.1590e+01,7.5040e+00,4.0973e-01,8.6853e-03
6.0000e+01,2.5025e+00,1.1516e+01,7.5040e+00,4.8322e-01,1.0276e-02
7.0000e+01,2.4300e+00,1.1445e+01,7.5040e+00,5.5415e-01,1.1820e-02
8.0000e+01,2.3600e+00,1.1376e+01,7.5040e+00,6.2264e-01,1.3321e-02
9.0000e+01,2.2924e+00,1.1310e+01,7.5040e+00,6.8880e-01,1.4779e-02
1.0000e+02,2.2271e+00,1.1246e+01,7.5040e+00,7.5271e-01,1.6196e-02
1.1000e+02,2.1640e+00,1.1184e+01,7.5040e+00,8.1448e-01,1.7572e-02
1.2000e+02,2.1029e+00,1.1124e+01,7.5040e+00,8.7420e-01,1.8911e-02
1.3000e+02,2.0438e+00,1.1067e+01,7.5040e+00,9.3195e-01,2.0212e-02
1.4000e+02,1.9867e+00,1.1011e+01,7.5040e+00,9.8780e-01,2.1477e-02
1.5000e+02,1.9315e+00,1.0957e+01,7.5040e+00,1.0418e+00,2.2707e-02
1.6000e+02,1.8780e+00,1.0904e+01,7.5040e+00,1.0941e+00,2.3903e-02
1.7000e+02,1.8262e+00,1.0854e+01,7.5040e+00,1.1448e+00,2.5067e-02
1.8000e+02,1.7760e+00,1.0804e+01,7.5040e+00,1.1938e+00,2.6199e-02
1.9000e+02,1.7274e+00,1.0757e+01,7.5040e+00,1.2413e+00,2.7300e-02
2.0000e+02,1.6804e+00,1.0711e+01,7.5040e+00,1.2873e+00,2.8371e-02
2.1000e+02,1.6348e+00,1.0666e+01,7.5040e+00,1.3318e+00,2.9413e-02
2.2000e+02,1.5906e+00,1.0623e+01,7.5040e+00,1.3750e+00,3.0427e-02
2.3000e+02,1.5477e+00,1.0581e+01,7.5040e+00,1.4169e+00,3.1414e-02
2.4000e+02,1.5062e+00,1.0540e+01,7.5040e+00,1.4575e+00,3.2375e-02
2.5000e+02,1.4659e+00,1.0501e+01,7.5040e+00,1.4968e+00,3.3310e-02
2.6000e+02,1.4268e+00,1.0463e+01,7.5040e+00,1.5350e+00,3.4221e-02
2.7000e+02,1.3889e+00,1.0426e+01,7.5040e+00,1.5720e+00,3.5107e-02
2.8000e+02,1.3521e+00,1.0390e+01,7.5040e+00,1.6080e+00,3.5970e-02
2.9000e+02,1.3164e+00,1.0355e+01,7.5040e+00,1.6428e+00,3.6811e-02
3.0000e+02,1.2817e+00,1.0321e+01,7.5040e+00,1.6767e+00,3.7629e-02
3.1000e+02,1.2481e+00,1.0288e+01,7.5040e+00,1.7095e+00,3.8426e-02
3.2000e+02,1.2154e+00,1.0256e+01,7.5040e+00,1.7414e+00,3.9202e-02
3.3000e+02,1.1837e+00,1.0225e+01,7.5040e+00,1.7724e+00,3.9958e-02
3.4000e+02,1.1529e+00,1.0195e+01,7.5040e+00,1.8024e+00,4.0694e-02
3.5000e+02,1.1229e+00,1.0166e+01,7.5040e+00,1.8317e+00,4.1412e-02
3.6000e+02,1.0939e+00,1.0137e+01,7.5040e+00,1.8600e+00,4.2111e-02
3.7000e+02,1.0656e+00,1.0110e+01,7.5040e+00,1.8876e+00,4.2791e-02
3.8000e+02,1.0381e+00,1.0083e+01,7.5040e+00,1.9144e+00,4.3455e-02
3.9000e+02,1.0115e+00,1.0057e+01,7.5040e+00,1.9404e+00,4.4101e-02
4.0000e+02,9.8552e-01,1.0032e+01,7.5040e+00,1.9658e+00,4.4731e-02
4.1000e+02,9.6031e-01,1.0007e+01,7.5040e+00,1.9904e+00,4.5345e-02
4.2000e+02,9.3579e-01,9.9830e+00,7.5040e+00,2.0143e+00,4.5943e-02
4.3000e+02,9.1195e-01,9.9597e+00,7.5040e+00,2.0375e+00,4.6526e-02
4.4000e+02,8.8877e-01,9.9371e+00,7.5040e+00,2.0601e+00,4.7095e-02
4.5000e+02,8.6623e-01,9.9150e+00,7.5040e+00,2.0821e+00,4.7649e-02
4.6000e+02,8.4429e-01,9.8936e+00,7.5040e+00,2.1035e+00,4.8188e-02
4.7000e+02,8.2296e-01,9.8728e+00,7.5040e+00,2.1243e+00,4.8715e-02
4.8000e+02,8.0221e-01,9.8525e+00,7.5040e+00,2.1446e+00,4.9228e-02
4.9000e+02,7.8201e-01,9.8328e+00,7.5040e+00,2.1643e+00,4.9728e-02
5.0000e+02,7.6236e-01,9.8136e+00,7.5040e+00,2.1834e+00,5.0216e-02
5.1000e+02,7.4324e-01,9.7949e+00,7.5040e+00,2.2021e+00,5.0691e-02
5.2000e+02,7.2463e-01,9.7768e+00,7.5040e+00,2.2202e+00,5.1155e-02
5.3000e+02,7.0651e-01,9.7591e+00,7.5040e+00,2.2379e+00,5.1607e-02
5.4000e+02,6.8888e-01,9.7419e+00,7.5040e+00,2.2551e+00,5.2048e-02
5.5000e+02,6.7171e-01,9.7251e+00,7.5040e+00,2.2718e+00,5.2478e-02
5.6000e+02,6.5500e-01,9.7088e+00,7.5040e+00,2.2881e+00,5.2897e-02
5.7000e+02,6.3873e-01,9.6929e+00,7.5040e+00,2.3040e+00,5.3306e-02
5.8000e+02,6.2289e-01,9.6775e+00,7.5040e+00,2.3194e+00,5.3704e-02
5.9000e+02,6.0746e-01,9.6624e+00,7.5040e+00,2.3345e+00,5.4093e-02
6.0000e+02,5.9243e-01,9.6477e+00,7.5040e+00,2.3491e+00,5.4472e-02
6.1000e+02,5.7780e-01,9.6334e+00,7.5040e+00,2.3634e+00,5.4842e-02
6.2000e+02,5.6354e-01,9.6195e+00,7.5040e+00,2.3773e+00,5.5203e-02
6.3000e+02,5.4966e-01,9.6060e+00,7.5040e+00,2.3908e+00,5.5555e-02
6.4000e+02,5.3614e-01,9.5928e+00,7.5040e+00,2.4040e+00,5.5898e-02
6.5000e+02,5.2296e-01,9.5799e+00,7.5040e+00,2.4168e+00,5.6233e-02
6.6000e+02,5.1013e-01,9.5674e+00,7.5040e+00,2.4293e+00,5.6560e-02
6.7000e+02,4.9762e-01,9.5552e+00,7.5040e+00,2.4415e+00,5.6878e-02
6.8000e+02,4.8544e-01,9.5433e+00,7.5040e+00,2.4534e+00,5.7189e-02
6.9000e+02,4.7356e-01,9.5317e+00,7.5040e+00,2.4650e+00,5.7492e-02
7.0000e+02,4.6199e-01,9.5204e+00,7.5040e+00,2.4762e+00,5.7788e-02
7.1000e+02,4.5072e-01,9.5094e+00,7.5040e+00,2.4872e+00,5.8077e-02
7.2000e+02,4.3973e-01,9.4987e+00,7.5040e+00,2.4979e+00,5.8359e-02
7.3000e+02,4.2902e-01,9.4883e+00,7.5040e+00,2.5084e+00,5.8633e-02
7.4000e+02,4.1858e-01,9.4781e+00,7.5040e+00,2.5185e+00,5.8902e-02
7.5000e+02,4.0841e-01,9.4682e+00,7.5040e+00,2.5284e+00,5.9163e-02
7.6000e+02,3.9849e-01,9.4585e+00,7.5040e+00,2.5381e+00,5.9418e-02
7.7000e+02,3.8882e-01,9.4491e+00,7.5040e+00,2.5475e+00,5.9668e-02
7.8000e+02,3.7939e-01,9.4399e+00,7.5040e+00,2.5567e+00,5.9911e-02
7.9000e+02,3.7020e-01,9.4309e+00,7.5040e+00,2.5657e+00,6.0148e-02
8.0000e+02,3.6125e-01,9.4222e+00,7.5040e+00,2.5744e+00,6.0379e-02
8.1000e+02,3.5251e-01,9.4136e+00,7.5040e+00,2.5829e+00,6.0605e-02
8.2000e+02,3.4400e-01,9.4053e+00,7.5040e+00,2.5912e+00,6.0826e-02
8.3000e+02,3.3569e-01,9.3972e+00,7.5040e+00,2.5993e+00,6.1041e-02
8.4000e+02,3.2760e-01,9.3893e+00,7.5040e+00,2.6072e+00,6.1251e-02
8.5000e+02,3.1970e-01,9.3816e+00,7.5040e+00,2.6149e+00,6.1455e-02
8.6000e+02,3.1200e-01,9.3741e+00,7.5040e+00,2.6224e+00,6.1655e-02
8.7000e+02,3.0449e-01,9.3668e+00,7.5040e+00,2.6297e+00,6.1850e-02
8.8000e+02,2.9717e-01,9.3597e+00,7.5040e+00,2.6368e+00,6.2041e-02
8.9000e+02,2.9003e-01,9.3527e+00,7.5040e+00,2.6438e+00,6.2227e-02
9.0000e+02,2.8306e-01,9.3459e+00,7.5040e+00,2.6505e+00,6.2408e-02
9.1000e+02,2.7627e-01,9.3393e+00,7.5040e+00,2.6572e+00,6.2585e-02
9.2000e+02,2.6964e-01,9.3328e+00,7.5040e+00,2.6636e+00,6.2758e-02
9.3000e+02,2.6318e-01,9.3265e+00,7.5040e+00,2.6699e+00,6.2927e-02
9.4000e+02,2.5687e-01,9.3204e+00,7.5040e+00,2.6760e+00,6.3091e-02
9.5000e+02,2.5072e-01,9.3144e+00,7.5040e+00,2.6820e+00,6.3252e-02
9.6000e+02,2.4472e-01,9.3085e+00,7.5040e+00,2.6879e+00,6.3409e-02
9.7000e+02,2.3887e-01,9.3028e+00,7.5040e+00,2.6936e+00,6.3562e-02
9.8000e+02,2.3316e-01,9.2973e+00,7.5040e+00,2.6991e+00,6.3711e-02
9.9000e+02,2.2759e-01,9.2918e+00,7.5040e+00,2.7046e+00,6.3857e-02
1.0000e+03,2.2216e-01,9.2865e+00,7.5040e+00,2.7099e+00,6.4000e-02
1.0100e+03,2.1686e-01,9.2814e+00,7.5040e+00,2.7150e+00,6.4139e-02
1.0200e+03,2.1168e-01,9.2763e+00,7.5040e+00,2.7200e+00,6.4274e-02
1.0300e+03,2.0664e-01,9.2714e+00,7.5040e+00,2.7250e+00,6.4407e-02
1.0400e+03,2.0171e-01,9.2666e+00,7.5040e+00,2.7298e+00,6.4536e-02
1.0500e+03,1.9691e-01,9.2619e+00,7.5040e+00,2.7344e+00,6.4663e-02
1.0600e+03,1.9222e-01,9.2573e+00,7.5040e+00,2.7390e+00,6.4786e-02
1.0700e+03,1.8765e-01,9.2529e+00,7.5040e+00,2.7435e+00,6.4906e-02
1.0800e+03,1.8318e-01,9.2485e+00,7.5040e+00,2.7478e+00,6.5023e-02
1.0900e+03,1.7883e-01,9.2443e+00,7.5040e+00,2.7520e+00,6.5138e-02
1.1000e+03,1.7458e-01,9.2401e+00,7.5040e+00,2.7562e+00,6.5250e-02
1.1100e+03,1.7043e-01,9.2361e+00,7.5040e+00,2.7602e+00,6.5359e-02
1.1200e+03,1.6639e-01,9.2321e+00,7.5040e+00,2.7642e+00,6.5466e-02
1.1300e+03,1.6244e-01,9.2283e+00,7.5040e+00,2.7680e+00,6.5570e-02
1.1400e+03,1.5858e-01,9.2245e+00,7.5040e+00,2.7718e+00,6.5672e-02
1.1500e+03,1.5482e-01,9.2209e+00,7.5040e+00,2.7754e+00,6.5771e-02
1.1600e+03,1.5115e-01,9.2173e+00,7.5040e+00,2.7790e+00,6.5868e-02
1.1700e+03,1.4757e-01,9.2138e+00,7.5040e+00,2.7825e+00,6.5963e-02
1.1800e+03,1.4407e-01,9.2104e+00,7.5040e+00,2.7859e+00,6.6055e-02
1.1900e+03,1.4066e-01,9.2071e+00,7.5040e+00,2.7892e+00,6.6145e-02
1.2000e+03,1.3733e-01,9.2038e+00,7.5040e+00,2.7924e+00,6.6233e-02
1.2100e+03,1.3408e-01,9.2007e+00,7.5040e+00,2.7956e+00,6.6319e-02
1.2200e+03,1.3090e-01,9.1976e+00,7.5040e+00,2.7987e+00,6.6403e-02
1.2300e+03,1.2781e-01,9.1945e+00,7.5040e+00,2.8017e+00,6.6485e-02
1.2400e+03,1.2478e-01,9.1916e+00,7.5040e+00,2.8047e+00,6.6565e-02
1.2500e+03,1.2183e-01,9.1887e+00,7.5040e+00,2.8075e+00,6.6643e-02
1.2600e+03,1.1895e-01,9.1859e+00,7.5040e+00,2.8103e+00,6.6720e-02
1.2700e+03,1.1614e-01,9.1832e+00,7.5040e+00,2.8131e+00,6.6794e-02
1.2800e+03,1.1340e-01,9.1805e+00,7.5040e+00,2.8157e+00,6.6867e-02
1.2900e+03,1.1072e-01,9.1779e+00,7.5040e+00,2.8183e+00,6.6938e-02
