t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.0000e+00,1.4000e+01,0.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,2.7475e+00,1.2808e+01,1.9506e-01,1.0381e+00,1.9306e-02
2.0000e+01,1.9180e+00,1.1985e+01,1.9506e-01,1.8514e+00,3.5599e-02
3.0000e+01,1.3467e+00,1.1418e+01,1.9506e-01,2.4108e+00,4.7491e-02
4.0000e+01,9.4966e-01,1.1024e+01,1.9506e-01,2.7992e+00,5.6113e-02
5.0000e+01,6.7181e-01,1.0749e+01,1.9506e-01,3.0708e+00,6.2335e-02
6.0000e+01,4.7635e-01,1.0555e+01,1.9506e-01,3.2618e+00,6.6809e-02
7.0000e+01,3.3832e-01,1.0418e+01,1.9506e-01,3.3966e+00,7.0019e-02
8.0000e+01,2.4057e-01,1.0321e+01,1.9506e-01,3.4920e+00,7.2318e-02
9.0000e+01,1.7122e-01,1.0252e+01,1.9506e-01,3.5598e+00,7.3962e-02
1.0000e+02,1.2193e-01,1.0203e+01,1.9506e-01,3.6079e+00,7.5138e-02
1.1000e+02,8.6869e-02,1.0168e+01,1.9506e-01,3.6421e+00,7.5977e-02
1.2000e+02,6.1910e-02,1.0143e+01,1.9506e-01,3.6665e+00,7.6577e-02
1.3000e+02,4.4132e-02,1.0126e+01,1.9506e-01,3.6838e+00,7.7005e-02
1.4000e+02,3.1464e-02,1.0113e+01,1.9506e-01,3.6962e+00,7.7310e-02
1.5000e+02,2.2435e-02,1.0104e+01,1.9506e-01,3.7050e+00,7.7528e-02
1.6000e+02,1.5998e-02,1.0098e+01,1.9506e-01,3.7113e+00,7.7683e-02
1.7000e+02,1.1409e-02,1.0093e+01,1.9506e-01,3.7157e+00,7.7794e-02
1.8000e+02,8.1366e-03,1.0090e+01,1.9506e-01,3.7189e+00,7.7873e-02
1.9000e+02,5.8029e-03,1.0088e+01,1.9506e-01,3.7212e+00,7.7930e-02
2.0000e+02,4.1387e-03,1.0086e+01,1.9506e-01,3.7228e+00,7.7970e-02
2.1000e+02,2.9518e-03,1.0085e+01,1.9506e-01,3.7240e+00,7.7999e-02
2.2000e+02,2.1053e-03,1.0084e+01,1.9506e-01,3.7248e+00,7.8019e-02
2.3000e+02,1.5015e-03,1.0084e+01,1.9506e-01,3.7254e+00,7.8034e-02
2.4000e+02,1.0709e-03,1.0083e+01,1.9506e-01,3.7258e+00,7.8044e-02
2.5000e+02,7.6384e-04,1.0083e+01,1.9506e-01,3.7261e+00,7.8052e-02
2.6000e+02,5.4480e-04,1.0083e+01,1.9506e-01,3.7263e+00,7.8057e-02
2.7000e+02,3.8857e-04,1.0082e+01,1.9506e-01,3.7265e+00,7.8061e-02
2.8000e+02,2.7714e-04,1.0082e+01,1.9506e-01,3.7266e+00,7.8063e-02
2.9000e+02,1.9767e-04,1.0082e+01,1.9506e-01,3.7267e+00,7.8065e-02
