t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.0000e+00,6.0000e+00,2.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,1.9882e+00,5.9895e+00,2.2501e+01,1.0483e-02,4.3719e-04
2.0000e+01,1.9773e+00,5.9791e+00,2.2501e+01,2.0910e-02,8.7276e-04
3.0000e+01,1.9665e+00,5.9687e+00,2.2501e+01,3.1262e-02,1.3060e-03
4.0000e+01,1.9558e+00,5.9584e+00,2.2501e+01,4.1539e-02,1.7368e-03
5.0000e+01,1.9452e+00,5.9482e+00,2.2501e+01,5.1744e-02,2.1653e-03
6.0000e+01,1.9346e+00,5.9381e+00,2.2501e+01,6.1876e-02,2.5915e-03
7.0000e+01,1.9242e+00,5.9280e+00,2.2501e+01,7.1936e-02,3.0154e-03
8.0000e+01,1.9138e+00,5.9180e+00,2.2501e+01,8.1924e-02,3.4370e-03
9.0000e+01,1.9034e+00,5.9081e+00,2.2501e+01,9.1843e-02,3.8564e-03
1.0000e+02,1.8931e+00,5.8983e+00,2.2501e+01,1.0169e-01,4.2734e-03
1.1000e+02,1.8830e+00,5.8885e+00,2.2501e+01,1.1147e-01,4.6883e-03
1.2000e+02,1.8728e+00,5.8788e+00,2.2501e+01,1.2118e-01,5.1009e-03
1.3000e+02,1.8628e+00,5.8691e+00,2.2501e+01,1.3082e-01,5.5113e-03
1.4000e+02,1.8528e+00,5.8595e+00,2.2501e+01,1.4040e-01,5.9195e-03
1.5000e+02,1.8429e+00,5.8500e+00,2.2501e+01,1.4991e-01,6.3255e-03
1.6000e+02,1.8330e+00,5.8406e+00,2.2501e+01,1.5935e-01,6.7294e-03
1.7000e+02,1.8233e+00,5.8312e+00,2.2501e+01,1.6873e-01,7.1311e-03
1.8000e+02,1.8135e+00,5.8219e+00,2.2501e+01,1.7804e-01,7.5307e-03
1.9000e+02,1.8039e+00,5.8126e+00,2.2501e+01,1.8729e-01,7.9282e-03
2.0000e+02,1.7943e+00,5.8034e+00,2.2501e+01,1.9647e-01,8.3235e-03
2.1000e+02,1.7848e+00,5.7943e+00,2.2501e+01,2.0560e-01,8.7168e-03
2.2000e+02,1.7753e+00,5.7852e+00,2.2501e+01,2.1466e-01,9.1080e-03
2.3000e+02,1.7660e+00,5.7762e+00,2.2501e+01,2.2365e-01,9.4971e-03
2.4000e+02,1.7566e+00,5.7673e+00,2.2501e+01,2.3259e-01,9.8841e-03
2.5000e+02,1.7474e+00,5.7584e+00,2.2501e+01,2.4147e-01,1.0269e-02
2.6000e+02,1.7382e+00,5.7496e+00,2.2501e+01,2.5028e-01,1.0652e-02
2.7000e+02,1.7290e+00,5.7408e+00,2.2501e+01,2.5904e-01,1.1033e-02
2.8000e+02,1.7200e+00,5.7321e+00,2.2501e+01,2.6773e-01,1.1412e-02
2.9000e+02,1.7110e+00,5.7235e+00,2.2501e+01,2.7637e-01,1.1789e-02
3.0000e+02,1.7020e+00,5.7149e+00,2.2501e+01,2.8495e-01,1.2164e-02
3.1000e+02,1.6931e+00,5.7064e+00,2.2501e+01,2.9347e-01,1.2537e-02
3.2000e+02,1.6843e+00,5.6979e+00,2.2501e+01,3.0194e-01,1.2909e-02
3.3000e+02,1.6755e+00,5.6895e+00,2.2501e+01,3.1035e-01,1.3278e-02
3.4000e+02,1.6668e+00,5.6811e+00,2.2501e+01,3.1870e-01,1.3645e-02
3.5000e+02,1.6581e+00,5.6728e+00,2.2501e+01,3.2700e-01,1.4010e-02
3.6000e+02,1.6495e+00,5.6646e+00,2.2501e+01,3.3524e-01,1.4374e-02
3.7000e+02,1.6409e+00,5.6564e+00,2.2501e+01,3.4343e-01,1.4736e-02
3.8000e+02,1.6325e+00,5.6483e+00,2.2501e+01,3.5156e-01,1.5095e-02
3.9000e+02,1.6240e+00,5.6402e+00,2.2501e+01,3.5964e-01,1.5453e-02
4.0000e+02,1.6156e+00,5.6322e+00,2.2501e+01,3.6767e-01,1.5809e-02
4.1000e+02,1.6073e+00,5.6242e+00,2.2501e+01,3.7565e-01,1.6164e-02
4.2000e+02,1.5990e+00,5.6163e+00,2.2501e+01,3.8357e-01,1.6516e-02
4.3000e+02,1.5908e+00,5.6084e+00,2.2501e+01,3.9144e-01,1.6867e-02
4.4000e+02,1.5826e+00,5.6006e+00,2.2501e+01,3.9926e-01,1.7215e-02
4.5000e+02,1.5745e+00,5.5928e+00,2.2501e+01,4.0703e-01,1.7562e-02
4.6000e+02,1.5665e+00,5.5851e+00,2.2501e+01,4.1475e-01,1.7908e-02
4.7000e+02,1.5584e+00,5.5774e+00,2.2501e+01,4.2241e-01,1.8251e-02
4.8000e+02,1.5505e+00,5.5698e+00,2.2501e+01,4.3003e-01,1.8593e-02
4.9000e+02,1.5426e+00,5.5622e+00,2.2501e+01,4.3760e-01,1.8933e-02
5.0000e+02,1.5347e+00,5.5547e+00,2.2501e+01,4.4512e-01,1.9271e-02
5.1000e+02,1.5269e+00,5.5472e+00,2.2501e+01,4.5260e-01,1.9608e-02
5.2000e+02,1.5191e+00,5.5398e+00,2.2501e+01,4.6002e-01,1.9943e-02
5.3000e+02,1.5114e+00,5.5324e+00,2.2501e+01,4.6740e-01,2.0276e-02
5.4000e+02,1.5038e+00,5.5251e+00,2.2501e+01,4.7473e-01,2.0607e-02
5.5000e+02,1.4962e+00,5.5178e+00,2.2501e+01,4.8201e-01,2.0937e-02
5.6000e+02,1.4886e+00,5.5105e+00,2.2501e+01,4.8925e-01,2.1265e-02
5.7000e+02,1.4811e+00,5.5033e+00,2.2501e+01,4.9644e-01,2.1592e-02
5.8000e+02,1.4736e+00,5.4962e+00,2.2501e+01,5.0359e-01,2.1916e-02
5.9000e+02,1.4662e+00,5.4891e+00,2.2501e+01,5.1069e-01,2.2240e-02
6.0000e+02,1.4588e+00,5.4820e+00,2.2501e+01,5.1774e-01,2.2561e-02
6.1000e+02,1.4515e+00,5.4750e+00,2.2501e+01,5.2475e-01,2.2881e-02
6.2000e+02,1.4442e+00,5.4680e+00,2.2501e+01,5.3172e-01,2.3199e-02
6.3000e+02,1.4369e+00,5.4611e+00,2.2501e+01,5.3865e-01,2.3516e-02
6.4000e+02,1.4298e+00,5.4542e+00,2.2501e+01,5.4553e-01,2.3831e-02
6.5000e+02,1.4226e+00,5.4474e+00,2.2501e+01,5.5236e-01,2.4145e-02
6.6000e+02,1.4155e+00,5.4406e+00,2.2501e+01,5.5916e-01,2.4457e-02
6.7000e+02,1.4084e+00,5.4338e+00,2.2501e+01,5.6591e-01,2.4767e-02
6.8000e+02,1.4014e+00,5.4271e+00,2.2501e+01,5.7262e-01,2.5076e-02
6.9000e+02,1.3944e+00,5.4204e+00,2.2501e+01,5.7929e-01,2.5384e-02
7.0000e+02,1.3875e+00,5.4138e+00,2.2501e+01,5.8592e-01,2.5690e-02
7.1000e+02,1.3806e+00,5.4072e+00,2.2501e+01,5.9251e-01,2.5994e-02
7.2000e+02,1.3738e+00,5.4007e+00,2.2501e+01,5.9905e-01,2.6297e-02
