t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,3.5000e+00,1.0500e+01,1.0000e+01,0.0000e+00,0.0000e+00
1.0000e+01,3.4257e+00,1.0431e+01,1.0003e+01,6.9106e-02,1.6508e-03
2.0000e+01,3.3566e+00,1.0363e+01,1.0003e+01,1.3665e-01,3.2750e-03
3.0000e+01,3.2892e+00,1.0297e+01,1.0003e+01,2.0243e-01,4.8670e-03
4.0000e+01,3.2236e+00,1.0233e+01,1.0003e+01,2.6651e-01,6.4274e-03
5.0000e+01,3.1596e+00,1.0171e+01,1.0003e+01,3.2894e-01,7.9572e-03
6.0000e+01,3.0973e+00,1.0110e+01,1.0003e+01,3.8977e-01,9.4571e-03
7.0000e+01,3.0365e+00,1.0050e+01,1.0003e+01,4.4907e-01,1.0928e-02
8.0000e+01,2.9772e+00,9.9925e+00,1.0003e+01,5.0689e-01,1.2370e-02
9.0000e+01,2.9195e+00,9.9361e+00,1.0003e+01,5.6326e-01,1.3785e-02
1.0000e+02,2.8631e+00,9.8810e+00,1.0003e+01,6.1825e-01,1.5172e-02
1.1000e+02,2.8081e+00,9.8273e+00,1.0003e+01,6.7190e-01,1.6533e-02
1.2000e+02,2.7544e+00,9.7749e+00,1.0003e+01,7.2424e-01,1.7868e-02
1.3000e+02,2.7020e+00,9.7238e+00,1.0003e+01,7.7533e-01,1.9178e-02
1.4000e+02,2.6508e+00,9.6739e+00,1.0003e+01,8.2519e-01,2.0463e-02
1.5000e+02,2.6009e+00,9.6252e+00,1.0003e+01,8.7388e-01,2.1725e-02
1.6000e+02,2.5521e+00,9.5776e+00,1.0003e+01,9.2142e-01,2.2962e-02
1.7000e+02,2.5045e+00,9.5311e+00,1.0003e+01,9.6785e-01,2.4177e-02
1.8000e+02,2.4579e+00,9.4857e+00,1.0003e+01,1.0132e+00,2.5370e-02
1.9000e+02,2.4125e+00,9.4413e+00,1.0003e+01,1.0575e+00,2.6540e-02
2.0000e+02,2.3680e+00,9.3980e+00,1.0003e+01,1.1008e+00,2.7689e-02
2.1000e+02,2.3246e+00,9.3556e+00,1.0003e+01,1.1431e+00,2.8818e-02
2.2000e+02,2.2821e+00,9.3142e+00,1.0003e+01,1.1845e+00,2.9925e-02
2.3000e+02,2.2406e+00,9.2738e+00,1.0003e+01,1.2249e+00,3.1013e-02
2.4000e+02,2.2000e+00,9.2342e+00,1.0003e+01,1.2645e+00,3.2081e-02
2.5000e+02,2.1603e+00,9.1955e+00,1.0003e+01,1.3031e+00,3.3130e-02
2.6000e+02,2.1214e+00,9.1576e+00,1.0003e+01,1.3409e+00,3.4160e-02
2.7000e+02,2.0834e+00,9.1206e+00,1.0003e+01,1.3779e+00,3.5172e-02
2.8000e+02,2.0462e+00,9.0844e+00,1.0003e+01,1.4141e+00,3.6166e-02
2.9000e+02,2.0098e+00,9.0490e+00,1.0003e+01,1.4495e+00,3.7142e-02
3.0000e+02,1.9742e+00,9.0143e+00,1.0003e+01,1.4842e+00,3.8101e-02
3.1000e+02,1.9394e+00,8.9803e+00,1.0003e+01,1.5181e+00,3.9044e-02
3.2000e+02,1.9053e+00,8.9471e+00,1.0003e+01,1.5513e+00,3.9970e-02
3.3000e+02,1.8718e+00,8.9146e+00,1.0003e+01,1.5838e+00,4.0879e-02
3.4000e+02,1.8391e+00,8.8827e+00,1.0003e+01,1.6156e+00,4.1773e-02
3.5000e+02,1.8071e+00,8.8515e+00,1.0003e+01,1.6467e+00,4.2651e-02
3.6000e+02,1.7757e+00,8.8210e+00,1.0003e+01,1.6773e+00,4.3515e-02
3.7000e+02,1.7450e+00,8.7911e+00,1.0003e+01,1.7071e+00,4.4363e-02
3.8000e+02,1.7149e+00,8.7618e+00,1.0003e+01,1.7364e+00,4.5197e-02
