t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,4.5000e+00,1.3500e+01,1.7500e+01,0.0000e+00,0.0000e+00
1.0000e+01,4.4298e+00,1.3433e+01,1.7503e+01,6.6413e-02,1.2329e-03
2.0000e+01,4.3633e+00,1.3368e+01,1.7503e+01,1.3166e-01,2.4502e-03
3.0000e+01,4.2981e+00,1.3304e+01,1.7503e+01,1.9564e-01,3.6495e-03
4.0000e+01,4.2342e+00,1.3241e+01,1.7503e+01,2.5837e-01,4.8310e-03
5.0000e+01,4.1715e+00,1.3180e+01,1.7503e+01,3.1989e-01,5.9952e-03
6.0000e+01,4.1101e+00,1.3119e+01,1.7503e+01,3.8022e-01,7.1423e-03
7.0000e+01,4.0497e+00,1.3060e+01,1.7503e+01,4.3941e-01,8.2727e-03
8.0000e+01,3.9906e+00,1.3002e+01,1.7503e+01,4.9748e-01,9.3867e-03
9.0000e+01,3.9325e+00,1.2945e+01,1.7503e+01,5.5445e-01,1.0485e-02
1.0000e+02,3.8755e+00,1.2889e+01,1.7503e+01,6.1037e-01,1.1567e-02
1.1000e+02,3.8196e+00,1.2834e+01,1.7503e+01,6.6524e-01,1.2633e-02
1.2000e+02,3.7646e+00,1.2780e+01,1.7503e+01,7.1910e-01,1.3685e-02
1.3000e+02,3.7107e+00,1.2728e+01,1.7503e+01,7.7197e-01,1.4721e-02
1.4000e+02,3.6578e+00,1.2676e+01,1.7503e+01,8.2388e-01,1.5743e-02
1.5000e+02,3.6058e+00,1.2625e+01,1.7503e+01,8.7484e-01,1.6750e-02
1.6000e+02,3.5548e+00,1.2575e+01,1.7503e+01,9.2489e-01,1.7743e-02
1.7000e+02,3.5047e+00,1.2525e+01,1.7503e+01,9.7404e-01,1.8722e-02
1.8000e+02,3.4554e+00,1.2477e+01,1.7503e+01,1.0223e+00,1.9688e-02
1.9000e+02,3.4070e+00,1.2430e+01,1.7503e+01,1.0697e+00,2.0640e-02
2.0000e+02,3.3595e+00,1.2383e+01,1.7503e+01,1.1163e+00,2.1578e-02
2.1000e+02,3.3128e+00,1.2337e+01,1.7503e+01,1.1621e+00,2.2504e-02
2.2000e+02,3.2669e+00,1.2292e+01,1.7503e+01,1.2071e+00,2.3417e-02
2.3000e+02,3.2218e+00,1.2248e+01,1.7503e+01,1.2513e+00,2.4318e-02
