t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,2.0000e+00,5.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,1.4612e+00,4.5311e+00,1.3651e-01,3.8232e-01,1.9965e-02
2.0000e+01,1.1002e+00,4.1806e+00,1.3651e-01,7.2390e-01,3.9348e-02
3.0000e+01,8.3559e-01,3.9241e+00,1.3651e-01,9.7330e-01,5.4595e-02
4.0000e+01,6.3892e-01,3.7339e+00,1.3651e-01,1.1580e+00,6.6569e-02
5.0000e+01,4.9114e-01,3.5911e+00,1.3651e-01,1.2964e+00,7.5962e-02
6.0000e+01,3.7913e-01,3.4830e+00,1.3651e-01,1.4010e+00,8.3326e-02
7.0000e+01,2.9362e-01,3.4006e+00,1.3651e-01,1.4808e+00,8.9098e-02
8.0000e+01,2.2798e-01,3.3373e+00,1.3651e-01,1.5419e+00,9.3620e-02
9.0000e+01,1.7737e-01,3.2886e+00,1.3651e-01,1.5890e+00,9.7165e-02
1.0000e+02,1.3821e-01,3.2509e+00,1.3651e-01,1.6253e+00,9.9941e-02
1.1000e+02,1.0783e-01,3.2217e+00,1.3651e-01,1.6535e+00,1.0212e-01
1.2000e+02,8.4207e-02,3.1990e+00,1.3651e-01,1.6755e+00,1.0382e-01
1.3000e+02,6.5810e-02,3.1813e+00,1.3651e-01,1.6925e+00,1.0516e-01
1.4000e+02,5.1463e-02,3.1675e+00,1.3651e-01,1.7058e+00,1.0620e-01
1.5000e+02,4.0262e-02,3.1567e+00,1.3651e-01,1.7162e+00,1.0703e-01
1.6000e+02,3.1510e-02,3.1483e+00,1.3651e-01,1.7243e+00,1.0767e-01
1.7000e+02,2.4668e-02,3.1418e+00,1.3651e-01,1.7307e+00,1.0817e-01
1.8000e+02,1.9316e-02,3.1366e+00,1.3651e-01,1.7356e+00,1.0857e-01
1.9000e+02,1.5128e-02,3.1326e+00,1.3651e-01,1.7395e+00,1.0888e-01
2.0000e+02,1.1849e-02,3.1294e+00,1.3651e-01,1.7425e+00,1.0912e-01
2.1000e+02,9.2821e-03,3.1270e+00,1.3651e-01,1.7449e+00,1.0931e-01
2.2000e+02,7.2718e-03,3.1250e+00,1.3651e-01,1.7468e+00,1.0946e-01
2.3000e+02,5.6973e-03,3.1235e+00,1.3651e-01,1.7482e+00,1.0957e-01
2.4000e+02,4.4639e-03,3.1223e+00,1.3651e-01,1.7494e+00,1.0966e-01
2.5000e+02,3.4977e-03,3.1214e+00,1.3651e-01,1.7503e+00,1.0974e-01
2.6000e+02,2.7407e-03,3.1207e+00,1.3651e-01,1.7510e+00,1.0979e-01
2.7000e+02,2.1476e-03,3.1201e+00,1.3651e-01,1.7515e+00,1.0984e-01
2.8000e+02,1.6829e-03,3.1197e+00,1.3651e-01,1.7519e+00,1.0987e-01
2.9000e+02,1.3187e-03,3.1193e+00,1.3651e-01,1.7523e+00,1.0990e-01
3.0000e+02,1.0334e-03,3.1190e+00,1.3651e-01,1.7525e+00,1.0992e-01
3.1000e+02,8.0981e-04,3.1188e+00,1.3651e-01,1.7527e+00,1.0994e-01
3.2000e+02,6.3460e-04,3.1187e+00,1.3651e-01,1.7529e+00,1.0995e-01
3.3000e+02,4.9730e-04,3.1185e+00,1.3651e-01,1.7530e+00,1.0996e-01
3.4000e+02,3.8971e-04,3.1184e+00,1.3651e-01,1.7531e+00,1.0997e-01
3.5000e+02,3.0540e-04,3.1183e+00,1.3651e-01,1.7532e+00,1.0997e-01
3.6000e+02,2.3933e-04,3.1183e+00,1.3651e-01,1.7533e+00,1.0998e-01
