t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.0000e+00,4.5000e+00,5.0000e+00,0.0000e+00,0.0000e+00
1.0000e+01,9.8011e-01,4.4830e+00,5.0020e+00,1.6948e-02,9.4331e-04
2.0000e+01,9.6247e-01,4.4662e+00,5.0020e+00,3.3661e-02,1.8771e-03
3.0000e+01,9.4519e-01,4.4498e+00,5.0020e+00,5.0016e-02,2.7942e-03
4.0000e+01,9.2829e-01,4.4338e+00,5.0020e+00,6.6021e-02,3.6951e-03
5.0000e+01,9.1174e-01,4.4181e+00,5.0020e+00,8.1686e-02,4.5799e-03
6.0000e+01,8.9554e-01,4.4027e+00,5.0020e+00,9.7020e-02,5.4491e-03
7.0000e+01,8.7967e-01,4.3877e+00,5.0020e+00,1.1203e-01,6.3029e-03
8.0000e+01,8.6413e-01,4.3730e+00,5.0020e+00,1.2673e-01,7.1418e-03
9.0000e+01,8.4892e-01,4.3585e+00,5.0020e+00,1.4112e-01,7.9659e-03
1.0000e+02,8.3401e-01,4.3444e+00,5.0020e+00,1.5522e-01,8.7757e-03
1.1000e+02,8.1941e-01,4.3306e+00,5.0020e+00,1.6902e-01,9.5713e-03
1.2000e+02,8.0511e-01,4.3170e+00,5.0020e+00,1.8254e-01,1.0353e-02
1.3000e+02,7.9109e-01,4.3038e+00,5.0020e+00,1.9579e-01,1.1121e-02
1.4000e+02,7.7736e-01,4.2908e+00,5.0020e+00,2.0877e-01,1.1876e-02
1.5000e+02,7.6390e-01,4.2780e+00,5.0020e+00,2.2148e-01,1.2618e-02
1.6000e+02,7.5071e-01,4.2655e+00,5.0020e+00,2.3394e-01,1.3348e-02
1.7000e+02,7.3779e-01,4.2533e+00,5.0020e+00,2.4615e-01,1.4064e-02
1.8000e+02,7.2511e-01,4.2413e+00,5.0020e+00,2.5812e-01,1.4769e-02
1.9000e+02,7.1269e-01,4.2296e+00,5.0020e+00,2.6985e-01,1.5461e-02
2.0000e+02,7.0051e-01,4.2180e+00,5.0020e+00,2.8135e-01,1.6142e-02
2.1000e+02,6.8857e-01,4.2067e+00,5.0020e+00,2.9263e-01,1.6811e-02
2.2000e+02,6.7686e-01,4.1957e+00,5.0020e+00,3.0368e-01,1.7469e-02
2.3000e+02,6.6537e-01,4.1848e+00,5.0020e+00,3.1452e-01,1.8115e-02
2.4000e+02,6.5411e-01,4.1742e+00,5.0020e+00,3.2515e-01,1.8751e-02
2.5000e+02,6.4306e-01,4.1637e+00,5.0020e+00,3.3557e-01,1.9376e-02
2.6000e+02,6.3222e-01,4.1535e+00,5.0020e+00,3.4579e-01,1.9991e-02
2.7000e+02,6.2159e-01,4.1434e+00,5.0020e+00,3.5582e-01,2.0595e-02
2.8000e+02,6.1116e-01,4.1336e+00,5.0020e+00,3.6565e-01,2.1189e-02
2.9000e+02,6.0093e-01,4.1239e+00,5.0020e+00,3.7530e-01,2.1773e-02
3.0000e+02,5.9089e-01,4.1144e+00,5.0020e+00,3.8477e-01,2.2348e-02
3.1000e+02,5.8104e-01,4.1051e+00,5.0020e+00,3.9405e-01,2.2912e-02
3.2000e+02,5.7137e-01,4.0960e+00,5.0020e+00,4.0317e-01,2.3468e-02
3.3000e+02,5.6188e-01,4.0870e+00,5.0020e+00,4.1211e-01,2.4014e-02
3.4000e+02,5.5257e-01,4.0782e+00,5.0020e+00,4.2088e-01,2.4552e-02
3.5000e+02,5.4343e-01,4.0696e+00,5.0020e+00,4.2950e-01,2.5080e-02
3.6000e+02,5.3446e-01,4.0611e+00,5.0020e+00,4.3795e-01,2.5600e-02
3.7000e+02,5.2565e-01,4.0528e+00,5.0020e+00,4.4624e-01,2.6111e-02
3.8000e+02,5.1700e-01,4.0447e+00,5.0020e+00,4.5439e-01,2.6614e-02
3.9000e+02,5.0851e-01,4.0367e+00,5.0020e+00,4.6238e-01,2.7109e-02
4.0000e+02,5.0018e-01,4.0288e+00,5.0020e+00,4.7023e-01,2.7595e-02
4.1000e+02,4.9199e-01,4.0211e+00,5.0020e+00,4.7794e-01,2.8074e-02
4.2000e+02,4.8396e-01,4.0135e+00,5.0020e+00,4.8550e-01,2.8545e-02
