t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.0000e+00,1.5000e+00,7.5000e+00,0.0000e+00,0.0000e+00
1.0000e+01,9.9410e-01,1.4961e+00,7.5013e+00,3.9168e-03,6.5366e-04
2.0000e+01,9.8953e-01,1.4922e+00,7.5013e+00,7.8263e-03,1.3078e-03
3.0000e+01,9.8500e-01,1.4883e+00,7.5013e+00,1.1708e-02,1.9590e-03
4.0000e+01,9.8050e-01,1.4844e+00,7.5013e+00,1.5562e-02,2.6072e-03
5.0000e+01,9.7603e-01,1.4806e+00,7.5013e+00,1.9388e-02,3.2524e-03
6.0000e+01,9.7159e-01,1.4768e+00,7.5013e+00,2.3187e-02,3.8947e-03
7.0000e+01,9.6718e-01,1.4730e+00,7.5013e+00,2.6959e-02,4.5341e-03
8.0000e+01,9.6279e-01,1.4692e+00,7.5013e+00,3.0705e-02,5.1707e-03
9.0000e+01,9.5844e-01,1.4655e+00,7.5013e+00,3.4424e-02,5.8043e-03
1.0000e+02,9.5412e-01,1.4618e+00,7.5013e+00,3.8117e-02,6.4351e-03
1.1000e+02,9.4982e-01,1.4581e+00,7.5013e+00,4.1785e-02,7.0631e-03
1.2000e+02,9.4555e-01,1.4545e+00,7.5013e+00,4.5427e-02,7.6883e-03
1.3000e+02,9.4131e-01,1.4509e+00,7.5013e+00,4.9043e-02,8.3106e-03
1.4000e+02,9.3710e-01,1.4473e+00,7.5013e+00,5.2635e-02,8.9302e-03
1.5000e+02,9.3292e-01,1.4437e+00,7.5013e+00,5.6201e-02,9.5471e-03
1.6000e+02,9.2876e-01,1.4402e+00,7.5013e+00,5.9743e-02,1.0161e-02
1.7000e+02,9.2464e-01,1.4366e+00,7.5013e+00,6.3261e-02,1.0773e-02
1.8000e+02,9.2053e-01,1.4331e+00,7.5013e+00,6.6754e-02,1.1381e-02
1.9000e+02,9.1646e-01,1.4297e+00,7.5013e+00,7.0224e-02,1.1987e-02
2.0000e+02,9.1241e-01,1.4262e+00,7.5013e+00,7.3670e-02,1.2591e-02
2.1000e+02,9.0838e-01,1.4228e+00,7.5013e+00,7.7093e-02,1.3191e-02
2.2000e+02,9.0439e-01,1.4194e+00,7.5013e+00,8.0492e-02,1.3789e-02
2.3000e+02,9.0042e-01,1.4160e+00,7.5013e+00,8.3869e-02,1.4385e-02
2.4000e+02,8.9647e-01,1.4127e+00,7.5013e+00,8.7222e-02,1.4977e-02
2.5000e+02,8.9255e-01,1.4093e+00,7.5013e+00,9.0554e-02,1.5568e-02
2.6000e+02,8.8865e-01,1.4060e+00,7.5013e+00,9.3863e-02,1.6155e-02
2.7000e+02,8.8478e-01,1.4027e+00,7.5013e+00,9.7149e-02,1.6740e-02
2.8000e+02,8.8093e-01,1.3994e+00,7.5013e+00,1.0041e-01,1.7323e-02
2.9000e+02,8.7711e-01,1.3962e+00,7.5013e+00,1.0366e-01,1.7903e-02
3.0000e+02,8.7331e-01,1.3930e+00,7.5013e+00,1.0688e-01,1.8481e-02
3.1000e+02,8.6953e-01,1.3898e+00,7.5013e+00,1.1008e-01,1.9056e-02
3.2000e+02,8.6578e-01,1.3866e+00,7.5013e+00,1.1326e-01,1.9628e-02
3.3000e+02,8.6205e-01,1.3834e+00,7.5013e+00,1.1642e-01,2.0198e-02
3.4000e+02,8.5835e-01,1.3803e+00,7.5013e+00,1.1956e-01,2.0766e-02
3.5000e+02,8.5466e-01,1.3772e+00,7.5013e+00,1.2267e-01,2.1331e-02
3.6000e+02,8.5101e-01,1.3741e+00,7.5013e+00,1.2577e-01,2.1894e-02
3.7000e+02,8.4737e-01,1.3710e+00,7.5013e+00,1.2885e-01,2.2455e-02
3.8000e+02,8.4375e-01,1.3679e+00,7.5013e+00,1.3190e-01,2.3013e-02
3.9000e+02,8.4016e-01,1.3649e+00,7.5013e+00,1.3494e-01,2.3568e-02
4.0000e+02,8.3659e-01,1.3619e+00,7.5013e+00,1.3796e-01,2.4122e-02
4.1000e+02,8.3304e-01,1.3588e+00,7.5013e+00,1.4096e-01,2.4673e-02
4.2000e+02,8.2951e-01,1.3559e+00,7.5013e+00,1.4394e-01,2.5221e-02
4.3000e+02,8.2601e-01,1.3529e+00,7.5013e+00,1.4689e-01,2.5768e-02
4.4000e+02,8.2252e-01,1.3500e+00,7.5013e+00,1.4984e-01,2.6312e-02
4.5000e+02,8.1906e-01,1.3470e+00,7.5013e+00,1.5276e-01,2.6853e-02
4.6000e+02,8.1561e-01,1.3441e+00,7.5013e+00,1.5566e-01,2.7393e-02
4.7000e+02,8.1219e-01,1.3412e+00,7.5013e+00,1.5855e-01,2.7930e-02
4.8000e+02,8.0879e-01,1.3384e+00,7.5013e+00,1.6141e-01,2.8465e-02
4.9000e+02,8.0541e-01,1.3355e+00,7.5013e+00,1.6426e-01,2.8998e-02
