t,[L2M],[D],[L],[L2MD],[L2Ms]
0.0000e+00,1.5000e+00,6.0000e+00,1.2500e+01,0.0000e+00,0.0000e+00
1.0000e+01,1.4843e+00,5.9860e+00,1.2501e+01,1.3965e-02,5.8257e-04
2.0000e+01,1.4698e+00,5.9721e+00,1.2501e+01,2.7807e-02,1.1613e-03
3.0000e+01,1.4556e+00,5.9585e+00,1.2501e+01,4.1484e-02,1.7345e-03
4.0000e+01,1.4415e+00,5.9449e+00,1.2501e+01,5.4998e-02,2.3022e-03
5.0000e+01,1.4276e+00,5.9316e+00,1.2501e+01,6.8352e-02,2.8643e-03
6.0000e+01,1.4138e+00,5.9184e+00,1.2501e+01,8.1548e-02,3.4211e-03
7.0000e+01,1.4002e+00,5.9053e+00,1.2501e+01,9.4588e-02,3.9726e-03
8.0000e+01,1.3868e+00,5.8924e+00,1.2501e+01,1.0748e-01,4.5188e-03
9.0000e+01,1.3735e+00,5.8797e+00,1.2501e+01,1.2021e-01,5.0597e-03
1.0000e+02,1.3604e+00,5.8671e+00,1.2501e+01,1.3280e-01,5.5955e-03
1.1000e+02,1.3474e+00,5.8546e+00,1.2501e+01,1.4524e-01,6.1263e-03
1.2000e+02,1.3346e+00,5.8423e+00,1.2501e+01,1.5754e-01,6.6520e-03
1.3000e+02,1.3219e+00,5.8301e+00,1.2501e+01,1.6970e-01,7.1727e-03
1.4000e+02,1.3094e+00,5.8181e+00,1.2501e+01,1.8171e-01,7.6884e-03
1.5000e+02,1.2970e+00,5.8062e+00,1.2501e+01,1.9359e-01,8.1994e-03
1.6000e+02,1.2848e+00,5.7945e+00,1.2501e+01,2.0533e-01,8.7055e-03
1.7000e+02,1.2727e+00,5.7829e+00,1.2501e+01,2.1694e-01,9.2068e-03
1.8000e+02,1.2607e+00,5.7714e+00,1.2501e+01,2.2842e-01,9.7035e-03
1.9000e+02,1.2488e+00,5.7600e+00,1.2501e+01,2.3977e-01,1.0195e-02
2.0000e+02,1.2371e+00,5.7488e+00,1.2501e+01,2.5098e-01,1.0683e-02
2.1000e+02,1.2256e+00,5.7377e+00,1.2501e+01,2.6208e-01,1.1166e-02
2.2000e+02,1.2141e+00,5.7267e+00,1.2501e+01,2.7304e-01,1.1644e-02
